treatment,comp,plot_id,year,timestep,tree_id,Status_raw,Species_raw,dbh_cm,tph,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,species,status,Remove flag,Outlier,DBH_BA,Treatment,PFT_simple
mech,490,0490-00122,2016,post_14,0490-00122-21,Live,NODE,25.4,24.69135802,7.0,0.2999999999999971,0.0428571428571424,2009.0,2016,CHCH,Live,0,0,25.4,Thin,other_hardwood
mech,190,0190-00113,2016,post_14,0190-00113-14,Live,NODE,18.796,24.69135802,7.0,1.096,0.1565714285714285,2009.0,2016,NODE,Live,0,0,18.796,Thin,other_hardwood
mech,190,0190-00113,2016,post_14,0190-00113-11,Live,NODE,33.528,24.69135802,7.0,3.227999999999998,0.4611428571428568,2009.0,2016,NODE,Live,0,0,33.528,Thin,other_hardwood
mech,190,0190-00113,2016,post_14,0190-00113-13,Live,NODE,29.464,24.69135802,7.0,2.764,0.3948571428571427,2009.0,2016,NODE,Live,0,0,29.464,Thin,other_hardwood
mech,490,0490-00124,2016,post_14,0490-00124-7,Live,CHCH,31.242,24.69135802,7.0,2.0420000000000016,0.2917142857142859,2009.0,2016,CHCH,Live,0,0,31.242,Thin,other_hardwood
control,40,0040-00109,2016,post_14,0040-00109-13,Live,NODE,26.924,24.69135802,7.0,0.323999999999998,0.046285714285714,2009.0,2016,NODE,Live,0,0,26.924,None,other_hardwood
control,40,0040-00115,2016,post_14,0040-00115-3,Live,NODE,31.496,24.69135802,7.0,1.096,0.1565714285714285,2009.0,2016,NODE,Live,0,0,31.496,None,other_hardwood
control,40,0040-00115,2016,post_14,0040-00115-4,Live,NODE,16.51,24.69135802,7.0,0.3100000000000023,0.0442857142857146,2009.0,2016,NODE,Live,0,0,16.51,None,other_hardwood
control,40,0040-00115,2016,post_14,0040-00115-19,Live,NODE,30.734,24.69135802,7.0,0.8340000000000032,0.1191428571428575,2009.0,2016,NODE,Live,0,0,30.734,None,other_hardwood
control,40,0040-00110,2016,post_14,0040-00110-20,Live,NODE,22.606,24.69135802,7.0,0.0060000000000002,0.0008571428571428,2009.0,2016,NODE,Live,0,0,22.606,None,other_hardwood
control,40,0040-00110,2016,post_14,0040-00110-30,Live,NODE,19.558,24.69135802,7.0,0.0579999999999998,0.0082857142857142,2009.0,2016,NODE,Live,0,0,19.558,None,other_hardwood
control,40,0040-00110,2016,post_14,0040-00110-5,Live,NODE,38.862,24.69135802,7.0,6.7620000000000005,0.966,2009.0,2016,NODE,Live,0,0,38.862,None,other_hardwood
control,40,0040-00111,2016,post_14,0040-00111-12,Live,NODE,16.256,24.69135802,7.0,0.1559999999999988,0.0222857142857141,2009.0,2016,NODE,Live,0,0,16.256,None,other_hardwood
control,40,0040-00103,2016,post_14,0040-00103-11,Live,NODE,17.018,24.69135802,7.0,0.9179999999999992,0.131142857142857,2009.0,2016,NODE,Live,0,0,17.018,None,other_hardwood
control,40,0040-00111,2016,post_14,0040-00111-21,Live,NODE,20.574,24.69135802,7.0,0.5740000000000016,0.0820000000000002,2009.0,2016,NODE,Live,0,0,20.574,None,other_hardwood
control,40,0040-00109,2016,post_14,0040-00109-17,Live,NODE,29.718,24.69135802,7.0,0.2179999999999999,0.0311428571428571,2009.0,2016,NODE,Live,0,0,29.718,None,other_hardwood
control,40,0040-00111,2016,post_14,0040-00111-11,Live,NODE,21.336,24.69135802,7.0,0.936,0.1337142857142857,2009.0,2016,NODE,Live,0,0,21.336,None,other_hardwood
control,40,0040-00104,2016,post_14,0040-00104-2,Live,NODE,22.098,24.69135802,7.0,0.4979999999999975,0.0711428571428568,2009.0,2016,NODE,Live,0,0,22.098,None,other_hardwood
control,40,0040-00109,2016,post_14,0040-00109-12,Live,NODE,34.036,24.69135802,7.0,1.1360000000000028,0.1622857142857146,2009.0,2016,NODE,Live,0,0,34.036,None,other_hardwood
control,40,0040-00115,2016,post_14,0040-00115-2,Live,NODE,31.496,24.69135802,7.0,0.3959999999999972,0.0565714285714281,2009.0,2016,NODE,Live,0,0,31.496,None,other_hardwood
control,40,0040-00115,2016,post_14,0040-00115-15,Live,NODE,34.29,24.69135802,7.0,1.2899999999999991,0.1842857142857141,2009.0,2016,NODE,Live,0,0,34.29,None,other_hardwood
control,40,0040-00110,2016,post_14,0040-00110-13,Live,NODE,16.002,24.69135802,7.0,-0.1980000000000004,-0.0282857142857143,2009.0,2016,NODE,Live,0,0,16.002,None,other_hardwood
control,40,0040-00103,2016,post_14,0040-00103-9,Live,NODE,16.256,24.69135802,7.0,-4.643999999999998,-0.6634285714285711,2009.0,2016,NODE,Live,0,0,16.256,None,other_hardwood
control,40,0040-00115,2016,post_14,0040-00115-16,Snag,NODE,24.384,24.69135802,7.0,0.0839999999999996,0.0119999999999999,2009.0,2016,NODE,Snag,0,0,24.384,None,other_hardwood
control,40,0040-00115,2016,post_14,0040-00115-18,Live,NODE,34.036,24.69135802,7.0,1.2360000000000042,0.1765714285714291,2009.0,2016,NODE,Live,0,0,34.036,None,other_hardwood
control,40,0040-00111,2016,post_14,0040-00111-14,Live,NODE,18.542,24.69135802,7.0,0.5420000000000016,0.0774285714285716,2009.0,2016,NODE,Live,0,0,18.542,None,other_hardwood
control,40,0040-00110,2016,post_14,0040-00110-15,Live,NODE,16.764,24.69135802,7.0,0.2639999999999993,0.0377142857142856,2009.0,2016,NODE,Live,0,0,16.764,None,other_hardwood
control,40,0040-00115,2016,post_14,0040-00115-17,Live,NODE,26.162,24.69135802,7.0,-0.7379999999999995,-0.1054285714285713,2009.0,2016,NODE,Live,0,0,26.162,None,other_hardwood
control,240,0240-00101,2016,post_14,0240-00101-13,Live,NODE,35.306,24.69135802,7.0,2.205999999999996,0.3151428571428565,2009.0,2016,NODE,Live,0,0,35.306,None,other_hardwood
control,40,0040-00103,2016,post_14,0040-00103-18,Live,NODE,24.638,24.69135802,7.0,1.838000000000001,0.2625714285714287,2009.0,2016,NODE,Live,0,0,24.638,None,other_hardwood
control,40,0040-00103,2016,post_14,0040-00103-24,Live,NODE,16.256,24.69135802,7.0,1.056000000000001,0.150857142857143,2009.0,2016,NODE,Live,0,0,16.256,None,other_hardwood
control,40,0040-00104,2016,post_14,0040-00104-1,Live,NODE,20.828,24.69135802,7.0,0.0279999999999986,0.0039999999999998,2009.0,2016,NODE,Live,0,0,20.828,None,other_hardwood
control,40,0040-00110,2016,post_14,0040-00110-6,Live,NODE,26.416,24.69135802,7.0,0.3159999999999989,0.0451428571428569,2009.0,2016,NODE,Live,0,0,26.416,None,other_hardwood
control,40,0040-00103,2016,post_14,0040-00103-13,Live,NODE,39.37,24.69135802,7.0,3.269999999999996,0.4671428571428566,2009.0,2016,NODE,Live,0,0,39.37,None,other_hardwood
control,40,0040-00110,2016,post_14,0040-00110-34,Live,NODE,20.828,24.69135802,7.0,2.727999999999998,0.3897142857142854,2009.0,2016,NODE,Live,0,0,20.828,None,other_hardwood
control,40,0040-00103,2016,post_14,0040-00103-12,Live,NODE,22.098,24.69135802,7.0,2.898,0.414,2009.0,2016,NODE,Live,0,0,22.098,None,other_hardwood
control,40,0040-00110,2016,post_14,0040-00110-43,Live,NODE,17.78,24.69135802,7.0,0.3800000000000025,0.0542857142857146,2009.0,2016,NODE,Live,0,0,17.78,None,other_hardwood
control,40,0040-00103,2016,post_14,0040-00103-14,Live,NODE,29.464,24.69135802,7.0,3.803692307692298,0.543384615384614,2009.0,2016,NODE,Live,0,0,29.464,None,other_hardwood
control,40,0040-00111,2016,post_14,0040-00111-17,Live,NODE,17.78,24.69135802,7.0,0.4800000000000004,0.0685714285714286,2009.0,2016,NODE,Live,0,0,17.78,None,other_hardwood
control,40,0040-00110,2016,post_14,0040-00110-9,Live,NODE,19.812,24.69135802,7.0,-0.0879999999999974,-0.0125714285714282,2009.0,2016,NODE,Live,0,0,19.812,None,other_hardwood
control,40,0040-00110,2016,post_14,0040-00110-24,Live,NODE,17.272,24.69135802,7.0,-0.3280000000000029,-0.0468571428571432,2009.0,2016,NODE,Live,0,0,17.272,None,other_hardwood
control,40,0040-00115,2016,post_14,0040-00115-5,Live,NODE,16.51,24.69135802,7.0,0.2100000000000008,0.0300000000000001,2009.0,2016,NODE,Live,0,0,16.51,None,other_hardwood
control,40,0040-00103,2016,post_14,0040-00103-6,Live,NODE,22.606,24.69135802,7.0,6.906000000000002,0.9865714285714288,2009.0,2016,NODE,Live,0,0,22.606,None,other_hardwood
control,40,0040-00110,2016,post_14,0040-00110-21,Live,NODE,30.48,24.69135802,7.0,0.879999999999999,0.1257142857142855,2009.0,2016,NODE,Live,0,0,30.48,None,other_hardwood
control,40,0040-00110,2016,post_14,0040-00110-37,Live,NODE,15.494,24.69135802,7.0,0.0939999999999994,0.0134285714285713,2009.0,2016,NODE,Live,0,0,15.494,None,other_hardwood
control,40,0040-00110,2016,post_14,0040-00110-29,Live,NODE,19.812,24.69135802,7.0,1.112000000000002,0.1588571428571431,2009.0,2016,NODE,Live,0,0,19.812,None,other_hardwood
control,40,0040-00110,2016,post_14,0040-00110-32,Live,NODE,23.368,24.69135802,7.0,0.2679999999999971,0.0382857142857138,2009.0,2016,NODE,Live,0,0,23.368,None,other_hardwood
control,40,0040-00110,2016,post_14,0040-00110-36,Live,NODE,17.78,24.69135802,7.0,-0.3200000000000003,-0.0457142857142857,2009.0,2016,NODE,Live,0,0,17.78,None,other_hardwood
control,40,0040-00110,2016,post_14,0040-00110-31,Live,NODE,23.114,24.69135802,7.0,0.6140000000000008,0.0877142857142858,2009.0,2016,NODE,Live,0,0,23.114,None,other_hardwood
control,40,0040-00110,2016,post_14,0040-00110-22,Live,NODE,16.256,24.69135802,7.0,-0.0440000000000004,-0.0062857142857143,2009.0,2016,NODE,Live,0,0,16.256,None,other_hardwood
control,40,0040-00109,2016,post_14,0040-00109-1,Live,NODE,17.018,24.69135802,7.0,0.5180000000000007,0.0740000000000001,2009.0,2016,NODE,Live,0,0,17.018,None,other_hardwood
control,40,0040-00109,2016,post_14,0040-00109-11,Live,NODE,36.322,24.69135802,7.0,1.627230769230806,0.2324615384615437,2009.0,2016,NODE,Live,0,0,36.322,None,other_hardwood
control,40,0040-00109,2016,post_14,0040-00109-2,Live,NODE,15.748,24.69135802,7.0,0.347999999999999,0.0497142857142855,2009.0,2016,NODE,Live,0,0,15.748,None,other_hardwood
burn,340,0340-00108,2016,post_14,0340-00108-3,Live,NODE,44.958,24.69135802,7.0,0.5579999999999998,0.0797142857142857,2009.0,2016,NODE,Live,0,0,44.958,Burn,other_hardwood
mech,190,0190-00116,2016,post_14,0190-00116-16,Live,NODE,33.782,24.69135802,7.0,2.581999999999997,0.3688571428571424,2009.0,2016,NODE,Live,0,0,33.782,Thin,other_hardwood
control,40,0040-00109,2016,post_14,0040-00109-5,Live,NODE,18.288,24.69135802,7.0,0.4879999999999995,0.0697142857142856,2009.0,2016,NODE,Live,0,0,18.288,None,other_hardwood
burn,340,0340-00114,2016,post_14,0340-00114-6,Snag,NODE,32.766,24.69135802,7.0,2.565999999999999,0.3665714285714284,2009.0,2016,NODE,Snag,0,0,32.766,Burn,other_hardwood
burn,340,0340-00013,2016,post_14,0340-00013-22,Live,NODE,34.798,24.69135802,7.0,1.2980000000000018,0.1854285714285717,2009.0,2016,NODE,Live,0,0,34.798,Burn,other_hardwood
control,40,0040-00109,2016,post_14,0040-00109-4,Live,NODE,21.336,24.69135802,7.0,-0.1640000000000014,-0.0234285714285716,2009.0,2016,NODE,Live,0,0,21.336,None,other_hardwood
burn,340,0340-00116,2016,post_14,0340-00116-15,Live,NODE,36.576,24.69135802,7.0,2.0760000000000005,0.2965714285714286,2009.0,2016,NODE,Live,0,0,36.576,Burn,other_hardwood
burn,340,0340-00116,2016,post_14,0340-00116-19,Live,NODE,17.526,24.69135802,7.0,1.225999999999999,0.175142857142857,2009.0,2016,NODE,Live,0,0,17.526,Burn,other_hardwood
burn,340,0340-00116,2016,post_14,0340-00116-18,Live,NODE,30.988,24.69135802,7.0,2.2880000000000003,0.3268571428571429,2009.0,2016,NODE,Live,0,0,30.988,Burn,other_hardwood
burn,340,0340-00013,2016,post_14,0340-00013-13,Live,NODE,40.132,24.69135802,7.0,1.431999999999995,0.2045714285714278,2009.0,2016,NODE,Live,0,0,40.132,Burn,other_hardwood
mech,190,0190-00116,2016,post_14,0190-00116-22,Live,NODE,22.352,24.69135802,7.0,3.852,0.5502857142857144,2009.0,2016,NODE,Live,0,0,22.352,Thin,other_hardwood
mech,190,0190-00113,2016,post_14,0190-00113-10,Live,NODE,24.638,24.69135802,7.0,2.4380000000000024,0.3482857142857146,2009.0,2016,NODE,Live,0,0,24.638,Thin,other_hardwood
mech,190,0190-00113,2016,post_14,0190-00113-9,Live,NODE,21.59,24.69135802,7.0,1.6900000000000013,0.2414285714285716,2009.0,2016,NODE,Live,0,0,21.59,Thin,other_hardwood
mech,190,0190-00113,2016,post_14,0190-00113-8,Live,NODE,24.638,24.69135802,7.0,1.338000000000001,0.1911428571428572,2009.0,2016,NODE,Live,0,0,24.638,Thin,other_hardwood
mech,190,0190-00113,2016,post_14,0190-00113-4,Live,NODE,26.416,24.69135802,7.0,4.016000000000002,0.573714285714286,2009.0,2016,NODE,Live,0,0,26.416,Thin,other_hardwood
burn,340,0340-00113,2016,post_14,0340-00113-23,Live,NODE,33.528,24.69135802,7.0,1.8279999999999996,0.261142857142857,2009.0,2016,NODE,Live,0,0,33.528,Burn,other_hardwood
burn,340,0340-00013,2016,post_14,0340-00013-12,Live,NODE,33.02,24.69135802,7.0,0.8200000000000003,0.1171428571428571,2009.0,2016,NODE,Live,0,0,33.02,Burn,other_hardwood
burn,340,0340-00013,2016,post_14,0340-00013-21,Live,NODE,26.162,24.69135802,7.0,3.161999999999999,0.4517142857142855,2009.0,2016,NODE,Live,0,0,26.162,Burn,other_hardwood
burn,340,0340-00116,2016,post_14,0340-00116-11,Live,NODE,23.114,24.69135802,7.0,2.914000000000001,0.4162857142857145,2009.0,2016,NODE,Live,0,0,23.114,Burn,other_hardwood
burn,340,0340-00013,2016,post_14,0340-00013-11,Live,NODE,26.162,24.69135802,7.0,-1.1380000000000017,-0.1625714285714288,2009.0,2016,NODE,Live,0,0,26.162,Burn,other_hardwood
burn,340,0340-00112,2016,post_14,0340-00112-12,Live,NODE,38.862,24.69135802,7.0,0.2620000000000004,0.0374285714285714,2009.0,2016,NODE,Live,0,0,38.862,Burn,other_hardwood
burn,340,0340-00113,2016,post_14,0340-00113-25,Live,NODE,50.8,24.69135802,7.0,2.699999999999996,0.3857142857142851,2009.0,2016,NODE,Live,0,0,50.8,Burn,other_hardwood
burn,340,0340-00112,2016,post_14,0340-00112-14,Live,NODE,36.83,24.69135802,7.0,0.8299999999999983,0.1185714285714283,2009.0,2016,NODE,Live,0,0,36.83,Burn,other_hardwood
burn,340,0340-00121,2016,post_14,0340-00121-6,Live,NODE,32.766,24.69135802,7.0,5.265999999999998,0.752285714285714,2009.0,2016,NODE,Live,0,0,32.766,Burn,other_hardwood
burn,340,0340-00116,2016,post_14,0340-00116-4,Live,NODE,16.256,24.69135802,7.0,-0.0236923076923005,-0.0033846153846143,2009.0,2016,NODE,Live,0,0,16.256,Burn,other_hardwood
burn,340,0340-00013,2016,post_14,0340-00013-10,Live,NODE,42.418,24.69135802,7.0,3.2179999999999964,0.4597142857142852,2009.0,2016,NODE,Live,0,0,42.418,Burn,other_hardwood
burn,340,0340-00108,2016,post_14,0340-00108-9,Live,NODE,18.034,24.69135802,7.0,2.1339999999999986,0.3048571428571426,2009.0,2016,NODE,Live,0,0,18.034,Burn,other_hardwood
mechburn,380,0380-00125,2016,post_14,0380-00125-14,Live,ARME,46.736,24.69135802,7.0,2.235999999999997,0.319428571428571,2009.0,2016,ACMA,Live,0,0,46.736,Burn+Thin,other_hardwood
control,40,0040-00116,2016,post_14,0040-00116-24,Live,QUKE,40.386,24.69135802,7.0,0.6859999999999999,0.0979999999999999,2009.0,2016,QUKE,Live,0,0,40.386,None,oak
control,40,0040-00012,2016,post_14,0040-00012-7,Live,QUKE,62.23,24.69135802,7.0,1.2299999999999969,0.1757142857142852,2009.0,2016,QUKE,Live,0,0,62.23,None,oak
mech,350,0350-00101,2016,post_14,0350-00101-6,Live,QUKE,51.308,24.69135802,7.0,2.607999999999997,0.3725714285714281,2009.0,2016,QUKE,Live,0,0,51.308,Thin,oak
control,40,0040-00012,2016,post_14,0040-00012-4,Live,QUKE,63.246,24.69135802,7.0,1.3460000000000036,0.1922857142857148,2009.0,2016,QUKE,Live,0,0,63.246,None,oak
mech,190,0190-00104,2016,post_14,0190-00104-4,Live,QUKE,48.26,24.69135802,7.0,0.9600000000000009,0.1371428571428572,2009.0,2016,QUKE,Live,0,0,48.26,Thin,oak
control,240,0240-00022,2016,post_14,0240-00022-34,Live,QUKE,51.816,24.69135802,7.0,4.016000000000005,0.5737142857142865,2009.0,2016,QUKE,Live,0,0,51.816,None,oak
mech,350,0350-00103,2016,post_14,0350-00103-27,Live,QUKE,69.342,24.69135802,7.0,2.8419999999999987,0.4059999999999998,2009.0,2016,QUKE,Live,0,0,69.342,Thin,oak
mech,350,0350-00101,2016,post_14,0350-00101-16,Live,QUKE,38.608,24.69135802,7.0,2.607999999999997,0.3725714285714281,2009.0,2016,QUKE,Live,0,0,38.608,Thin,oak
control,240,0240-00113,2016,post_14,0240-00113-33,Live,QUKE,45.466,24.69135802,7.0,1.5660000000000025,0.223714285714286,2009.0,2016,QUKE,Live,0,0,45.466,None,oak
control,40,0040-00012,2016,post_14,0040-00012-6,Live,QUKE,50.546,24.69135802,7.0,2.3459999999999965,0.3351428571428566,2009.0,2016,QUKE,Live,0,0,50.546,None,oak
mechburn,570,0570-00111,2016,post_14,0570-00111-11,Snag,QUKE,38.1,24.69135802,7.0,-0.7999999999999972,-0.1142857142857138,2009.0,2016,QUKE,Snag,0,0,38.1,Burn+Thin,oak
control,240,0240-00005,2016,post_14,0240-00005-19,Live,QUKE,56.896,24.69135802,7.0,2.596000000000004,0.3708571428571434,2009.0,2016,QUKE,Live,0,0,56.896,None,oak
control,40,0040-00116,2016,post_14,0040-00116-13,Live,QUKE,34.036,24.69135802,7.0,0.3359999999999985,0.0479999999999997,2009.0,2016,QUKE,Live,0,0,34.036,None,oak
mech,350,0350-00103,2016,post_14,0350-00103-34,Live,QUKE,53.086,24.69135802,7.0,1.485999999999997,0.2122857142857138,2009.0,2016,QUKE,Live,0,0,53.086,Thin,oak
mech,350,0350-00103,2016,post_14,0350-00103-10,Live,QUKE,63.5,24.69135802,7.0,4.100000000000001,0.585714285714286,2009.0,2016,QUKE,Live,0,0,63.5,Thin,oak
control,40,0040-00007,2016,post_14,0040-00007-40,Live,QUKE,20.828,24.69135802,7.0,1.8279999999999996,0.261142857142857,2009.0,2016,QUKE,Live,0,0,20.828,None,oak
mechburn,380,0380-00015,2016,post_14,0380-00015-23,Live,QUKE,35.56,24.69135802,7.0,1.1600000000000037,0.1657142857142862,2009.0,2016,QUKE,Live,0,0,35.56,Burn+Thin,oak
control,40,0040-00116,2016,post_14,0040-00116-23,Live,QUKE,39.37,24.69135802,7.0,1.1699999999999946,0.1671428571428563,2009.0,2016,QUKE,Live,0,0,39.37,None,oak
control,40,0040-00116,2016,post_14,0040-00116-9,Live,QUKE,47.244,24.69135802,7.0,0.3440000000000012,0.0491428571428573,2009.0,2016,QUKE,Live,0,0,47.244,None,oak
control,40,0040-00101,2016,post_14,0040-00101-9,Live,QUKE,60.706,24.69135802,7.0,3.6060000000000016,0.5151428571428573,2009.0,2016,QUKE,Live,0,0,60.706,None,oak
control,40,0040-00115,2016,post_14,0040-00115-12,Live,QUKE,55.372,24.69135802,7.0,1.372,0.1959999999999999,2009.0,2016,QUKE,Live,0,0,55.372,None,oak
control,40,0040-00101,2016,post_14,0040-00101-7,Live,QUKE,90.932,24.69135802,7.0,1.832000000000008,0.2617142857142868,2009.0,2016,QUKE,Live,0,0,90.932,None,oak
control,590,0590-00113,2016,post_14,0590-00113-15,Live,QUKE,35.052,24.69135802,7.0,1.2520000000000024,0.1788571428571432,2009.0,2016,QUKE,Live,0,0,35.052,None,oak
control,40,0040-00116,2016,post_14,0040-00116-21,Live,QUKE,35.306,24.69135802,7.0,1.705999999999996,0.2437142857142851,2009.0,2016,QUKE,Live,0,0,35.306,None,oak
mech,190,0190-00111,2016,post_14,0190-00111-1,Live,QUKE,43.942,24.69135802,7.0,3.942,0.5631428571428572,2009.0,2016,QUKE,Live,0,0,43.942,Thin,oak
control,240,0240-00109,2016,post_14,0240-00109-16,Live,QUKE,30.226,24.69135802,7.0,0.1259999999999976,0.0179999999999996,2009.0,2016,QUKE,Live,0,0,30.226,None,oak
mech,350,0350-00119,2016,post_14,0350-00119-1,Live,QUKE,65.786,24.69135802,7.0,4.986000000000004,0.7122857142857149,2009.0,2016,QUKE,Live,0,0,65.786,Thin,oak
mech,190,0190-00025,2016,post_14,0190-00025-39,Live,QUKE,78.232,24.69135802,7.0,1.5319999999999965,0.2188571428571423,2009.0,2016,QUKE,Live,0,0,78.232,Thin,oak
mech,350,0350-00116,2016,post_14,0350-00116-21,Live,QUKE,82.042,24.69135802,7.0,3.4420000000000077,0.4917142857142867,2009.0,2016,QUKE,Live,0,0,82.042,Thin,oak
control,40,0040-00115,2016,post_14,0040-00115-11,Live,QUKE,52.07,24.69135802,7.0,2.969999999999999,0.4242857142857141,2009.0,2016,QUKE,Live,0,0,52.07,None,oak
control,40,0040-00116,2016,post_14,0040-00116-27,Live,QUKE,33.528,24.69135802,7.0,1.327999999999996,0.1897142857142851,2009.0,2016,QUKE,Live,0,0,33.528,None,oak
mechburn,570,0570-00119,2016,post_14,0570-00119-25,Live,QUKE,30.988,24.69135802,7.0,-5.5120000000000005,-0.7874285714285715,2009.0,2016,QUKE,Live,0,0,30.988,Burn+Thin,oak
control,240,0240-00022,2016,post_14,0240-00022-32,Live,QUKE,61.976,24.69135802,7.0,5.475999999999999,0.7822857142857141,2009.0,2016,QUKE,Live,0,0,61.976,None,oak
control,40,0040-00116,2016,post_14,0040-00116-19,Live,QUKE,55.626,24.69135802,7.0,2.6259999999999977,0.3751428571428568,2009.0,2016,QUKE,Live,0,0,55.626,None,oak
control,590,0590-00115,2016,post_14,0590-00115-23,Live,QUKE,76.708,24.69135802,7.0,4.207999999999998,0.6011428571428569,2009.0,2016,QUKE,Live,0,0,76.708,None,oak
mechburn,570,0570-00023,2016,post_14,0570-00023-30,Live,QUKE,72.644,24.69135802,7.0,10.144000000000004,1.449142857142858,2009.0,2016,QUKE,Live,0,0,72.644,Burn+Thin,oak
control,240,0240-00022,2016,post_14,0240-00022-25,Live,QUKE,29.718,24.69135802,7.0,2.718,0.3882857142857143,2009.0,2016,QUKE,Live,0,0,29.718,None,oak
control,40,0040-00116,2016,post_14,0040-00116-14,Live,QUKE,36.83,24.69135802,7.0,1.7299999999999969,0.2471428571428567,2009.0,2016,QUKE,Live,0,0,36.83,None,oak
mechburn,380,0380-00127,2016,post_14,0380-00127-1,Snag,QUKE,76.708,24.6913580246914,7.0,-2.391999999999996,-0.3417142857142851,2009.0,2016,QUKE,Snag,0,0,76.708,Burn+Thin,oak
mechburn,570,0570-00025,2016,post_14,0570-00025-8,Live,QUKE,26.924,24.69135802,7.0,0.4239999999999995,0.0605714285714285,2009.0,2016,QUKE,Live,0,0,26.924,Burn+Thin,oak
mechburn,380,0380-00015,2016,post_14,0380-00015-21,Live,QUKE,31.496,24.69135802,7.0,-1.904,-0.2719999999999999,2009.0,2016,QUKE,Live,0,0,31.496,Burn+Thin,oak
mechburn,380,0380-00015,2016,post_14,0380-00015-22,Live,QUKE,46.482,24.69135802,7.0,4.481999999999999,0.6402857142857142,2009.0,2016,QUKE,Live,0,0,46.482,Burn+Thin,oak
burn,60,0060-00021,2016,post_14,0060-00021-11,Live,QUKE,85.344,24.69135802,7.0,1.843999999999994,0.2634285714285705,2009.0,2016,QUKE,Live,0,0,85.344,Burn,oak
mechburn,570,0570-00104,2016,post_14,0570-00104-9,Live,QUKE,29.464,24.69135802,7.0,-1.0360000000000014,-0.1480000000000002,2009.0,2016,QUKE,Live,0,0,29.464,Burn+Thin,oak
control,40,0040-00012,2016,post_14,0040-00012-1,Live,QUKE,63.5,24.69135802,7.0,0.6000000000000014,0.0857142857142859,2009.0,2016,QUKE,Live,0,0,63.5,None,oak
control,40,0040-00101,2016,post_14,0040-00101-3,Live,QUKE,66.548,24.69135802,7.0,2.347999999999999,0.3354285714285713,2009.0,2016,QUKE,Live,0,0,66.548,None,oak
mech,190,0190-00024,2016,post_14,0190-00024-18,Live,QUKE,65.278,24.69135802,7.0,4.178000000000004,0.5968571428571435,2009.0,2016,QUKE,Live,0,0,65.278,Thin,oak
mech,190,0190-00104,2016,post_14,0190-00104-3,Live,QUKE,52.578,24.69135802,7.0,3.9780000000000015,0.5682857142857145,2009.0,2016,QUKE,Live,0,0,52.578,Thin,oak
mechburn,570,0570-00101,2016,post_14,0570-00101-15,Live,QUKE,44.196,24.69135802,7.0,1.9959999999999951,0.2851428571428564,2009.0,2016,QUKE,Live,0,0,44.196,Burn+Thin,oak
control,590,0590-00104,2016,post_14,0590-00104-3,Live,QUKE,53.848,24.69135802,7.0,4.7479999999999976,0.6782857142857139,2009.0,2016,QUKE,Live,0,0,53.848,None,oak
control,240,0240-00109,2016,post_14,0240-00109-6,Live,QUKE,45.72,24.69135802,7.0,1.3200000000000005,0.1885714285714286,2009.0,2016,QUKE,Live,0,0,45.72,None,oak
