treatment,comp,plot_id,year,timestep,tree_id,Status_raw,Species_raw,dbh_cm,tph,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,species,status,Remove flag,Outlier,DBH_BA,Treatment,PFT_simple
mech,490,0490-00124,2009,post_7,0490-00124-8,Live,NODE,33.5,24.69135802,6.0,10.6,1.7666666666666668,2003.0,2009,CHCH,Live,0,0,33.5,Thin,other_hardwood
mech,490,0490-00122,2009,post_7,0490-00122-25,Live,NODE,25.0,24.69135802,6.0,1.6000000000000014,0.2666666666666669,2003.0,2009,CHCH,Live,0,0,25.0,Thin,other_hardwood
mech,490,0490-00122,2009,post_7,0490-00122-22,Live,NODE,40.0,24.69135802,6.0,1.6000000000000014,0.2666666666666669,2003.0,2009,CHCH,Live,0,0,40.0,Thin,other_hardwood
mech,490,0490-00124,2009,post_7,0490-00124-16,Live,NODE,42.9,24.69135802,6.0,3.299999999999997,0.5499999999999995,2003.0,2009,CHCH,Live,0,0,42.9,Thin,other_hardwood
mech,490,0490-00122,2009,post_7,0490-00122-19,Live,NODE,19.2,24.69135802,6.0,0.3999999999999986,0.0666666666666664,2003.0,2009,NODE,Live,0,0,19.2,Thin,other_hardwood
mech,190,0190-00113,2009,post_7,0190-00113-12,Live,NODE,16.6,24.69135802,6.0,1.1000000000000014,0.1833333333333335,2003.0,2009,NODE,Live,0,0,16.6,Thin,other_hardwood
mech,490,0490-00122,2009,post_7,0490-00122-26,Live,NODE,39.1,24.69135802,6.0,1.3000000000000045,0.2166666666666673,2003.0,2009,CHCH,Live,0,0,39.1,Thin,other_hardwood
mech,490,0490-00124,2009,post_7,0490-00124-17,Live,NODE,41.0,24.69135802,6.0,3.3999999999999986,0.5666666666666664,2003.0,2009,CHCH,Live,0,0,41.0,Thin,other_hardwood
mech,490,0490-00122,2009,post_7,0490-00122-20,Live,NODE,18.0,24.69135802,6.0,0.5,0.0833333333333333,2003.0,2009,CHCH,Live,0,0,18.0,Thin,other_hardwood
mech,490,0490-00122,2009,post_7,0490-00122-21,Live,NODE,25.1,24.69135802,6.0,1.0,0.1666666666666666,2003.0,2009,CHCH,Live,0,0,25.1,Thin,other_hardwood
mech,190,0190-00113,2009,post_7,0190-00113-14,Live,NODE,17.7,24.69135802,6.0,1.6999999999999993,0.2833333333333332,2003.0,2009,NODE,Live,0,0,17.7,Thin,other_hardwood
mech,190,0190-00113,2009,post_7,0190-00113-11,Live,NODE,30.3,24.69135802,6.0,3.1000000000000014,0.5166666666666669,2003.0,2009,NODE,Live,0,0,30.3,Thin,other_hardwood
mech,190,0190-00113,2009,post_7,0190-00113-13,Live,NODE,26.7,24.69135802,6.0,1.8000000000000007,0.3000000000000001,2003.0,2009,NODE,Live,0,0,26.7,Thin,other_hardwood
mech,490,0490-00124,2009,post_7,0490-00124-7,Live,NODE,29.2,24.69135802,8.0,3.8000000000000007,0.4750000000000001,2001.0,2009,CHCH,Live,0,0,29.2,Thin,other_hardwood
control,40,0040-00109,2009,post_7,0040-00109-13,Live,NODE,26.6,24.69135802,6.0,0.4000000000000021,0.066666666666667,2003.0,2009,NODE,Live,0,0,26.6,None,other_hardwood
control,40,0040-00115,2009,post_7,0040-00115-3,Live,NODE,30.4,24.69135802,6.0,0.8999999999999986,0.1499999999999997,2003.0,2009,NODE,Live,0,0,30.4,None,other_hardwood
control,40,0040-00115,2009,post_7,0040-00115-4,Live,NODE,16.2,24.69135802,6.0,0.6999999999999993,0.1166666666666665,2003.0,2009,NODE,Live,0,0,16.2,None,other_hardwood
control,40,0040-00115,2009,post_7,0040-00115-19,Live,NODE,29.9,24.69135802,6.0,1.1999999999999993,0.1999999999999998,2003.0,2009,NODE,Live,0,0,29.9,None,other_hardwood
control,40,0040-00110,2009,post_7,0040-00110-20,Live,NODE,22.6,24.69135802,6.0,-0.2999999999999971,-0.0499999999999995,2003.0,2009,NODE,Live,0,0,22.6,None,other_hardwood
control,40,0040-00110,2009,post_7,0040-00110-30,Live,NODE,19.5,24.69135802,6.0,-0.3000000000000007,-0.0500000000000001,2003.0,2009,NODE,Live,0,0,19.5,None,other_hardwood
control,40,0040-00110,2009,post_7,0040-00110-5,Live,NODE,32.1,24.69135802,6.0,0.9000000000000021,0.1500000000000003,2003.0,2009,NODE,Live,0,0,32.1,None,other_hardwood
control,40,0040-00111,2009,post_7,0040-00111-12,Live,NODE,16.1,24.69135802,6.0,-0.1999999999999993,-0.0333333333333332,2003.0,2009,NODE,Live,0,0,16.1,None,other_hardwood
control,40,0040-00103,2009,post_7,0040-00103-11,Live,NODE,16.1,24.69135802,6.0,1.1000000000000014,0.1833333333333335,2003.0,2009,NODE,Live,0,0,16.1,None,other_hardwood
control,40,0040-00111,2009,post_7,0040-00111-21,Live,NODE,20.0,24.69135802,6.0,-0.1000000000000014,-0.0166666666666669,2003.0,2009,NODE,Live,0,0,20.0,None,other_hardwood
control,40,0040-00109,2009,post_7,0040-00109-17,Live,NODE,29.5,24.69135802,6.0,1.1000000000000014,0.1833333333333335,2003.0,2009,NODE,Live,0,0,29.5,None,other_hardwood
control,40,0040-00111,2009,post_7,0040-00111-11,Live,NODE,20.4,24.69135802,6.0,1.099999999999998,0.183333333333333,2003.0,2009,NODE,Live,0,0,20.4,None,other_hardwood
control,40,0040-00104,2009,post_7,0040-00104-2,Live,NODE,21.6,24.69135802,6.0,0.7000000000000028,0.1166666666666671,2003.0,2009,NODE,Live,0,0,21.6,None,other_hardwood
control,40,0040-00109,2009,post_7,0040-00109-12,Live,NODE,32.9,24.69135802,6.0,0.8999999999999986,0.1499999999999997,2003.0,2009,NODE,Live,0,0,32.9,None,other_hardwood
control,40,0040-00115,2009,post_7,0040-00115-2,Live,NODE,31.1,24.69135802,6.0,0.9000000000000021,0.1500000000000003,2003.0,2009,NODE,Live,0,0,31.1,None,other_hardwood
control,40,0040-00115,2009,post_7,0040-00115-15,Live,NODE,33.0,24.69135802,6.0,3.0,0.5,2003.0,2009,NODE,Live,0,0,33.0,None,other_hardwood
control,40,0040-00110,2009,post_7,0040-00110-13,Live,NODE,16.2,24.69135802,6.0,-0.3000000000000007,-0.0500000000000001,2003.0,2009,NODE,Live,0,0,16.2,None,other_hardwood
control,40,0040-00103,2009,post_7,0040-00103-9,Live,NODE,20.9,24.69135802,6.0,2.099999999999998,0.3499999999999996,2003.0,2009,NODE,Live,0,0,20.9,None,other_hardwood
control,40,0040-00115,2009,post_7,0040-00115-16,Live,NODE,24.3,24.69135802,6.0,0.1999999999999993,0.0333333333333332,2003.0,2009,NODE,Live,0,0,24.3,None,other_hardwood
control,40,0040-00115,2009,post_7,0040-00115-18,Live,NODE,32.8,24.69135802,6.0,0.9999999999999964,0.166666666666666,2003.0,2009,NODE,Live,0,0,32.8,None,other_hardwood
control,40,0040-00111,2009,post_7,0040-00111-14,Live,NODE,18.0,24.69135802,6.0,0.1999999999999993,0.0333333333333332,2003.0,2009,NODE,Live,0,0,18.0,None,other_hardwood
control,40,0040-00110,2009,post_7,0040-00110-15,Live,NODE,16.5,24.69135802,6.0,-1.0,-0.1666666666666666,2003.0,2009,NODE,Live,0,0,16.5,None,other_hardwood
control,240,0240-00101,2009,post_7,0240-00101-11,Live,NODE,17.2,24.69135802,6.0,0.1999999999999993,0.0333333333333332,2003.0,2009,NODE,Live,0,0,17.2,None,other_hardwood
control,40,0040-00110,2009,post_7,0040-00110-12,Snag,NODE,27.0,24.69135802,6.0,-0.3999999999999986,-0.0666666666666664,2003.0,2009,NODE,Snag,0,0,27.0,None,other_hardwood
control,40,0040-00115,2009,post_7,0040-00115-17,Live,NODE,26.9,24.69135802,6.0,2.5,0.4166666666666667,2003.0,2009,NODE,Live,0,0,26.9,None,other_hardwood
control,240,0240-00101,2009,post_7,0240-00101-13,Live,NODE,33.1,24.69135802,6.0,2.6000000000000014,0.4333333333333335,2003.0,2009,NODE,Live,0,0,33.1,None,other_hardwood
control,40,0040-00103,2009,post_7,0040-00103-18,Live,NODE,22.8,24.69135802,6.0,1.6999999999999993,0.2833333333333332,2003.0,2009,NODE,Live,0,0,22.8,None,other_hardwood
control,40,0040-00104,2009,post_7,0040-00104-1,Live,NODE,20.8,24.69135802,6.0,0.0,0.0,2003.0,2009,NODE,Live,0,0,20.8,None,other_hardwood
control,40,0040-00110,2009,post_7,0040-00110-6,Live,NODE,26.1,24.69135802,6.0,0.4000000000000021,0.066666666666667,2003.0,2009,NODE,Live,0,0,26.1,None,other_hardwood
control,40,0040-00103,2009,post_7,0040-00103-13,Live,NODE,36.1,24.69135802,6.0,2.6000000000000014,0.4333333333333335,2003.0,2009,NODE,Live,0,0,36.1,None,other_hardwood
control,240,0240-00101,2009,post_7,0240-00101-12,Live,NODE,28.1,24.69135802,6.0,0.7000000000000028,0.1166666666666671,2003.0,2009,NODE,Live,0,0,28.1,None,other_hardwood
control,40,0040-00110,2009,post_7,0040-00110-34,Live,NODE,18.1,24.69135802,6.0,1.3000000000000007,0.2166666666666667,2003.0,2009,NODE,Live,0,0,18.1,None,other_hardwood
control,40,0040-00103,2009,post_7,0040-00103-12,Live,NODE,19.2,24.69135802,6.0,0.6999999999999993,0.1166666666666665,2003.0,2009,NODE,Live,0,0,19.2,None,other_hardwood
control,40,0040-00110,2009,post_7,0040-00110-43,Live,NODE,17.4,24.69135802,6.0,0.8999999999999986,0.1499999999999997,2003.0,2009,NODE,Live,0,0,17.4,None,other_hardwood
control,40,0040-00110,2009,post_7,0040-00110-14,Live,NODE,15.8,24.69135802,6.0,-0.6999999999999993,-0.1166666666666665,2003.0,2009,NODE,Live,0,0,15.8,None,other_hardwood
control,40,0040-00103,2009,post_7,0040-00103-14,Live,NODE,25.6603076923077,24.69135802,6.0,3.260307692307702,0.543384615384617,2003.0,2009,NODE,Live,0,0,25.6603076923077,None,other_hardwood
control,40,0040-00111,2009,post_7,0040-00111-17,Live,NODE,17.3,24.69135802,6.0,-0.1999999999999993,-0.0333333333333332,2003.0,2009,NODE,Live,0,0,17.3,None,other_hardwood
control,40,0040-00110,2009,post_7,0040-00110-9,Live,NODE,19.9,24.69135802,6.0,-0.2000000000000028,-0.0333333333333338,2003.0,2009,NODE,Live,0,0,19.9,None,other_hardwood
control,40,0040-00110,2009,post_7,0040-00110-24,Live,NODE,17.6,24.69135802,6.0,0.6000000000000014,0.1000000000000002,2003.0,2009,NODE,Live,0,0,17.6,None,other_hardwood
control,40,0040-00115,2009,post_7,0040-00115-5,Live,NODE,16.3,24.69135802,6.0,0.6000000000000014,0.1000000000000002,2003.0,2009,NODE,Live,0,0,16.3,None,other_hardwood
control,40,0040-00110,2009,post_7,0040-00110-21,Live,NODE,29.6,24.69135802,6.0,0.4000000000000021,0.066666666666667,2003.0,2009,NODE,Live,0,0,29.6,None,other_hardwood
control,40,0040-00110,2009,post_7,0040-00110-29,Live,NODE,18.7,24.69135802,6.0,-1.1000000000000014,-0.1833333333333335,2003.0,2009,NODE,Live,0,0,18.7,None,other_hardwood
control,40,0040-00110,2009,post_7,0040-00110-32,Live,NODE,23.1,24.69135802,6.0,1.0,0.1666666666666666,2003.0,2009,NODE,Live,0,0,23.1,None,other_hardwood
control,40,0040-00110,2009,post_7,0040-00110-36,Live,NODE,18.1,24.69135802,6.0,0.6000000000000014,0.1000000000000002,2003.0,2009,NODE,Live,0,0,18.1,None,other_hardwood
control,40,0040-00110,2009,post_7,0040-00110-31,Live,NODE,22.5,24.69135802,6.0,0.1000000000000014,0.0166666666666669,2003.0,2009,NODE,Live,0,0,22.5,None,other_hardwood
control,40,0040-00110,2009,post_7,0040-00110-22,Live,NODE,16.3,24.69135802,6.0,0.6000000000000014,0.1000000000000002,2003.0,2009,NODE,Live,0,0,16.3,None,other_hardwood
control,40,0040-00109,2009,post_7,0040-00109-1,Live,NODE,16.5,24.69135802,6.0,0.1999999999999993,0.0333333333333332,2003.0,2009,NODE,Live,0,0,16.5,None,other_hardwood
control,40,0040-00109,2009,post_7,0040-00109-11,Live,NODE,34.6947692307692,24.69135802,6.0,1.3947692307691997,0.2324615384615332,2003.0,2009,NODE,Live,0,0,34.6947692307692,None,other_hardwood
control,40,0040-00109,2009,post_7,0040-00109-2,Live,NODE,15.4,24.69135802,6.0,-0.0999999999999996,-0.0166666666666666,2003.0,2009,NODE,Live,0,0,15.4,None,other_hardwood
burn,340,0340-00114,2009,post_7,0340-00114-5,Live,NODE,36.9,24.69135802,6.0,1.7999999999999972,0.2999999999999995,2003.0,2009,NODE,Live,0,0,36.9,Burn,other_hardwood
burn,340,0340-00113,2009,post_7,0340-00113-22,Live,NODE,39.7,24.69135802,6.0,0.8000000000000043,0.133333333333334,2003.0,2009,NODE,Live,0,0,39.7,Burn,other_hardwood
burn,340,0340-00113,2009,post_7,0340-00113-9,Snag,NODE,22.9,24.69135802,6.0,-8.900000000000002,-1.4833333333333336,2003.0,2009,NODE,Snag,0,1,28.80000000000001,Burn,other_hardwood
burn,340,0340-00113,2009,post_7,0340-00113-32,Live,NODE,47.6,24.69135802,6.0,2.1000000000000014,0.3500000000000002,2003.0,2009,NODE,Live,0,0,47.6,Burn,other_hardwood
burn,340,0340-00108,2009,post_7,0340-00108-3,Live,NODE,44.4,24.69135802,6.0,1.5,0.25,2003.0,2009,NODE,Live,0,0,44.4,Burn,other_hardwood
burn,340,0340-00113,2009,post_7,0340-00113-12,Snag,NODE,25.2,24.69135802,6.0,-0.5,-0.0833333333333333,2003.0,2009,NODE,Snag,0,0,25.2,Burn,other_hardwood
burn,340,0340-00108,2009,post_7,0340-00108-32,Live,NODE,19.4,24.69135802,6.0,4.199999999999999,0.6999999999999998,2003.0,2009,NODE,Live,0,0,19.4,Burn,other_hardwood
mech,190,0190-00116,2009,post_7,0190-00116-16,Live,NODE,31.2,24.69135802,6.0,2.8000000000000007,0.4666666666666668,2003.0,2009,NODE,Live,0,0,31.2,Thin,other_hardwood
burn,340,0340-00112,2009,post_7,0340-00112-5,Snag,NODE,23.1,24.69135802,6.0,0.7000000000000028,0.1166666666666671,2003.0,2009,NODE,Snag,0,0,23.1,Burn,other_hardwood
control,40,0040-00109,2009,post_7,0040-00109-5,Live,NODE,17.8,24.69135802,6.0,0.8000000000000007,0.1333333333333334,2003.0,2009,NODE,Live,0,0,17.8,None,other_hardwood
burn,340,0340-00114,2009,post_7,0340-00114-6,Live,NODE,30.2,24.69135802,6.0,1.1999999999999993,0.1999999999999998,2003.0,2009,NODE,Live,0,0,30.2,Burn,other_hardwood
burn,340,0340-00013,2009,post_7,0340-00013-22,Live,NODE,33.5,24.69135802,6.0,0.7000000000000028,0.1166666666666671,2003.0,2009,NODE,Live,0,0,33.5,Burn,other_hardwood
control,40,0040-00109,2009,post_7,0040-00109-4,Live,NODE,21.5,24.69135802,6.0,-0.1000000000000014,-0.0166666666666669,2003.0,2009,NODE,Live,0,0,21.5,None,other_hardwood
burn,340,0340-00116,2009,post_7,0340-00116-14,Live,NODE,36.9,24.69135802,6.0,3.6000000000000014,0.6000000000000002,2003.0,2009,NODE,Live,0,0,36.9,Burn,other_hardwood
burn,340,0340-00114,2009,post_7,0340-00114-14,Snag,NODE,23.9,24.69135802,6.0,-0.2000000000000028,-0.0333333333333338,2003.0,2009,NODE,Snag,0,0,23.9,Burn,other_hardwood
burn,340,0340-00113,2009,post_7,0340-00113-2,Live,NODE,49.5,24.69135802,6.0,0.0,0.0,2003.0,2009,NODE,Live,0,0,49.5,Burn,other_hardwood
burn,340,0340-00116,2009,post_7,0340-00116-15,Live,NODE,34.5,24.69135802,6.0,-0.6000000000000014,-0.1000000000000002,2003.0,2009,NODE,Live,0,0,34.5,Burn,other_hardwood
burn,340,0340-00116,2009,post_7,0340-00116-19,Live,NODE,16.3,24.69135802,8.0,0.8000000000000007,0.1,2001.0,2009,NODE,Live,0,0,16.3,Burn,other_hardwood
burn,340,0340-00116,2009,post_7,0340-00116-18,Live,NODE,28.7,24.69135802,6.0,1.3000000000000007,0.2166666666666667,2003.0,2009,NODE,Live,0,0,28.7,Burn,other_hardwood
burn,340,0340-00013,2009,post_7,0340-00013-13,Live,NODE,38.7,24.69135802,6.0,1.1000000000000014,0.1833333333333335,2003.0,2009,NODE,Live,0,0,38.7,Burn,other_hardwood
burn,340,0340-00113,2009,post_7,0340-00113-16,Live,NODE,35.1,24.69135802,6.0,2.3000000000000043,0.383333333333334,2003.0,2009,NODE,Live,0,0,35.1,Burn,other_hardwood
mech,190,0190-00116,2009,post_7,0190-00116-22,Live,NODE,18.5,24.69135802,6.0,1.6999999999999993,0.2833333333333332,2003.0,2009,NODE,Live,0,0,18.5,Thin,other_hardwood
mech,190,0190-00113,2009,post_7,0190-00113-10,Live,NODE,22.2,24.69135802,6.0,3.899999999999999,0.6499999999999998,2003.0,2009,NODE,Live,0,0,22.2,Thin,other_hardwood
mech,190,0190-00113,2009,post_7,0190-00113-9,Live,NODE,19.9,24.69135802,6.0,1.599999999999998,0.2666666666666663,2003.0,2009,NODE,Live,0,0,19.9,Thin,other_hardwood
mech,190,0190-00113,2009,post_7,0190-00113-8,Live,NODE,23.3,24.69135802,6.0,1.5,0.25,2003.0,2009,NODE,Live,0,0,23.3,Thin,other_hardwood
mech,190,0190-00113,2009,post_7,0190-00113-4,Live,NODE,22.4,24.69135802,6.0,3.099999999999998,0.5166666666666663,2003.0,2009,NODE,Live,0,0,22.4,Thin,other_hardwood
burn,340,0340-00114,2009,post_7,0340-00114-8,Snag,NODE,22.2,24.69135802,6.0,-0.6999999999999993,-0.1166666666666665,2003.0,2009,NODE,Snag,0,0,22.2,Burn,other_hardwood
burn,340,0340-00113,2009,post_7,0340-00113-23,Live,NODE,31.7,24.69135802,6.0,0.6999999999999993,0.1166666666666665,2003.0,2009,NODE,Live,0,0,31.7,Burn,other_hardwood
burn,340,0340-00013,2009,post_7,0340-00013-12,Live,NODE,32.2,24.69135802,6.0,1.5000000000000036,0.2500000000000006,2003.0,2009,NODE,Live,0,0,32.2,Burn,other_hardwood
burn,340,0340-00013,2009,post_7,0340-00013-21,Live,NODE,23.0,24.69135802,6.0,0.3999999999999986,0.0666666666666664,2003.0,2009,NODE,Live,0,0,23.0,Burn,other_hardwood
burn,340,0340-00116,2009,post_7,0340-00116-11,Live,NODE,20.2,24.69135802,6.0,4.199999999999999,0.6999999999999998,2003.0,2009,NODE,Live,0,0,20.2,Burn,other_hardwood
burn,340,0340-00112,2009,post_7,0340-00112-1,Snag,NODE,25.8,24.69135802,6.0,-0.5999999999999979,-0.0999999999999996,2003.0,2009,NODE,Snag,0,0,25.8,Burn,other_hardwood
burn,340,0340-00112,2009,post_7,0340-00112-3,Snag,NODE,33.2,24.69135802,6.0,-0.5999999999999943,-0.099999999999999,2003.0,2009,NODE,Snag,0,0,33.2,Burn,other_hardwood
burn,340,0340-00013,2009,post_7,0340-00013-11,Live,NODE,27.3,24.69135802,6.0,1.6000000000000014,0.2666666666666669,2003.0,2009,NODE,Live,0,0,27.3,Burn,other_hardwood
burn,340,0340-00112,2009,post_7,0340-00112-12,Live,NODE,38.6,24.69135802,6.0,0.0,0.0,2003.0,2009,NODE,Live,0,0,38.6,Burn,other_hardwood
burn,340,0340-00113,2009,post_7,0340-00113-25,Live,NODE,48.1,24.69135802,6.0,2.1000000000000014,0.3500000000000002,2003.0,2009,NODE,Live,0,0,48.1,Burn,other_hardwood
burn,340,0340-00113,2009,post_7,0340-00113-3,Live,NODE,50.7,24.69135802,6.0,0.7000000000000028,0.1166666666666671,2003.0,2009,NODE,Live,0,0,50.7,Burn,other_hardwood
burn,340,0340-00113,2009,post_7,0340-00113-28,Live,NODE,28.7,24.69135802,6.0,-1.5,-0.25,2003.0,2009,NODE,Live,0,0,28.7,Burn,other_hardwood
burn,340,0340-00112,2009,post_7,0340-00112-14,Live,NODE,36.0,24.69135802,6.0,-0.1000000000000014,-0.0166666666666669,2003.0,2009,NODE,Live,0,0,36.0,Burn,other_hardwood
burn,340,0340-00113,2009,post_7,0340-00113-18,Live,NODE,26.9,24.69135802,6.0,0.6999999999999993,0.1166666666666665,2003.0,2009,NODE,Live,0,0,26.9,Burn,other_hardwood
burn,340,0340-00113,2009,post_7,0340-00113-15,Snag,NODE,21.6,24.69135802,6.0,-1.0,-0.1666666666666666,2003.0,2009,NODE,Snag,0,0,21.6,Burn,other_hardwood
burn,340,0340-00113,2009,post_7,0340-00113-19,Live,NODE,27.8,24.69135802,6.0,1.1000000000000014,0.1833333333333335,2003.0,2009,NODE,Live,0,0,27.8,Burn,other_hardwood
burn,340,0340-00113,2009,post_7,0340-00113-20,Live,NODE,38.8,24.69135802,6.0,0.6999999999999957,0.1166666666666659,2003.0,2009,NODE,Live,0,0,38.8,Burn,other_hardwood
burn,340,0340-00112,2009,post_7,0340-00112-11,Live,NODE,30.4,24.69135802,6.0,0.6999999999999993,0.1166666666666665,2003.0,2009,NODE,Live,0,0,30.4,Burn,other_hardwood
burn,340,0340-00121,2009,post_7,0340-00121-6,Live,NODE,27.5,24.69135802,6.0,0.6000000000000014,0.1000000000000002,2003.0,2009,NODE,Live,0,0,27.5,Burn,other_hardwood
burn,340,0340-00113,2009,post_7,0340-00113-5,Live,NODE,41.0,24.69135802,6.0,1.1000000000000014,0.1833333333333335,2003.0,2009,NODE,Live,0,0,41.0,Burn,other_hardwood
burn,340,0340-00116,2009,post_7,0340-00116-4,Live,NODE,16.2796923076923,24.69136,6.0,-0.0203076923076999,-0.0033846153846166,2003.0,2009,NODE,Live,0,0,16.2796923076923,Burn,other_hardwood
burn,340,0340-00112,2009,post_7,0340-00112-17,Snag,NODE,44.7,24.69135802,6.0,-0.7999999999999972,-0.1333333333333328,2003.0,2009,NODE,Snag,0,0,44.7,Burn,other_hardwood
burn,340,0340-00113,2009,post_7,0340-00113-21,Live,NODE,23.7,24.69135802,6.0,0.3000000000000007,0.0500000000000001,2003.0,2009,NODE,Live,0,0,23.7,Burn,other_hardwood
burn,340,0340-00112,2009,post_7,0340-00112-13,Live,NODE,32.8,24.69135802,6.0,-0.2000000000000028,-0.0333333333333338,2003.0,2009,NODE,Live,0,0,32.8,Burn,other_hardwood
burn,340,0340-00013,2009,post_7,0340-00013-10,Live,NODE,39.2,24.69135802,6.0,3.1000000000000014,0.5166666666666669,2003.0,2009,NODE,Live,0,0,39.2,Burn,other_hardwood
burn,340,0340-00112,2009,post_7,0340-00112-9,Snag,NODE,29.2,24.69135802,6.0,-0.3000000000000007,-0.0500000000000001,2003.0,2009,NODE,Snag,0,0,29.2,Burn,other_hardwood
burn,340,0340-00113,2009,post_7,0340-00113-14,Live,NODE,35.6,24.69135802,6.0,1.3000000000000045,0.2166666666666673,2003.0,2009,NODE,Live,0,0,35.6,Burn,other_hardwood
mechburn,380,0380-00125,2009,post_7,0380-00125-14,Live,ARME,44.5,24.69135802,6.0,0.0,0.0,2003.0,2009,ACMA,Live,0,0,44.5,Burn+Thin,other_hardwood
control,40,0040-00116,2009,post_7,0040-00116-24,Live,QUKE,39.7,24.69135802,6.0,0.6000000000000014,0.1000000000000002,2003.0,2009,QUKE,Live,0,0,39.7,None,oak
control,40,0040-00012,2009,post_7,0040-00012-7,Live,QUKE,61.0,24.69135802,6.0,-1.0,-0.1666666666666666,2003.0,2009,QUKE,Live,0,0,61.0,None,oak
mech,350,0350-00101,2009,post_7,0350-00101-6,Live,QUKE,48.7,24.69135802,6.0,0.4000000000000057,0.0666666666666676,2003.0,2009,QUKE,Live,0,0,48.7,Thin,oak
control,40,0040-00012,2009,post_7,0040-00012-4,Live,QUKE,61.9,24.69135802,6.0,2.0,0.3333333333333333,2003.0,2009,QUKE,Live,0,0,61.9,None,oak
mech,190,0190-00104,2009,post_7,0190-00104-4,Live,QUKE,47.3,24.69135802,6.0,1.2999999999999972,0.2166666666666662,2003.0,2009,QUKE,Live,0,0,47.3,Thin,oak
control,240,0240-00022,2009,post_7,0240-00022-34,Live,QUKE,47.8,24.69135802,6.0,3.5999999999999943,0.5999999999999991,2003.0,2009,QUKE,Live,0,0,47.8,None,oak
mech,350,0350-00103,2009,post_7,0350-00103-27,Live,QUKE,66.5,24.69135802,6.0,1.7000000000000028,0.2833333333333338,2003.0,2009,QUKE,Live,0,0,66.5,Thin,oak
mech,350,0350-00101,2009,post_7,0350-00101-16,Live,QUKE,36.0,24.69135802,6.0,0.3999999999999986,0.0666666666666664,2003.0,2009,QUKE,Live,0,0,36.0,Thin,oak
control,240,0240-00113,2009,post_7,0240-00113-33,Live,QUKE,43.9,24.69135802,6.0,1.6999999999999955,0.2833333333333326,2003.0,2009,QUKE,Live,0,0,43.9,None,oak
control,40,0040-00012,2009,post_7,0040-00012-6,Live,QUKE,48.2,24.69135802,6.0,2.700000000000003,0.4500000000000004,2003.0,2009,QUKE,Live,0,0,48.2,None,oak
mechburn,570,0570-00111,2009,post_7,0570-00111-11,Live,QUKE,38.9,24.69135802,6.0,2.799999999999997,0.4666666666666662,2003.0,2009,QUKE,Live,0,0,38.9,Burn+Thin,oak
control,240,0240-00005,2009,post_7,0240-00005-19,Live,QUKE,54.3,24.69135802,6.0,1.5,0.25,2003.0,2009,QUKE,Live,0,0,54.3,None,oak
control,40,0040-00116,2009,post_7,0040-00116-13,Live,QUKE,33.7,24.69135802,6.0,1.900000000000002,0.316666666666667,2003.0,2009,QUKE,Live,0,0,33.7,None,oak
mech,350,0350-00103,2009,post_7,0350-00103-34,Live,QUKE,51.6,24.69135802,6.0,1.1000000000000014,0.1833333333333335,2003.0,2009,QUKE,Live,0,0,51.6,Thin,oak
mech,350,0350-00103,2009,post_7,0350-00103-10,Live,QUKE,59.4,24.69135802,6.0,2.199999999999996,0.366666666666666,2003.0,2009,QUKE,Live,0,0,59.4,Thin,oak
control,40,0040-00007,2009,post_7,0040-00007-40,Live,QUKE,19.0,24.69135802,6.0,3.5,0.5833333333333334,2003.0,2009,QUKE,Live,0,0,19.0,None,oak
mechburn,380,0380-00015,2009,post_7,0380-00015-23,Live,QUKE,34.4,24.69135802,6.0,2.599999999999998,0.4333333333333329,2003.0,2009,QUKE,Live,0,0,34.4,Burn+Thin,oak
control,40,0040-00116,2009,post_7,0040-00116-23,Live,QUKE,38.2,24.69135802,6.0,0.6000000000000014,0.1000000000000002,2003.0,2009,QUKE,Live,0,0,38.2,None,oak
control,40,0040-00107,2009,post_7,0040-00107-1,Live,QUKE,16.7,24.69135802,6.0,-1.3000000000000007,-0.2166666666666667,2003.0,2009,QUKE,Live,0,0,16.7,None,oak
control,40,0040-00116,2009,post_7,0040-00116-9,Live,QUKE,46.9,24.69135802,6.0,-2.1000000000000014,-0.3500000000000002,2003.0,2009,QUKE,Live,0,0,46.9,None,oak
control,40,0040-00101,2009,post_7,0040-00101-9,Live,QUKE,57.1,24.69135802,6.0,1.7000000000000028,0.2833333333333338,2003.0,2009,QUKE,Live,0,0,57.1,None,oak
control,40,0040-00115,2009,post_7,0040-00115-12,Live,QUKE,54.0,24.69135802,6.0,7.5,1.25,2003.0,2009,QUKE,Live,0,0,54.0,None,oak
control,40,0040-00101,2009,post_7,0040-00101-7,Live,QUKE,89.1,24.69135802,6.0,1.1999999999999886,0.1999999999999981,2003.0,2009,QUKE,Live,0,0,89.1,None,oak
control,590,0590-00113,2009,post_7,0590-00113-15,Live,QUKE,33.8,24.69135802,6.0,0.2999999999999971,0.0499999999999995,2003.0,2009,QUKE,Live,0,0,33.8,None,oak
control,40,0040-00116,2009,post_7,0040-00116-21,Live,QUKE,33.6,24.69135802,6.0,0.8000000000000043,0.133333333333334,2003.0,2009,QUKE,Live,0,0,33.6,None,oak
mech,190,0190-00111,2009,post_7,0190-00111-1,Live,QUKE,40.0,24.69135802,6.0,1.8999999999999984,0.3166666666666664,2003.0,2009,QUKE,Live,0,0,40.0,Thin,oak
