treatment,comp,plot_id,year,timestep,tree_id,Status_raw,Species_raw,dbh_cm,tph,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,species,status,Remove flag,Outlier,DBH_BA,Treatment,PFT_simple
control,240,0240-00114,2020,post_18,0240-00114-11,Live,ABCO,22.606,24.69136,4.0,1.524000000000001,0.3810000000000002,2016.0,2020,ABCO,Live,0,0,22.606,None,fir
control,240,0240-00114,2020,post_18,0240-00114-12,Live,ABCO,18.796,24.69136,4.0,0.5079999999999991,0.1269999999999997,2016.0,2020,ABCO,Live,0,0,18.796,None,fir
control,240,0240-00114,2020,post_18,0240-00114-15,Snag,ABCO,21.844,24.69136,4.0,-0.2539999999999978,-0.0634999999999994,2016.0,2020,ABCO,Snag,0,0,21.844,None,fir
control,240,0240-00114,2020,post_18,0240-00114-16,Live,ABCO,44.958,24.69136,4.0,2.2860000000000014,0.5715000000000003,2016.0,2020,ABCO,Live,0,0,44.958,None,fir
control,240,0240-00107,2020,post_18,0240-00107-4,Live,ABCO,22.86,24.69136,4.0,1.0159999999999982,0.2539999999999995,2016.0,2020,ABCO,Live,0,0,22.86,None,fir
control,240,0240-00115,2020,post_18,0240-00115-29,Live,ABCO,53.848,24.69136,4.0,1.524000000000001,0.3810000000000002,2016.0,2020,ABCO,Live,0,0,53.848,None,fir
control,240,0240-00115,2020,post_18,0240-00115-51,Live,ABCO,62.992,24.69136,4.0,0.0,0.0,2016.0,2020,ABCO,Live,0,0,62.992,None,fir
control,40,0040-00113,2020,post_18,0040-00113-15,Snag,ABCO,29.21,24.69136,4.0,0.0,0.0,2016.0,2020,ABCO,Snag,0,0,29.21,None,fir
control,40,0040-00115,2020,post_18,0040-00115-7,Live,ABCO,39.878,24.69136,4.0,1.0159999999999982,0.2539999999999995,2016.0,2020,ABCO,Live,0,0,39.878,None,fir
control,40,0040-00115,2020,post_18,0040-00115-10,Live,ABCO,27.178,24.69136,4.0,0.2540000000000013,0.0635000000000003,2016.0,2020,ABCO,Live,0,0,27.178,None,fir
burn,340,0340-00104,2020,post_18,0340-00104-7,Live,ABCO,42.672,24.69136,4.0,1.7779999999999987,0.4444999999999997,2016.0,2020,ABCO,Live,0,0,42.672,Burn,fir
control,40,0040-00105,2020,post_18,0040-00105-18,Live,ABCO,91.694,24.69136,4.0,1.7780000000000058,0.4445000000000014,2016.0,2020,ABCO,Live,0,0,91.694,None,fir
burn,400,0400-00103,2020,post_18,0400-00103-11,Live,ABCO,24.638,24.69136,4.0,1.524000000000001,0.3810000000000002,2016.0,2020,ABCO,Live,0,0,24.638,Burn,fir
burn,340,0340-00115,2020,post_18,0340-00115-12,Live,ABCO,62.738,24.69136,4.0,1.269999999999996,0.317499999999999,2016.0,2020,ABCO,Live,0,0,62.738,Burn,fir
burn,340,0340-00117,2020,post_18,0340-00117-3,Snag,ABCO,53.848,24.69136,4.0,0.2539999999999978,0.0634999999999994,2016.0,2020,ABCO,Snag,0,0,53.848,Burn,fir
burn,60,0060-00101,2020,post_18,0060-00101-22,Live,ABCO,22.606,24.69136,4.0,1.0160000000000018,0.2540000000000004,2016.0,2020,ABCO,Live,0,0,22.606,Burn,fir
control,590,0590-00107,2020,post_18,0590-00107-11,Live,ABCO,28.702,24.69136,4.0,1.524000000000001,0.3810000000000002,2016.0,2020,ABCO,Live,0,0,28.702,None,fir
control,590,0590-00107,2020,post_18,0590-00107-29,Live,ABCO,19.05,24.69136,4.0,0.5079999999999991,0.1269999999999997,2016.0,2020,ABCO,Live,0,0,19.05,None,fir
control,590,0590-00107,2020,post_18,0590-00107-26,Live,ABCO,16.256,24.69136,4.0,0.5080000000000009,0.1270000000000002,2016.0,2020,ABCO,Live,0,0,16.256,None,fir
control,240,0240-00115,2020,post_18,0240-00115-33,Snag,ABCO,33.02,24.69136,4.0,-0.2539999999999978,-0.0634999999999994,2016.0,2020,ABCO,Snag,0,0,33.02,None,fir
control,590,0590-00118,2020,post_18,0590-00118-18,Live,ABCO,21.082,24.69136,4.0,1.524000000000001,0.3810000000000002,2016.0,2020,ABCO,Live,0,0,21.082,None,fir
control,240,0240-00101,2020,post_18,0240-00101-6,Live,ABCO,23.114,24.69136,4.0,1.0160000000000018,0.2540000000000004,2016.0,2020,ABCO,Live,0,0,23.114,None,fir
burn,400,0400-00105,2020,post_18,0400-00105-1,Live,ABCO,80.01,24.69136,4.0,2.5400000000000063,0.6350000000000016,2016.0,2020,ABCO,Live,0,0,80.01,Burn,fir
control,590,0590-00111,2020,post_18,0590-00111-16,Live,ABCO,84.836,24.69136,4.0,1.7779999999999916,0.4444999999999979,2016.0,2020,ABCO,Live,0,0,84.836,None,fir
control,590,0590-00106,2020,post_18,0590-00106-8,Live,ABCO,16.764,24.69136,4.0,0.0,0.0,2016.0,2020,ABCO,Live,0,0,16.764,None,fir
control,240,0240-00009,2020,post_18,0240-00009-4,Live,ABCO,85.598,24.69136,4.0,0.5079999999999956,0.1269999999999989,2016.0,2020,ABCO,Live,0,0,85.598,None,fir
control,590,0590-00113,2020,post_18,0590-00113-16,Snag,ABCO,65.786,24.69136,4.0,1.7780000000000058,0.4445000000000014,2016.0,2020,ABCO,Snag,0,0,65.786,None,fir
control,40,0040-00003,2020,post_18,0040-00003-17,Live,PSME,19.304,24.69136,4.0,1.0159999999999982,0.2539999999999995,2016.0,2020,PSME,Live,0,0,19.304,None,psme
burn,60,0060-00119,2020,post_18,0060-00119-6,Snag,ABCO,54.102,24.69136,4.0,0.0,0.0,2016.0,2020,ABCO,Snag,0,0,54.102,Burn,fir
control,240,0240-00009,2020,post_18,0240-00009-26,Live,ABCO,18.034,24.69136,4.0,0.2539999999999978,0.0634999999999994,2016.0,2020,ABCO,Live,0,0,18.034,None,fir
control,590,0590-00102,2020,post_18,0590-00102-28,Live,ABCO,18.542,24.69136,4.0,0.2540000000000013,0.0635000000000003,2016.0,2020,ABCO,Live,0,0,18.542,None,fir
burn,340,0340-00026,2020,post_18,0340-00026-17,Live,ABCO,30.988,24.69136,4.0,1.524000000000001,0.3810000000000002,2016.0,2020,ABCO,Live,0,0,30.988,Burn,fir
control,240,0240-00114,2020,post_18,0240-00114-28,Live,ABCO,28.956,24.69136,4.0,0.5079999999999991,0.1269999999999997,2016.0,2020,ABCO,Live,0,0,28.956,None,fir
control,590,0590-00009,2020,post_18,0590-00009-14,Live,ABCO,20.828,24.69136,4.0,1.0159999999999982,0.2539999999999995,2016.0,2020,ABCO,Live,0,0,20.828,None,fir
control,590,0590-00009,2020,post_18,0590-00009-20,Live,PSME,19.05,24.69136,4.0,0.0,0.0,2016.0,2020,PSME,Live,0,0,19.05,None,psme
control,590,0590-00009,2020,post_18,0590-00009-33,Snag,ABCO,33.274,24.69136,4.0,-0.5079999999999956,-0.1269999999999989,2016.0,2020,ABCO,Snag,0,0,33.274,None,fir
control,590,0590-00009,2020,post_18,0590-00009-54,Live,ABCO,26.924,24.69136,4.0,1.0159999999999982,0.2539999999999995,2016.0,2020,ABCO,Live,0,0,26.924,None,fir
control,240,0240-00007,2020,post_18,0240-00007-52,Live,ABCO,17.272,24.69136,4.0,0.2539999999999978,0.0634999999999994,2016.0,2020,ABCO,Live,0,0,17.272,None,fir
control,590,0590-00005,2020,post_18,0590-00005-52,Live,ABCO,20.066,24.69136,4.0,0.0,0.0,2016.0,2020,ABCO,Live,0,0,20.066,None,fir
control,240,0240-00009,2020,post_18,0240-00009-7,Live,ABCO,26.924,24.69136,4.0,2.032,0.508,2016.0,2020,ABCO,Live,0,0,26.924,None,fir
control,40,0040-00103,2020,post_18,0040-00103-3,Live,ABCO,35.56,24.69136,4.0,0.5080000000000027,0.1270000000000006,2016.0,2020,ABCO,Live,0,0,35.56,None,fir
control,590,0590-00005,2020,post_18,0590-00005-51,Live,ABCO,27.94,24.69136,4.0,1.0160000000000018,0.2540000000000004,2016.0,2020,ABCO,Live,0,0,27.94,None,fir
control,40,0040-00003,2020,post_18,0040-00003-1,Live,PSME,23.368,24.69136,4.0,0.5079999999999991,0.1269999999999997,2016.0,2020,PSME,Live,0,0,23.368,None,psme
control,590,0590-00106,2020,post_18,0590-00106-2,Live,ABCO,16.51,24.69136,4.0,0.5080000000000027,0.1270000000000006,2016.0,2020,ABCO,Live,0,0,16.51,None,fir
control,240,0240-00022,2020,post_18,0240-00022-9,Snag,ABCO,39.37,24.69136,4.0,0.0,0.0,2016.0,2020,ABCO,Snag,0,0,39.37,None,fir
control,240,0240-00110,2020,post_18,0240-00110-4,Live,ABCO,17.78,24.69136,4.0,1.2699999999999996,0.3174999999999999,2016.0,2020,ABCO,Live,0,0,17.78,None,fir
mech,490,0490-00124,2020,post_18,0490-00124-6,Live,ABCO,69.088,24.69136,4.0,2.285999999999987,0.5714999999999968,2016.0,2020,ABCO,Live,0,0,69.088,Thin,fir
mech,490,0490-00018,2020,post_18,0490-00018-21,Live,ABCO,20.32,24.69136,4.0,-0.5079999999999991,-0.1269999999999997,2016.0,2020,ABCO,Live,0,0,20.32,Thin,fir
mech,490,0490-00020,2020,post_18,0490-00020-5,Live,ABCO,71.12,24.69136,4.0,2.5400000000000063,0.6350000000000016,2016.0,2020,ABCO,Live,0,0,71.12,Thin,fir
mech,350,0350-00101,2020,post_18,0350-00101-3,Live,ABCO,72.39,24.69136,4.0,1.7780000000000058,0.4445000000000014,2016.0,2020,ABCO,Live,0,0,72.39,Thin,fir
mech,490,0490-00035,2020,post_18,0490-00035-9,Live,ABCO,83.312,24.69136,4.0,2.539999999999992,0.634999999999998,2016.0,2020,ABCO,Live,0,0,83.312,Thin,fir
mech,490,0490-00041,2020,post_18,0490-00041-1,Live,ABCO,79.248,24.69136,4.0,3.3020000000000067,0.8255000000000017,2016.0,2020,ABCO,Live,0,0,79.248,Thin,fir
mech,490,0490-00035,2020,post_18,0490-00035-10,Live,ABCO,33.274,24.69136,4.0,1.7780000000000022,0.4445000000000005,2016.0,2020,ABCO,Live,0,0,33.274,Thin,fir
mech,350,0350-00119,2020,post_18,0350-00119-7,Live,ABCO,23.622,24.69136,4.0,0.2540000000000013,0.0635000000000003,2016.0,2020,ABCO,Live,0,0,23.622,Thin,fir
mech,350,0350-00102,2020,post_18,0350-00102-14,Live,ABCO,62.484,24.69136,4.0,3.302,0.8254999999999999,2016.0,2020,ABCO,Live,0,0,62.484,Thin,fir
mech,490,0490-00042,2020,post_18,0490-00042-18,Live,ABCO,91.694,24.69136,4.0,1.7780000000000058,0.4445000000000014,2016.0,2020,ABCO,Live,0,0,91.694,Thin,fir
mech,490,0490-00041,2020,post_18,0490-00041-27,Live,ABCO,26.67,24.69136,4.0,2.2860000000000014,0.5715000000000003,2016.0,2020,ABCO,Live,0,0,26.67,Thin,fir
mech,490,0490-00125,2020,post_18,0490-00125-2,Live,ABCO,94.996,24.69136,4.0,2.2860000000000014,0.5715000000000003,2016.0,2020,ABCO,Live,0,0,94.996,Thin,fir
mech,350,0350-00106,2020,post_18,0350-00106-10,Live,ABCO,78.486,24.69136,4.0,2.2860000000000014,0.5715000000000003,2016.0,2020,ABCO,Live,0,0,78.486,Thin,fir
mech,490,0490-00035,2020,post_18,0490-00035-20,Snag,ABCO,81.788,24.69136,4.0,-0.7620000000000005,-0.1905000000000001,2016.0,2020,ABCO,Snag,0,0,81.788,Thin,fir
mech,190,0190-00116,2020,post_18,0190-00116-12,Live,ABCO,56.388,24.69136,4.0,1.7779999999999987,0.4444999999999997,2016.0,2020,ABCO,Live,0,0,56.388,Thin,fir
mech,490,0490-00124,2020,post_18,0490-00124-5,Live,ABCO,81.534,24.69136,4.0,2.2860000000000014,0.5715000000000003,2016.0,2020,ABCO,Live,0,0,81.534,Thin,fir
mechburn,380,0380-00120,2020,post_18,0380-00120-5,Live,ABCO,83.058,24.69136,4.0,0.2540000000000049,0.0635000000000012,2016.0,2020,ABCO,Live,0,0,83.058,Burn+Thin,fir
mechburn,380,0380-00010,2020,post_18,0380-00010-5,Live,ABCO,73.66,24.69136,4.0,2.539999999999992,0.634999999999998,2016.0,2020,ABCO,Live,0,0,73.66,Burn+Thin,fir
mechburn,570,0570-00103,2020,post_18,0570-00103-2,Live,ABCO,75.438,24.69136,4.0,2.5400000000000063,0.6350000000000016,2016.0,2020,ABCO,Live,0,0,75.438,Burn+Thin,fir
mechburn,180,0180-00008,2020,post_18,0180-00008-2,Live,ABCO,86.868,24.69136,4.0,1.524000000000001,0.3810000000000002,2016.0,2020,ABCO,Live,0,0,86.868,Burn+Thin,fir
mechburn,180,0180-00107,2020,post_18,0180-00107-3,Live,ABCO,29.21,24.69136,4.0,2.032,0.508,2016.0,2020,ABCO,Live,0,0,29.21,Burn+Thin,fir
mechburn,180,0180-00108,2020,post_18,0180-00108-3,Snag,ABCO,55.118,24.69136,4.0,-0.5079999999999956,-0.1269999999999989,2016.0,2020,ABCO,Snag,0,0,55.118,Burn+Thin,fir
mechburn,180,0180-00109,2020,post_18,0180-00109-15,Snag,ABCO,37.592,24.69136,4.0,-0.7620000000000005,-0.1905000000000001,2016.0,2020,ABCO,Snag,0,0,37.592,Burn+Thin,fir
mechburn,380,0380-00002,2020,post_18,0380-00002-22,Live,ABCO,52.578,24.69136,4.0,1.2700000000000031,0.3175000000000008,2016.0,2020,ABCO,Live,0,0,52.578,Burn+Thin,fir
mechburn,380,0380-00002,2020,post_18,0380-00002-25,Live,ABCO,61.214,24.69136,4.0,3.302,0.8254999999999999,2016.0,2020,ABCO,Live,0,0,61.214,Burn+Thin,fir
mechburn,380,0380-00004,2020,post_18,0380-00004-5,Live,ABCO,71.374,24.69136,4.0,1.269999999999996,0.317499999999999,2016.0,2020,ABCO,Live,0,0,71.374,Burn+Thin,fir
mechburn,380,0380-00107,2020,post_18,0380-00107-7,Live,ABCO,67.564,24.69136,4.0,2.0319999999999965,0.5079999999999991,2016.0,2020,ABCO,Live,0,0,67.564,Burn+Thin,fir
mechburn,380,0380-00107,2020,post_18,0380-00107-15,Snag,ABCO,43.434,24.69136,4.0,0.5079999999999956,0.1269999999999989,2016.0,2020,ABCO,Snag,0,0,43.434,Burn+Thin,fir
mechburn,380,0380-00113,2020,post_18,0380-00113-15,Live,ABCO,48.006,24.69136,4.0,1.524000000000001,0.3810000000000002,2016.0,2020,ABCO,Live,0,0,48.006,Burn+Thin,fir
mechburn,380,0380-00113,2020,post_18,0380-00113-16,Live,ABCO,22.098,24.69136,4.0,0.5079999999999991,0.1269999999999997,2016.0,2020,ABCO,Live,0,0,22.098,Burn+Thin,fir
mechburn,380,0380-00118,2020,post_18,0380-00118-9,Live,ABCO,55.118,24.69136,4.0,1.2700000000000031,0.3175000000000008,2016.0,2020,ABCO,Live,0,0,55.118,Burn+Thin,fir
mechburn,180,0180-00111,2020,post_18,0180-00111-1,Snag,ABCO,33.782,24.69136,4.0,-0.2540000000000049,-0.0635000000000012,2016.0,2020,ABCO,Snag,0,0,33.782,Burn+Thin,fir
mechburn,570,0570-00101,2020,post_18,0570-00101-3,Live,ABCO,28.702,24.69136,4.0,2.5400000000000027,0.6350000000000007,2016.0,2020,ABCO,Live,0,0,28.702,Burn+Thin,fir
mechburn,380,0380-00113,2020,post_18,0380-00113-24,Snag,ABCO,35.814,24.69136,4.0,-0.2539999999999978,-0.0634999999999994,2016.0,2020,ABCO,Snag,0,0,35.814,Burn+Thin,fir
mechburn,180,0180-00111,2020,post_18,0180-00111-16,Live,ABCO,33.02,24.69136,4.0,2.032000000000004,0.5080000000000009,2016.0,2020,ABCO,Live,0,0,33.02,Burn+Thin,fir
mechburn,380,0380-00112,2020,post_18,0380-00112-3,Live,ABCO,26.416,24.69136,4.0,1.524000000000001,0.3810000000000002,2016.0,2020,ABCO,Live,0,0,26.416,Burn+Thin,fir
mechburn,570,0570-00107,2020,post_18,0570-00107-12,Live,ABCO,67.31,24.69136,4.0,1.524000000000001,0.3810000000000002,2016.0,2020,ABCO,Live,0,0,67.31,Burn+Thin,fir
mechburn,570,0570-00110,2020,post_18,0570-00110-1,Live,ABCO,72.644,24.69136,4.0,-0.2539999999999907,-0.0634999999999976,2016.0,2020,ABCO,Live,0,0,72.644,Burn+Thin,fir
mechburn,180,0180-00102,2020,post_18,0180-00102-12,Snag,ABCO,37.084,24.69136,4.0,0.0,0.0,2016.0,2020,ABCO,Snag,0,0,37.084,Burn+Thin,fir
mechburn,570,0570-00105,2020,post_18,0570-00105-9,Live,ABCO,49.784,24.69136,4.0,1.0159999999999982,0.2539999999999995,2016.0,2020,ABCO,Live,0,0,49.784,Burn+Thin,fir
mechburn,570,0570-00107,2020,post_18,0570-00107-15,Live,ABCO,77.724,24.69136,4.0,2.5400000000000063,0.6350000000000016,2016.0,2020,ABCO,Live,0,0,77.724,Burn+Thin,fir
mechburn,180,0180-00121,2020,post_18,0180-00121-13,Live,ABCO,53.086,24.69136,4.0,2.0319999999999965,0.5079999999999991,2016.0,2020,ABCO,Live,0,0,53.086,Burn+Thin,fir
mechburn,180,0180-00008,2020,post_18,0180-00008-10,Snag,ABCO,82.55,24.69136,4.0,1.524000000000001,0.3810000000000002,2016.0,2020,ABCO,Snag,0,0,82.55,Burn+Thin,fir
mechburn,180,0180-00109,2020,post_18,0180-00109-27,Live,ABCO,54.356,24.69136,4.0,2.032000000000004,0.5080000000000009,2016.0,2020,ABCO,Live,0,0,54.356,Burn+Thin,fir
mechburn,380,0380-00004,2020,post_18,0380-00004-6,Live,ABCO,62.738,24.69136,4.0,1.7779999999999987,0.4444999999999997,2016.0,2020,ABCO,Live,0,0,62.738,Burn+Thin,fir
mechburn,380,0380-00113,2020,post_18,0380-00113-4,Snag,ABCO,24.13,24.69136,4.0,0.5079999999999991,0.1269999999999997,2016.0,2020,ABCO,Snag,0,0,24.13,Burn+Thin,fir
mechburn,570,0570-00115,2020,post_18,0570-00115-17,Live,ABCO,57.15,24.69136,4.0,2.2860000000000014,0.5715000000000003,2016.0,2020,ABCO,Live,0,0,57.15,Burn+Thin,fir
mechburn,180,0180-00121,2020,post_18,0180-00121-11,Live,ABCO,63.754,24.69136,4.0,2.2859999999999943,0.5714999999999986,2016.0,2020,ABCO,Live,0,0,63.754,Burn+Thin,fir
mechburn,380,0380-00112,2020,post_18,0380-00112-6,Live,ABCO,20.32,24.69136,4.0,1.2699999999999996,0.3174999999999999,2016.0,2020,ABCO,Live,0,0,20.32,Burn+Thin,fir
mechburn,180,0180-00121,2020,post_18,0180-00121-7,Live,ABCO,65.024,24.69136,4.0,1.524000000000001,0.3810000000000002,2016.0,2020,ABCO,Live,0,0,65.024,Burn+Thin,fir
burn,340,0340-00025,2020,post_18,0340-00025-15,Live,ABCO,70.104,24.69136,4.0,2.793999999999997,0.6984999999999992,2016.0,2020,ABCO,Live,0,0,70.104,Burn,fir
control,40,0040-00005,2020,post_18,0040-00005-11,Live,ABCO,38.1,24.69136,4.0,0.7620000000000005,0.1905000000000001,2016.0,2020,ABCO,Live,0,0,38.1,None,fir
mech,490,0490-00115,2020,post_18,0490-00115-10,Live,ABCO,35.814,24.69136,4.0,1.0159999999999982,0.2539999999999995,2016.0,2020,ABCO,Live,0,0,35.814,Thin,fir
mech,190,0190-00026,2020,post_18,0190-00026-5,Live,ABCO,32.004,24.69136,4.0,1.269999999999996,0.317499999999999,2016.0,2020,ABCO,Live,0,0,32.004,Thin,fir
control,590,0590-00106,2020,post_18,0590-00106-1,Live,ABCO,43.18,24.69136,4.0,1.2700000000000031,0.3175000000000008,2016.0,2020,ABCO,Live,0,0,43.18,None,fir
mech,350,0350-00115,2020,post_18,0350-00115-9,Live,PSME,76.2,24.69136,4.0,3.048000000000002,0.7620000000000005,2016.0,2020,PSME,Live,0,0,76.2,Thin,psme
control,240,0240-00107,2020,post_18,0240-00107-7,Live,ABCO,24.638,24.69136,4.0,2.2860000000000014,0.5715000000000003,2016.0,2020,ABCO,Live,0,0,24.638,None,fir
control,590,0590-00021,2020,post_18,0590-00021-19,Live,ABCO,17.78,24.69136,4.0,0.7620000000000005,0.1905000000000001,2016.0,2020,ABCO,Live,0,0,17.78,None,fir
mech,190,0190-00113,2020,post_18,0190-00113-26,Live,ABCO,67.564,24.69136,4.0,2.0319999999999965,0.5079999999999991,2016.0,2020,ABCO,Live,0,0,67.564,Thin,fir
burn,400,0400-00102,2020,post_18,0400-00102-24,Snag,ABCO,38.862,24.69136,4.0,-9.397999999999996,-2.349499999999999,2016.0,2020,ABCO,Snag,0,1,43.561,Burn,fir
mech,490,0490-00042,2020,post_18,0490-00042-23,Live,ABCO,66.04,24.69136,4.0,1.2700000000000102,0.3175000000000025,2016.0,2020,ABCO,Live,0,0,66.04,Thin,fir
mech,490,0490-00008,2020,post_18,0490-00008-11,Live,ABCO,51.816,24.69136,4.0,2.794000000000004,0.698500000000001,2016.0,2020,ABCO,Live,0,0,51.816,Thin,fir
mech,350,0350-00105,2020,post_18,0350-00105-18,Live,ABCO,66.802,24.69136,4.0,1.7780000000000058,0.4445000000000014,2016.0,2020,ABCO,Live,0,0,66.802,Thin,fir
mech,350,0350-00106,2020,post_18,0350-00106-13,Live,ABCO,64.008,24.69136,4.0,3.5559999999999974,0.8889999999999993,2016.0,2020,ABCO,Live,0,0,64.008,Thin,fir
burn,340,0340-00026,2020,post_18,0340-00026-21,Live,PSME,36.322,24.69136,4.0,2.032000000000004,0.5080000000000009,2016.0,2020,PSME,Live,0,0,36.322,Burn,psme
mech,190,0190-00111,2020,post_18,0190-00111-2,Live,ABCO,23.876,24.69136,4.0,0.0,0.0,2016.0,2020,ABCO,Live,0,0,23.876,Thin,fir
mechburn,180,0180-00110,2020,post_18,0180-00110-4,Snag,ABCO,28.956,24.69136,4.0,-0.5079999999999991,-0.1269999999999997,2016.0,2020,ABCO,Snag,0,0,28.956,Burn+Thin,fir
burn,60,0060-00117,2020,post_18,0060-00117-1,Live,ABCO,23.876,24.69136,4.0,2.2860000000000014,0.5715000000000003,2016.0,2020,ABCO,Live,0,0,23.876,Burn,fir
mech,350,0350-00115,2020,post_18,0350-00115-14,Live,ABCO,67.818,24.69136,4.0,0.2540000000000049,0.0635000000000012,2016.0,2020,ABCO,Live,0,0,67.818,Thin,fir
burn,400,0400-00024,2020,post_18,0400-00024-7,Snag,PSME,59.436,24.69136,4.0,-0.2539999999999978,-0.0634999999999994,2016.0,2020,PSME,Snag,0,0,59.436,Burn,psme
mech,350,0350-00112,2020,post_18,0350-00112-22,Live,ABCO,58.674,24.69136,4.0,2.0319999999999965,0.5079999999999991,2016.0,2020,ABCO,Live,0,0,58.674,Thin,fir
mech,350,0350-00109,2020,post_18,0350-00109-7,Live,ABCO,24.638,24.69136,4.0,1.0160000000000018,0.2540000000000004,2016.0,2020,ABCO,Live,0,0,24.638,Thin,fir
mech,350,0350-00109,2020,post_18,0350-00109-14,Live,ABCO,100.584,24.69136,4.0,2.0319999999999965,0.5079999999999991,2016.0,2020,ABCO,Live,0,0,100.584,Thin,fir
mech,490,0490-00018,2020,post_18,0490-00018-16,Live,ABCO,17.78,24.69136,4.0,0.2540000000000013,0.0635000000000003,2016.0,2020,ABCO,Live,0,0,17.78,Thin,fir
mech,490,0490-00110,2020,post_18,0490-00110-27,Live,ABCO,32.258,24.69136,4.0,2.032000000000004,0.5080000000000009,2016.0,2020,ABCO,Live,0,0,32.258,Thin,fir
mech,350,0350-00112,2020,post_18,0350-00112-11,Live,ABCO,65.024,24.69136,4.0,3.5559999999999974,0.8889999999999993,2016.0,2020,ABCO,Live,0,0,65.024,Thin,fir
mech,350,0350-00101,2020,post_18,0350-00101-32,Snag,ABCO,74.168,24.69136,4.0,-2.539999999999992,-0.634999999999998,2016.0,2020,ABCO,Snag,0,0,74.168,Thin,fir
mech,190,0190-00114,2020,post_18,0190-00114-18,Live,ABCO,30.226,24.69136,4.0,-0.2540000000000013,-0.0635000000000003,2016.0,2020,ABCO,Live,0,0,30.226,Thin,fir
mech,350,0350-00102,2020,post_18,0350-00102-16,Snag,ABCO,26.416,24.69136,4.0,0.0,0.0,2016.0,2020,ABCO,Snag,0,0,26.416,Thin,fir
mech,350,0350-00113,2020,post_18,0350-00113-13,Snag,ABCO,22.86,24.69136,4.0,-1.7780000000000022,-0.4445000000000005,2016.0,2020,ABCO,Snag,0,0,22.86,Thin,fir
mech,350,0350-00113,2020,post_18,0350-00113-14,Snag,ABCO,24.892,24.69136,4.0,0.5079999999999991,0.1269999999999997,2016.0,2020,ABCO,Snag,0,0,24.892,Thin,fir
mech,490,0490-00004,2020,post_18,0490-00004-13,Live,ABCO,31.496,24.69136,4.0,2.032,0.508,2016.0,2020,ABCO,Live,0,0,31.496,Thin,fir
mech,350,0350-00103,2020,post_18,0350-00103-25,Live,ABCO,21.59,24.69136,4.0,-0.2540000000000013,-0.0635000000000003,2016.0,2020,ABCO,Live,0,0,21.59,Thin,fir
mech,350,0350-00111,2020,post_18,0350-00111-11,Live,ABCO,88.392,24.69136,4.0,3.3019999999999925,0.8254999999999981,2016.0,2020,ABCO,Live,0,0,88.392,Thin,fir
mech,350,0350-00101,2020,post_18,0350-00101-22,Live,ABCO,63.246,24.69136,4.0,1.0160000000000051,0.2540000000000013,2016.0,2020,ABCO,Live,0,0,63.246,Thin,fir
mech,190,0190-00113,2020,post_18,0190-00113-1,Live,ABCO,66.04,24.69136,4.0,2.2860000000000085,0.5715000000000021,2016.0,2020,ABCO,Live,0,0,66.04,Thin,fir
mech,190,0190-00116,2020,post_18,0190-00116-31,Live,ABCO,34.29,24.69136,4.0,1.269999999999996,0.317499999999999,2016.0,2020,ABCO,Live,0,0,34.29,Thin,fir
mech,350,0350-00005,2020,post_18,0350-00005-20,Live,ABCO,26.67,24.69136,4.0,1.0160000000000018,0.2540000000000004,2016.0,2020,ABCO,Live,0,0,26.67,Thin,fir
mech,490,0490-00126,2020,post_18,0490-00126-18,Live,ABCO,56.388,24.69136,4.0,1.269999999999996,0.317499999999999,2016.0,2020,ABCO,Live,0,0,56.388,Thin,fir
mech,350,0350-00101,2020,post_18,0350-00101-23,Live,ABCO,24.892,24.69136,4.0,-1.2699999999999996,-0.3174999999999999,2016.0,2020,ABCO,Live,0,0,24.892,Thin,fir
mech,490,0490-00122,2020,post_18,0490-00122-17,Snag,ABCO,42.672,24.69136,4.0,-0.5080000000000027,-0.1270000000000006,2016.0,2020,ABCO,Snag,0,0,42.672,Thin,fir
mech,490,0490-00125,2020,post_18,0490-00125-7,Live,ABCO,19.558,24.69136,4.0,1.2699999999999996,0.3174999999999999,2016.0,2020,ABCO,Live,0,0,19.558,Thin,fir
mech,350,0350-00111,2020,post_18,0350-00111-4,Live,ABCO,22.606,24.69136,4.0,0.7620000000000005,0.1905000000000001,2016.0,2020,ABCO,Live,0,0,22.606,Thin,fir
mech,350,0350-00101,2020,post_18,0350-00101-36,Snag,ABCO,33.782,24.69136,4.0,-0.2540000000000049,-0.0635000000000012,2016.0,2020,ABCO,Snag,0,1,76.5,Thin,fir
mech,350,0350-00105,2020,post_18,0350-00105-20,Live,ABCO,38.608,24.69136,4.0,3.0479999999999947,0.7619999999999987,2016.0,2020,ABCO,Live,0,0,38.608,Thin,fir
mech,490,0490-00008,2020,post_18,0490-00008-19,Live,ABCO,32.258,24.69136,4.0,2.032000000000004,0.5080000000000009,2016.0,2020,ABCO,Live,0,0,32.258,Thin,fir
mech,190,0190-00116,2020,post_18,0190-00116-2,Live,PSME,70.866,24.69136,4.0,2.0319999999999965,0.5079999999999991,2016.0,2020,PSME,Live,0,0,70.866,Thin,psme
control,240,0240-00112,2020,post_18,0240-00112-7,Live,PSME,39.878,24.69136,4.0,1.524000000000001,0.3810000000000002,2016.0,2020,PSME,Live,0,0,39.878,None,psme
