"Site","PFT","Treatment","Mean","SD","low_ci","upper_ci","DBH"
"STEF-VDT15","cedar","Burn+Thin",1.07929663088029,0.178280612129148,0.729876512093889,1.42881525319049,15
"STEF-VDT15","cedar","Thin",1.67351496847947,0.168630790749597,1.34438221032378,2.00935451740926,15
"STEF-VDT15","cedar","None",-2.25705355337426,0.0990185996587349,-2.45706672186271,-2.06177396736544,20
"STEF-VDT15","cedar","Burn",0.224010035070532,0.14179375190214,-0.056372120533823,0.507238858635607,20
"STEF-VDT15","cedar","Burn+Thin",0.93828118658506,0.153441715262824,0.636725492652784,1.24257420258729,20
"STEF-VDT15","cedar","Thin",1.45099427150859,0.144990036993138,1.16904600918297,1.74309348614184,20
"STEF-VDT15","cedar","None",-1.83160071379413,0.0943853336407315,-2.0231636767054,-1.64612830310842,30
"STEF-VDT15","cedar","Burn",0.098286560249096,0.132484788755328,-0.163664985021833,0.36203508405309,30
"STEF-VDT15","cedar","Burn+Thin",0.739531080682413,0.130348656321827,0.483482356338771,0.999233441015506,30
"STEF-VDT15","cedar","Thin",1.13736896394366,0.12376117450305,0.893945106433901,1.38586673331314,30
"STEF-VDT15","cedar","None",-1.56801030178107,0.0966330462232558,-1.76754022858471,-1.37845949870253,40
"STEF-VDT15","cedar","Burn",0.00908433527534728,0.135034104337897,-0.257210912504012,0.279774833610454,40
"STEF-VDT15","cedar","Burn+Thin",0.598515636387188,0.126216876164391,0.354232311965587,0.849658019334659,40
"STEF-VDT15","cedar","Thin",0.91484826697277,0.120975767612512,0.67641388183668,1.15729151258196,40
"STEF-VDT15","cedar","None",-1.40313427826673,0.10042492545006,-1.6044487039482,-1.20463170649467,50
"STEF-VDT15","cedar","Burn",-0.0601062858020496,0.142086598979044,-0.33649816647102,0.219022260060808,50
"STEF-VDT15","cedar","Burn+Thin",0.48913556010363,0.130998026500286,0.234043966844478,0.7478912301226,50
"STEF-VDT15","cedar","Thin",0.742247805151084,0.126612213899393,0.497233309054873,0.994744583952675,50
"STEF-VDT15","cedar","None",-1.30884482270603,0.10578453288927,-1.51969354296998,-1.09977674131382,60
"STEF-VDT15","cedar","Burn",-0.116639139546088,0.150697976866094,-0.410179143582346,0.176516898932596,60
"STEF-VDT15","cedar","Burn+Thin",0.399765530484541,0.139628476355833,0.126988551460958,0.677814481826219,60
"STEF-VDT15","cedar","Thin",0.601222959407844,0.135716016516542,0.335193831149099,0.866531929458935,60
"STEF-VDT15","cedar","None",-1.27013769902413,0.11457248210474,-1.49666296280216,-1.04391589133581,70
"STEF-VDT15","cedar","Burn",-0.16443698633097,0.159656465610324,-0.475310755738661,0.141748372569882,70
"STEF-VDT15","cedar","Burn+Thin",0.324204247089326,0.149681633535711,0.0353144824125521,0.621806906208642,70
"STEF-VDT15","cedar","Thin",0.481988151269261,0.145991840966682,0.195794257517985,0.767743744090323,70
"STEF-VDT15","cedar","None",-1.2780567154001,0.128954928264485,-1.53326888230574,-1.02353253936571,80
"STEF-VDT15","cedar","Burn",-0.205841364519837,0.168460583593333,-0.535980963642418,0.120506969066557,80
"STEF-VDT15","cedar","Burn+Thin",0.258750086189316,0.160048690514419,-0.0524197662580503,0.580158415776678,80
"STEF-VDT15","cedar","Thin",0.378702262436955,0.15642789383868,0.0736078270584974,0.68299867026976,80
"STEF-VDT15","cedar","None",-1.32682494447281,0.150440284364508,-1.62290780039502,-1.03176608658207,90
"STEF-VDT15","cedar","Burn",-0.242362614367524,0.176910162477821,-0.590671660579119,0.101429928436418,90
"STEF-VDT15","cedar","Burn+Thin",0.201015424581894,0.170237358296688,-0.13247760174847,0.538749249505826,90
"STEF-VDT15","cedar","Thin",0.287597651842917,0.166593029058174,-0.0360980007796495,0.609410996025078,90
"STEF-VDT15","cedar","None",-1.41249794079493,0.179564001063563,-1.76519134687017,-1.05999930450933,100
"STEF-VDT15","cedar","Burn",-0.275031985597234,0.18493689238462,-0.638196328697465,0.0822048009875015,100
"STEF-VDT15","cedar","Burn+Thin",0.149370009905758,0.180039589142763,-0.201756300497589,0.505462949733968,100
"STEF-VDT15","cedar","Thin",0.206101800615269,0.176316098752498,-0.135094555559493,0.548064120851186,100
"STEF-VDT15","fir","None",-2.20915195277386,0.113433071169316,-2.43516535556268,-1.99116807682883,15
"STEF-VDT15","fir","Burn",-0.295746805982347,0.180607487509161,-0.64662807185677,0.0519945244826895,15
"STEF-VDT15","fir","Burn+Thin",0.857543793342672,0.199755491910828,0.45457701424531,1.24661732945603,15
"STEF-VDT15","fir","Thin",1.34343253454672,0.172906800777876,0.999725639029059,1.67732410198682,15
"STEF-VDT15","fir","None",-1.9513251333488,0.101095620351945,-2.14626051157186,-1.74440563045608,20
"STEF-VDT15","fir","Burn",-0.267234415705432,0.160464763237926,-0.579427549082887,0.0389774502686262,20
"STEF-VDT15","fir","Burn+Thin",0.77284078476459,0.167000463347799,0.436169605774841,1.09632442685232,20
"STEF-VDT15","fir","Thin",1.19655846176764,0.148690931433625,0.896454859484588,1.48061914658582,20
"STEF-VDT15","fir","None",-1.63336230058826,0.0951283023517402,-1.8142922081357,-1.42628665730679,30
"STEF-VDT15","fir","Burn",-0.227048458660822,0.14365664566145,-0.506568972538267,0.044529224333436,30
"STEF-VDT15","fir","Burn+Thin",0.653458599293318,0.133608385964857,0.387090228753973,0.912356818995969,30
"STEF-VDT15","fir","Thin",0.989551082788057,0.126774625497996,0.731190070906881,1.23458150310404,30
"STEF-VDT15","fir","None",-1.46966334343902,0.0980406099452283,-1.6533046072529,-1.25166703677588,40
"STEF-VDT15","fir","Burn",-0.198536068383907,0.14231558766587,-0.478047750205617,0.0716819681179892,40
"STEF-VDT15","fir","Burn+Thin",0.568755590715236,0.12498087549465,0.326149339163872,0.80923791894074,40
"STEF-VDT15","fir","Thin",0.842677010008974,0.123663531605651,0.574986099195693,1.08299076036349,40
"STEF-VDT15","fir","None",-1.40670229435582,0.103612346297891,-1.60145823551913,-1.17467717184684,50
"STEF-VDT15","fir","Burn",-0.176420140308778,0.147682922513099,-0.463111578888324,0.10445565551227,50
"STEF-VDT15","fir","Burn+Thin",0.50305483300021,0.129172892983534,0.254468055227437,0.75258920202361,50
"STEF-VDT15","fir","Thin",0.728752628428334,0.129195639092729,0.448891409689966,0.980040599717524,50
"STEF-VDT15","fir","None",-1.42063726003796,0.111610333964534,-1.63010426499967,-1.17062295446009,60
"STEF-VDT15","fir","Burn",-0.158350111339297,0.155834508457271,-0.460779613043966,0.138565412323783,60
"STEF-VDT15","fir","Burn+Thin",0.449373405243964,0.139173953700105,0.178784950724401,0.718431562507578,60
"STEF-VDT15","fir","Thin",0.635669631029393,0.138324233916346,0.339158731085262,0.905205200332923,60
"STEF-VDT15","fir","None",-1.49875024852509,0.123734778272709,-1.72914754763088,-1.23036595855328,70
"STEF-VDT15","fir","Burn",-0.143072119536651,0.164984462049478,-0.462755775138797,0.173169782614866,70
"STEF-VDT15","fir","Burn+Thin",0.403986404780409,0.151362750079146,0.109119475794488,0.696447326149794,70
"STEF-VDT15","fir","Thin",0.556969078106726,0.148693811822758,0.239843755738079,0.84649089961131,70
"STEF-VDT15","fir","None",-1.63344975199198,0.141874703136959,-1.90011005770056,-1.33049986457168,80
"STEF-VDT15","fir","Burn",-0.129837721062382,0.174320129731056,-0.468147988570248,0.205881695527722,80
"STEF-VDT15","fir","Burn+Thin",0.364670396665882,0.164074763620815,0.0438337687631069,0.681043891981485,80
"STEF-VDT15","fir","Thin",0.488795558250311,0.159257932647748,0.152745365881889,0.797568277163603,80
"STEF-VDT15","fir","None",-1.81983909223602,0.167243889170288,-2.13881081733067,-1.47221671711626,90
"STEF-VDT15","fir","Burn",-0.118164154294687,0.18347481747401,-0.474766127035695,0.237344940739171,90
"STEF-VDT15","fir","Burn+Thin",0.329991219772691,0.176588533413753,-0.0158394720424154,0.67083820281106,90
"STEF-VDT15","fir","Thin",0.428662252049812,0.16956663427931,0.0725244123703625,0.757097268454697,90
"STEF-VDT15","fir","None",-2.05457485175584,0.200229742523707,-2.4403977439742,-1.64920394694637,100
"STEF-VDT15","fir","Burn",-0.107721792987253,0.192289987485419,-0.480867898585079,0.267538961404293,100
"STEF-VDT15","fir","Burn+Thin",0.298969638950856,0.188609509375401,-0.0719092147710094,0.663408558353607,100
"STEF-VDT15","fir","Thin",0.37487117666967,0.179438709816785,-0.000486965558683439,0.722506405968408,100
"STEF-VDT15","yellow_pine","None",-2.28893929007771,0.226662416674324,-2.74685331642497,-1.84719133174769,15
"STEF-VDT15","yellow_pine","Burn",-0.580036906822638,0.410165848895122,-1.41233645808968,0.196227544648159,15
"STEF-VDT15","yellow_pine","Burn+Thin",0.581011364949477,0.446402432055877,-0.301349907457729,1.44816134495083,15
"STEF-VDT15","yellow_pine","Thin",1.93736002246687,0.527649116735689,0.907379768708493,2.987562200546,15
"STEF-VDT15","yellow_pine","None",-1.86215084877975,0.188392476680447,-2.2430606182614,-1.49192382655529,20
"STEF-VDT15","yellow_pine","Burn",-0.558229823886791,0.34289165275023,-1.25883528955284,0.0877828106612894,20
"STEF-VDT15","yellow_pine","Burn+Thin",0.489148663350774,0.370870278925193,-0.247850663469843,1.20452613705464,20
"STEF-VDT15","yellow_pine","Thin",1.63599765930216,0.436643172334439,0.782951823375856,2.50553162062746,20
"STEF-VDT15","yellow_pine","None",-1.29390572032369,0.155069747331757,-1.60805161634609,-0.982519698227391,30
"STEF-VDT15","yellow_pine","Burn",-0.527494466744961,0.263210834542291,-1.06750512381225,-0.0267478504862945,30
"STEF-VDT15","yellow_pine","Burn+Thin",0.359675457330718,0.276217450159039,-0.194676999388525,0.892683080622652,30
"STEF-VDT15","yellow_pine","Thin",1.21125126437067,0.317474777223919,0.589908691627107,1.84004882616133,30
"STEF-VDT15","yellow_pine","None",-0.936079540627792,0.149282891656415,-1.23677900369856,-0.632312494956327,40
"STEF-VDT15","yellow_pine","Burn",-0.505687383809114,0.226737627713704,-0.966691318516303,-0.065267145503629,40
"STEF-VDT15","yellow_pine","Burn+Thin",0.267812755732015,0.226082245091863,-0.187381723304819,0.707476800243805,40
"STEF-VDT15","yellow_pine","Thin",0.909888901205961,0.247028795096743,0.422969134494539,1.39868719710991,40
"STEF-VDT15","yellow_pine","None",-0.705427298275725,0.152683658076375,-1.01067240316542,-0.39566306720994,50
"STEF-VDT15","yellow_pine","Burn",-0.488772496174174,0.216613131916016,-0.924611365855082,-0.0658280543006828,50
"STEF-VDT15","yellow_pine","Burn+Thin",0.196558508662143,0.2050017392237,-0.214287723987719,0.596021907295614,50
"STEF-VDT15","yellow_pine","Thin",0.676134092031023,0.209508290001644,0.25803033103452,1.09308557051264,50
"STEF-VDT15","yellow_pine","None",-0.564869445320499,0.158079854941484,-0.880464834127224,-0.245338542933188,60
"STEF-VDT15","yellow_pine","Burn",-0.474952026667284,0.222108119612635,-0.919593843133682,-0.0392476354161269,60
"STEF-VDT15","yellow_pine","Burn+Thin",0.138339549711959,0.203409101164718,-0.268754601973163,0.538584097747396,60
"STEF-VDT15","yellow_pine","Thin",0.485142506274475,0.196960275617882,0.0890605827912222,0.875318269058986,60
"STEF-VDT15","yellow_pine","None",-0.494626621677922,0.163804599135102,-0.820775682294738,-0.167106805928501,70
"STEF-VDT15","yellow_pine","Burn",-0.463266986195485,0.235870651803286,-0.932188204174702,-0.000463334885790208,70
"STEF-VDT15","yellow_pine","Burn+Thin",0.0891161212879227,0.213491190648219,-0.333084225401361,0.512278628949438,70
"STEF-VDT15","yellow_pine","Thin",0.32366142140786,0.201797641490483,-0.0800009660199499,0.722922803919673,70
"STEF-VDT15","yellow_pine","None",-0.48289231203288,0.17067858469082,-0.82301576180714,-0.143148852297596,80
"STEF-VDT15","yellow_pine","Burn",-0.453144943731437,0.253482487903031,-0.955330215356265,0.044836522109394,80
"STEF-VDT15","yellow_pine","Burn+Thin",0.0464768481132562,0.229651548087143,-0.406983146671726,0.501980705452826,80
"STEF-VDT15","yellow_pine","Thin",0.183780143109762,0.216830956010173,-0.246210426937349,0.61320742324838,80
"STEF-VDT15","yellow_pine","None",-0.522051071927819,0.180648091022199,-0.880673138535951,-0.162310720084901,90
"STEF-VDT15","yellow_pine","Burn",-0.444216669525455,0.272560416826238,-0.98555443448888,0.0902921522601977,90
"STEF-VDT15","yellow_pine","Burn+Thin",0.00886634369190292,0.248534120761045,-0.476832200890706,0.50230105796006,90
"STEF-VDT15","yellow_pine","Thin",0.0603961113429897,0.236914903159406,-0.408750896053527,0.526996909688513,90
"STEF-VDT15","yellow_pine","None",-0.606903129348595,0.195975666260151,-0.995704268475871,-0.216674175386857,100
"STEF-VDT15","yellow_pine","Burn",-0.436230056096497,0.29188972768128,-1.01558967544139,0.13565794932773,100
"STEF-VDT15","yellow_pine","Burn+Thin",-0.0247773989566164,0.268329619432799,-0.549656444890858,0.507326837890576,100
"STEF-VDT15","yellow_pine","Thin",-0.0499746660651765,0.259055151224618,-0.560349434482957,0.457697459748202,100
"STEF-VDT15","white_pine","None",-2.64052445373132,0.217156256304223,-3.08650373253161,-2.23915084366323,15
"STEF-VDT15","white_pine","Burn",0.545880533380997,0.411812665419661,-0.302250439907277,1.34358713656245,15
"STEF-VDT15","white_pine","Burn+Thin",1.03838605932544,0.342750115035605,0.356551866598683,1.71329512200513,15
"STEF-VDT15","white_pine","Thin",1.04890063099583,0.266747494697804,0.538518980774719,1.58626739718514,15
"STEF-VDT15","white_pine","None",-2.2574206401699,0.174700341172298,-2.61613602543632,-1.93572846691441,20
"STEF-VDT15","white_pine","Burn",0.398377588924092,0.332523129153331,-0.290201479561409,1.04426818457303,20
"STEF-VDT15","white_pine","Burn+Thin",0.874179771584628,0.284054058693845,0.306781777337703,1.43090885097613,20
"STEF-VDT15","white_pine","Thin",0.956014342131688,0.222123648377494,0.529579923149722,1.40479470874643,20
"STEF-VDT15","white_pine","None",-1.73669072068978,0.127318595418831,-1.99570515289141,-1.49581558544443,30
"STEF-VDT15","white_pine","Burn",0.190483865096321,0.23578083136119,-0.301457271157111,0.643052708290958,30
"STEF-VDT15","white_pine","Burn+Thin",0.642744007640641,0.207841518364352,0.221459212729502,1.04926367943645,30
"STEF-VDT15","white_pine","Thin",0.825098470888521,0.166234106785225,0.499351764112043,1.15901010081942,30
"STEF-VDT15","white_pine","None",-1.39342448410454,0.108490936777323,-1.60968984423074,-1.18535519785089,40
"STEF-VDT15","white_pine","Burn",0.0429809206394163,0.191295984990013,-0.362136759484038,0.397564979793008,40
"STEF-VDT15","white_pine","Burn+Thin",0.478537719899832,0.163682141767166,0.14564476147076,0.795063105996733,40
"STEF-VDT15","white_pine","Thin",0.732212182024381,0.136561376611312,0.462353245950011,1.00274221098729,40
"STEF-VDT15","white_pine","None",-1.15425892752673,0.104242007114072,-1.36086768813874,-0.949750684509696,50
"STEF-VDT15","white_pine","Burn",-0.0714312517107853,0.182472223903783,-0.457273777065673,0.260119588304922,50
"STEF-VDT15","white_pine","Burn+Thin",0.351169427943619,0.141040640796502,0.0617787776148929,0.623216295932285,50
"STEF-VDT15","white_pine","Thin",0.660163978989359,0.123883310206518,0.412271719105517,0.900803921103086,50
"STEF-VDT15","white_pine","None",-0.986516213127782,0.106277882854152,-1.19345063330134,-0.775907980355428,60
"STEF-VDT15","white_pine","Burn",-0.164912803188355,0.194986081146729,-0.569909088127603,0.193964221902074,60
"STEF-VDT15","white_pine","Burn+Thin",0.247101955955846,0.134290076524887,-0.0253242340135646,0.508889420535495,60
"STEF-VDT15","white_pine","Thin",0.601296310781214,0.122586728755609,0.353742782416558,0.838314443461485,60
"STEF-VDT15","white_pine","None",-0.872764987049006,0.110721753285016,-1.08734128636689,-0.649932576384225,70
"STEF-VDT15","white_pine","Burn",-0.243950328783091,0.21729689480306,-0.692748930349307,0.160493734901501,70
"STEF-VDT15","white_pine","Burn+Thin",0.159114162099144,0.138251562612584,-0.11834188122766,0.430769214522381,70
"STEF-VDT15","white_pine","Thin",0.551524406494623,0.128163912621672,0.291481313402098,0.798875441658678,70
"STEF-VDT15","white_pine","None",-0.802600284447264,0.116572381512855,-1.02857181097866,-0.568376642531137,80
"STEF-VDT15","white_pine","Burn",-0.312415747645259,0.242982959671934,-0.811392715239159,0.147140530138459,80
"STEF-VDT15","white_pine","Burn+Thin",0.0828956682150375,0.148365263132948,-0.214018456781222,0.375063091365006,80
"STEF-VDT15","white_pine","Thin",0.508410021917074,0.137380054857384,0.227136338458309,0.774064096350101,80
"STEF-VDT15","white_pine","None",-0.769310689656643,0.124317943279028,-1.01298109279816,-0.52005466975454,90
"STEF-VDT15","white_pine","Burn",-0.372806527016126,0.269145829095494,-0.918260411228818,0.140045750481798,90
"STEF-VDT15","white_pine","Burn+Thin",0.0156661920118591,0.161499613253968,-0.305283026980974,0.335469563448961,90
"STEF-VDT15","white_pine","Thin",0.470380439538047,0.148270866878205,0.167999815559908,0.757267127382528,90
"STEF-VDT15","white_pine","None",-0.768313695175522,0.135075258665158,-1.02999035952888,-0.498017901793762,100
"STEF-VDT15","white_pine","Burn",-0.426827919995461,0.294591726927851,-1.02132507455843,0.135059381832564,100
"STEF-VDT15","white_pine","Burn+Thin",-0.0444726237411764,0.175853507876469,-0.390603273530011,0.303142937750428,100
"STEF-VDT15","white_pine","Thin",0.436361818882052,0.159760714991991,0.110129207926655,0.745610165484127,100
"Teakettle15","cedar","None",-1.99969640389217,0.157115097302061,-2.30595518252526,-1.68116978657851,15
"Teakettle15","cedar","Burn",-0.0573965648913588,0.205707112871195,-0.474151483678078,0.336761321328334,15
"Teakettle15","cedar","Burn+Thin",0.731942162893947,0.180227329615552,0.360736672343875,1.08469980406375,15
"Teakettle15","cedar","Thin",1.14073385122678,0.187845411419533,0.760200581844243,1.50451054586395,15
"Teakettle15","cedar","None",-1.81989525719058,0.147081715903246,-2.10311135323192,-1.52120438492695,20
"Teakettle15","cedar","Burn",-0.111735009337984,0.195719328624489,-0.510231453592698,0.268900039995079,20
"Teakettle15","cedar","Burn+Thin",0.603822004361806,0.171375485810867,0.253640549091657,0.935110974293587,20
"Teakettle15","cedar","Thin",0.99610839731408,0.17750481723243,0.641302274610056,1.34111286758633,20
"Teakettle15","cedar","None",-1.57843292280997,0.138101125881455,-1.84764455659752,-1.2960809898805,30
"Teakettle15","cedar","Burn",-0.188320745335396,0.186541937182162,-0.574355828890244,0.178368888637095,30
"Teakettle15","cedar","Burn+Thin",0.423246782946934,0.163446251925625,0.0897621333109224,0.742278530368173,30
"Teakettle15","cedar","Thin",0.79227026862522,0.168845174485391,0.45457096061444,1.12122175898005,30
"Teakettle15","cedar","None",-1.42340134228839,0.135740214148621,-1.68837009434512,-1.14841940494417,40
"Teakettle15","cedar","Burn",-0.242659189782021,0.183926873922777,-0.618128980215689,0.115038997900764,40
"Teakettle15","cedar","Burn+Thin",0.295126624414792,0.161430096278197,-0.0356064357928173,0.606370314750182,40
"Teakettle15","cedar","Thin",0.647644814712524,0.167423425834661,0.314158349826521,0.976995856341385,40
"Teakettle15","cedar","None",-1.3199945953632,0.136130052782809,-1.58822104336976,-1.04603674475197,50
"Teakettle15","cedar","Burn",-0.284807361767059,0.184246251773333,-0.663176653877334,0.0811300321137802,50
"Teakettle15","cedar","Burn+Thin",0.19574890884792,0.162030756003709,-0.133452169984067,0.507749792525135,50
"Teakettle15","cedar","Thin",0.53546459742798,0.169123987125217,0.202523433667934,0.870478811347135,50
"Teakettle15","cedar","None",-1.25270919699354,0.137733038907943,-1.52210773832051,-0.974276085281228,60
"Teakettle15","cedar","Burn",-0.319244925779433,0.186027858555411,-0.697668869128609,0.0505510379501176,60
"Teakettle15","cedar","Burn+Thin",0.11455140299992,0.163915255339495,-0.217415695185153,0.433023198659516,60
"Teakettle15","cedar","Thin",0.443806686023665,0.172285264325265,0.10755433715319,0.784954945440477,60
"Teakettle15","cedar","None",-1.21327511612023,0.13988988859629,-1.48822194373593,-0.931012989379076,70
"Teakettle15","cedar","Burn",-0.348361471279873,0.188572420314127,-0.729613032516506,0.026074916156682,70
"Teakettle15","cedar","Burn+Thin",0.0458998899981285,0.166454605089922,-0.288096137968438,0.367022556918363,70
"Teakettle15","cedar","Thin",0.366311026141331,0.176136025935192,0.0251355106553947,0.714188662276267,70
"Teakettle15","cedar","None",-1.19675588119203,0.142334607957716,-1.47808385920399,-0.911641319058363,80
"Teakettle15","cedar","Burn",-0.373583370226058,0.191515341667336,-0.758427083798306,0.00730398021468553,80
"Teakettle15","cedar","Burn+Thin",-0.0135687555322212,0.169323777326637,-0.354073652557883,0.313785196075972,80
"Teakettle15","cedar","Thin",0.299181232110968,0.180288579496054,-0.0497943225661401,0.655752637893542,80
"Teakettle15","cedar","None",-1.19996736684162,0.144998530819157,-1.48648161848099,-0.910001840233233,90
"Teakettle15","cedar","Burn",-0.395830661776845,0.194654692969525,-0.786216190955205,-0.00902812540407162,90
"Teakettle15","cedar","Burn+Thin",-0.0660238184149528,0.172344752383189,-0.4115458641728,0.268761930906707,90
"Teakettle15","cedar","Thin",0.239968557334805,0.184538367642975,-0.117099778835088,0.606656398604178,90
"Teakettle15","cedar","None",-1.2207354746212,0.147921092859193,-1.51222173345791,-0.923477334817801,100
"Teakettle15","cedar","Burn",-0.415731542211096,0.197874088792143,-0.812110613819574,-0.0200862241589133,100
"Teakettle15","cedar","Burn+Thin",-0.112946471099094,0.17541632247893,-0.461316730482003,0.230334695661483,100
"Teakettle15","cedar","Thin",0.187001014826424,0.188774609394817,-0.174566417298035,0.563350595028423,100
"Teakettle15","fir","None",-1.69480075786951,0.0833421576814082,-1.85622671001361,-1.53224128572032,15
"Teakettle15","fir","Burn",0.255864854484307,0.114670555830253,0.0256459395050461,0.483238499889124,15
"Teakettle15","fir","Burn+Thin",0.787529609033931,0.102165024945841,0.589506579852915,0.995328607562086,15
"Teakettle15","fir","Thin",0.794229717264888,0.0997660658220563,0.599709838043334,0.991183824313437,15
"Teakettle15","fir","None",-1.60042315753824,0.0813258378605273,-1.75694790229106,-1.44074626841851,20
"Teakettle15","fir","Burn",0.239649182542124,0.112315482799012,0.0156790256099664,0.460047464800764,20
"Teakettle15","fir","Burn+Thin",0.711752539300154,0.0993172691271553,0.518841149265679,0.913234119438244,20
"Teakettle15","fir","Thin",0.70875145190316,0.0977565657464826,0.518428247312419,0.900610790088386,20
"Teakettle15","fir","None",-1.48197337172246,0.0800061719589027,-1.63450297725194,-1.32415782635708,30
"Teakettle15","fir","Burn",0.216794476577831,0.110489380696545,-0.00235728380748513,0.431198005584934,30
"Teakettle15","fir","Burn+Thin",0.604950758049514,0.097156415336439,0.414634428093649,0.800628188136933,30
"Teakettle15","fir","Thin",0.588276603364933,0.0963723334161142,0.39678359109715,0.779400966861375,30
"Teakettle15","fir","None",-1.41778382692586,0.080012506373293,-1.5711237846088,-1.26042726947443,40
"Teakettle15","fir","Burn",0.200578804635648,0.110295612473711,-0.0168969010947663,0.413960199292962,40
"Teakettle15","fir","Burn+Thin",0.529173688315737,0.0970087320473175,0.339044417068645,0.722831855094416,40
"Teakettle15","fir","Thin",0.502798338003205,0.0964532495791399,0.311644146304375,0.691670731922663,40
"Teakettle15","fir","None",-1.38852460018602,0.0804017209366406,-1.54423407310617,-1.22962384771408,50
"Teakettle15","fir","Burn",0.188000952309687,0.110781316106932,-0.0324684322177146,0.401289858709388,50
"Teakettle15","fir","Burn+Thin",0.4703964266516,0.0976946796896976,0.280058849382255,0.666867495864017,50
"Teakettle15","fir","Thin",0.436496244409272,0.0971248600767895,0.244040370954558,0.628656765822974,50
"Teakettle15","fir","None",-1.38558562835201,0.0808772774895721,-1.54132988008642,-1.22655850291853,60
"Teakettle15","fir","Burn",0.177724098671355,0.111585811680709,-0.0453705856064874,0.394576839220987,60
"Teakettle15","fir","Burn+Thin",0.422371907065098,0.0987644412824531,0.228971792970268,0.621467088568475,60
"Teakettle15","fir","Thin",0.382323489464978,0.0980608505557128,0.188365391146228,0.577045419512859,60
"Teakettle15","fir","None",-1.40437404153085,0.0813699135482922,-1.56179883095341,-1.24438150473924,70
"Teakettle15","fir","Burn",0.169035142726204,0.112546012363841,-0.0552611671666025,0.386763889461223,70
"Teakettle15","fir","Burn+Thin",0.381767754309846,0.100014993336606,0.185449099332296,0.58195731544914,70
"Teakettle15","fir","Thin",0.336521077782985,0.0991163208468669,0.140842825214575,0.53278914853457,70
"Teakettle15","fir","None",-1.44214830569411,0.0819136791406517,-1.60174741459829,-1.28131513077524,80
"Teakettle15","fir","Burn",0.161508426729172,0.113579927077703,-0.064688575249554,0.38170505604588,80
"Teakettle15","fir","Burn+Thin",0.346594837331321,0.101345139705597,0.147601227035236,0.549789015035648,80
"Teakettle15","fir","Thin",0.29684522410325,0.100220045736333,0.0994409348843851,0.495859031218333,80
"Teakettle15","fir","None",-1.49714007518137,0.0826000234134428,-1.65939712349706,-1.33567362695598,90
"Teakettle15","fir","Burn",0.154869392707063,0.114643460254545,-0.0729611004313133,0.376740596673579,90
"Teakettle15","fir","Burn+Thin",0.315570125814458,0.102701245124137,0.114332399654935,0.521068356033746,90
"Teakettle15","fir","Thin",0.261848640926751,0.101334795067357,0.0627285183008316,0.463014831397908,90
"Teakettle15","fir","None",-1.56814193598974,0.0835567821047909,-1.73183860509953,-1.40422265164196,100
"Teakettle15","fir","Burn",0.148930574403211,0.115711874009077,-0.0815132195889101,0.371851858245822,100
"Teakettle15","fir","Burn+Thin",0.287817575667183,0.104053851928082,0.0853679901355703,0.494382041141386,100
"Teakettle15","fir","Thin",0.230543130509317,0.102440448456142,0.0306309256927319,0.433297976716308,100
"Teakettle15","yellow_pine","None",-2.1344136648837,0.269551341530431,-2.68073652948354,-1.63066504242451,15
"Teakettle15","yellow_pine","Burn",0.666384136424538,0.347430267781806,0.00504975327168733,1.36814013634624,15
"Teakettle15","yellow_pine","Burn+Thin",1.20742082580136,0.322782301333937,0.593340926803791,1.86289734636795,15
"Teakettle15","yellow_pine","Thin",0.967498694797231,0.300072762168932,0.398331706627249,1.58177799984578,15
"Teakettle15","yellow_pine","None",-2.03913004221349,0.239125069950084,-2.52565606365162,-1.59661205151217,20
"Teakettle15","yellow_pine","Burn",0.569464003626499,0.30607239589772,-0.00836009540397248,1.1912810002797,20
"Teakettle15","yellow_pine","Burn+Thin",1.08658354440465,0.286684022248575,0.546818343824055,1.67511159854668,20
"Teakettle15","yellow_pine","Thin",0.88284782784508,0.267125078084944,0.380467283871305,1.43348128255377,20
"Teakettle15","yellow_pine","None",-1.92455544893707,0.20991723422353,-2.36022198530658,-1.53804072337977,30
"Teakettle15","yellow_pine","Burn",0.432862748678986,0.26233917726198,-0.0572623328483349,0.975751669630465,30
"Teakettle15","yellow_pine","Burn+Thin",0.916272961797106,0.247599975188258,0.45327921542212,1.43460642444585,30
"Teakettle15","yellow_pine","Thin",0.763539131868006,0.234168211186533,0.322570641081897,1.25415162049238,30
"Teakettle15","yellow_pine","None",-1.87013629462691,0.200713114589841,-2.29005415817339,-1.49900295474201,40
"Teakettle15","yellow_pine","Burn",0.335942615880948,0.246119069690434,-0.126340254900661,0.849315890532821,40
"Teakettle15","yellow_pine","Burn+Thin",0.795435680400405,0.231677428091784,0.359854530544773,1.28493234830363,40
"Teakettle15","yellow_pine","Thin",0.678888264915854,0.223783052373857,0.250240056768244,1.14699521549013,40
"Teakettle15","yellow_pine","None",-1.85571630129803,0.199862308608739,-2.27282809319525,-1.48191451923835,50
"Teakettle15","yellow_pine","Burn",0.260765520408569,0.244018959505125,-0.19716859633556,0.772205771751985,50
"Teakettle15","yellow_pine","Burn+Thin",0.701707003210992,0.227732601423184,0.273760310882141,1.18234269840327,50
"Teakettle15","yellow_pine","Thin",0.613227951387989,0.224436832097452,0.180448940163268,1.08391791787599,50
