"Mean","2.5%","97.5%","SD","Naive SE","Time-series SE","parameter","site","pft","model"
-0.446013167193483,-0.603775728130596,-0.29559523238493,0.0788681236961718,0.000418582642787515,0.00164695551137418,"d2_size","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
72.229741997961,70.7582394090155,73.7007831889701,0.750729322772988,0.00398440141868941,0.00602860783390701,"size[6, 2]","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
0.090690375187314,0.0149092054039699,0.166946208958625,0.0382067535557878,0.000202777537060758,0.000548945002411241,"betaCWD","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
0.121364367870909,0.00604582449710723,0.356954287273652,0.0942333028078295,0.000500131397570094,0.00190438500341654,"int_plot_sd","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
0.334782073650598,0.287000882379589,0.389206623084885,0.0259850653332121,0.000137912464636332,0.00046090983068033,"int_tree_sd","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
0.947691682861755,0.875430883430892,1.02566992977915,0.0384258625849836,0.00020394043066341,0.000400247775894916,"obs_sd","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
0.130980334658552,0.00667853039598597,0.329120261905982,0.086333444880497,0.00045820389563525,0.00357288691644871,"res_sd","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
0,0,0,0,0,0,"treat_mean[None]","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
0.0758575511374182,-0.239745093060785,0.416838102020496,0.156145173565337,0.000828720861438049,0.00353039278856626,"treat_mean[Burn]","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
-8.74859081408975e-05,-0.326513938668562,0.270862762992499,0.14486042633955,0.000768828485461714,0.00283301917645605,"treat_mean[Burn+Thin]","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
-0.0170827983348101,-0.413213543815737,0.301156511767531,0.181612199787948,0.00096388389867811,0.00338614678375909,"treat_mean[Thin]","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
0,0,0,0,0,0,"treat_cwd[None]","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
-0.0334778609039065,-0.145239538408931,0.0796163574028461,0.0571710883846115,0.000303428357941662,0.000737901637234808,"treat_cwd[Burn]","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
-0.0505603078078487,-0.149560273228311,0.0481170075744669,0.0501052871491324,0.000265927506952079,0.000700647374851702,"treat_cwd[Burn+Thin]","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
0.0643790200781348,-0.0813048362244854,0.212393758064296,0.0745773690662338,0.000395810002481386,0.000928274792718188,"treat_cwd[Thin]","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
-2.41692408074134,-2.84105274810322,-2.02741034230596,0.210241732828729,0.00111583154292724,0.00537744182061831,"cntrl_growth_15cm","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
-1.32230027256194,-1.56473015616126,-1.06594443941884,0.127253427898942,0.000675381556671862,0.00311717339303997,"cntrl_growth_30cm","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
-0.798272810847777,-1.01026012640121,-0.556655141676465,0.114089173046035,0.000605513930457173,0.00243803023525383,"cntrl_growth_45cm","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
-0.550185396477841,-0.757930782828854,-0.307889666132343,0.112123829788406,0.000595083118410315,0.0023874623762508,"cntrl_growth_60cm","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
-0.485695942689733,-0.684867424352318,-0.247104723710917,0.108436414976546,0.000575512628272269,0.00245152501827062,"cntrl_growth_75cm","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
-0.563672821589182,-0.767888295791376,-0.327849265828293,0.110263555483979,0.00058520994661208,0.00243004258825831,"cntrl_growth_90cm","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
-0.76217517024731,-1.01556575151069,-0.497058267279984,0.132427309264143,0.000702841281004322,0.00277705509361601,"cntrl_growth_105cm","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
-1.06810624877495,-1.43206893070139,-0.713673840597753,0.182053919644746,0.000966228271237833,0.00346069715981726,"cntrl_growth_120cm","Blodgett_FFS","yellow_pine","ddbh_model_noBAcwdIrctn"
-0.22485490742148,-0.438954528021471,-0.018997943879704,0.108697396634956,0.000778378266835328,0.00229887031535442,"int_overall","Blodgett_FFS","white_pine","ddbh_model_noBAcwdIrctn"
