Unit,TagNo,Species,Year,DBH,Status,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,Remove flag,PFT,Outlier,DBH_BA,Treatment,PFT_simple
1,1935.0,ABCO,2012,77.0,L,3.0,2.9000000000000057,0.9666666666666686,2009.0,2012,0,fir,0,77.0,Burn+Thin,fir
1,1936.0,ABCO,2012,116.1,L,3.0,3.5999999999999943,1.1999999999999982,2009.0,2012,0,fir,0,116.1,Burn+Thin,fir
1,1937.0,ABCO,2012,109.8,L,,,,,2012,0,fir,0,109.8,Burn+Thin,fir
1,1938.0,ABCO,2012,31.1,L,3.0,1.0,0.3333333333333333,2009.0,2012,0,fir,0,31.1,Burn+Thin,fir
1,1939.0,ABCO,2012,64.6,L,3.0,1.3999999999999917,0.4666666666666638,2009.0,2012,0,fir,0,64.6,Burn+Thin,fir
1,1940.0,ABCO,2012,64.2,L,3.0,3.5,1.1666666666666667,2009.0,2012,0,fir,0,64.2,Burn+Thin,fir
1,1941.0,ABCO,2012,73.8,L,3.0,1.5,0.5,2009.0,2012,0,fir,0,73.8,Burn+Thin,fir
1,1943.0,ABCO,2012,90.1,L,3.0,1.0999999999999943,0.3666666666666647,2009.0,2012,0,fir,0,90.1,Burn+Thin,fir
1,1942.0,ABCO,2012,85.8,L,3.0,0.7999999999999972,0.2666666666666657,2009.0,2012,0,fir,0,85.8,Burn+Thin,fir
1,1917.0,CADE,2012,40.2,L,3.0,0.6000000000000014,0.2000000000000004,2009.0,2012,0,cedar,0,40.2,Burn+Thin,cedar
1,1918.0,ABCO,2012,83.9,L,3.0,3.8000000000000114,1.2666666666666704,2009.0,2012,0,fir,0,83.9,Burn+Thin,fir
1,1919.0,PILA,2012,152.1,L,3.0,-0.3000000000000113,-0.1000000000000038,2009.0,2012,0,white_pine,0,152.1,Burn+Thin,pine
1,1920.0,PILA,2012,77.7,L,3.0,2.9000000000000057,0.9666666666666686,2009.0,2012,0,white_pine,0,77.7,Burn+Thin,pine
1,1921.0,ABCO,2012,130.3,L,3.0,0.9000000000000057,0.3000000000000019,2009.0,2012,0,fir,0,130.3,Burn+Thin,fir
1,1922.0,PILA,2012,66.7,L,3.0,1.7999999999999972,0.5999999999999991,2009.0,2012,0,white_pine,0,66.7,Burn+Thin,pine
1,1923.0,ABCO,2012,74.1,L,3.0,3.0,1.0,2009.0,2012,0,fir,0,74.1,Burn+Thin,fir
1,1924.0,PILA,2012,95.8,L,3.0,1.0999999999999943,0.3666666666666647,2009.0,2012,0,white_pine,0,95.8,Burn+Thin,pine
1,1925.0,PILA,2012,96.4,L,3.0,1.3000000000000114,0.4333333333333371,2009.0,2012,0,white_pine,0,96.4,Burn+Thin,pine
1,1926.0,PILA,2012,85.8,L,3.0,1.0999999999999943,0.3666666666666647,2009.0,2012,0,white_pine,0,85.8,Burn+Thin,pine
1,1928.0,ABCO,2012,84.6,D,3.0,-0.1000000000000085,-0.0333333333333361,2009.0,2012,0,fir,0,84.6,Burn+Thin,fir
1,1927.0,ABCO,2012,108.2,L,,,,,2012,0,fir,0,108.2,Burn+Thin,fir
1,1929.0,ABCO,2012,67.6,L,3.0,0.1999999999999886,0.0666666666666628,2009.0,2012,0,fir,0,67.6,Burn+Thin,fir
1,1931.0,CADE,2012,87.6,L,3.0,0.0999999999999943,0.0333333333333314,2009.0,2012,0,cedar,0,87.6,Burn+Thin,cedar
1,1930.0,ABCO,2012,93.0,L,3.0,0.5999999999999943,0.1999999999999981,2009.0,2012,0,fir,0,93.0,Burn+Thin,fir
1,1932.0,ABCO,2012,50.4,L,3.0,0.8999999999999986,0.2999999999999995,2009.0,2012,0,fir,0,50.4,Burn+Thin,fir
1,1944.0,ABCO,2012,67.1,L,3.0,2.8999999999999915,0.9666666666666638,2009.0,2012,0,fir,0,67.1,Burn+Thin,fir
1,1945.0,ABCO,2012,60.7,L,3.0,3.4000000000000057,1.1333333333333353,2009.0,2012,0,fir,0,60.7,Burn+Thin,fir
1,1946.0,ABCO,2012,52.5,L,3.0,1.2000000000000028,0.4000000000000009,2009.0,2012,0,fir,0,52.5,Burn+Thin,fir
1,1947.0,ABCO,2012,51.7,L,3.0,0.9000000000000057,0.3000000000000019,2009.0,2012,0,fir,0,51.7,Burn+Thin,fir
1,1948.0,ABCO,2012,51.1,L,3.0,2.200000000000003,0.7333333333333343,2009.0,2012,0,fir,0,51.1,Burn+Thin,fir
1,1949.0,ABCO,2012,60.1,L,3.0,0.8000000000000043,0.2666666666666681,2009.0,2012,0,fir,0,60.1,Burn+Thin,fir
1,1950.0,ABCO,2012,69.0,L,3.0,1.5999999999999943,0.5333333333333314,2009.0,2012,0,fir,0,69.0,Burn+Thin,fir
1,1951.0,ABCO,2012,69.2,L,3.0,1.4000000000000057,0.4666666666666685,2009.0,2012,0,fir,0,69.2,Burn+Thin,fir
1,1952.0,ABCO,2012,66.8,L,3.0,1.5999999999999943,0.5333333333333314,2009.0,2012,0,fir,0,66.8,Burn+Thin,fir
1,1953.0,ABCO,2012,64.3,L,3.0,1.7999999999999972,0.5999999999999991,2009.0,2012,0,fir,0,64.3,Burn+Thin,fir
1,1954.0,ABCO,2012,88.9,L,3.0,3.9000000000000057,1.3000000000000018,2009.0,2012,0,fir,0,88.9,Burn+Thin,fir
1,1955.0,ABCO,2012,68.5,L,3.0,2.0999999999999943,0.6999999999999981,2009.0,2012,0,fir,0,68.5,Burn+Thin,fir
2,1956.0,PILA,2012,102.5,L,3.0,3.200000000000003,1.0666666666666675,2009.0,2012,0,white_pine,0,102.5,Burn+Thin,pine
2,1957.0,ABCO,2012,40.8,L,3.0,2.0,0.6666666666666666,2009.0,2012,0,fir,0,40.8,Burn+Thin,fir
2,1958.0,ABCO,2012,26.2,L,3.0,1.3999999999999986,0.4666666666666662,2009.0,2012,0,fir,0,26.2,Burn+Thin,fir
2,1959.0,ABCO,2012,30.9,L,3.0,1.8999999999999984,0.6333333333333329,2009.0,2012,0,fir,0,30.9,Burn+Thin,fir
2,1960.0,ABCO,2012,40.8,L,3.0,3.0,1.0,2009.0,2012,0,fir,0,40.8,Burn+Thin,fir
2,1962.0,ABCO,2012,82.3,L,3.0,1.3999999999999917,0.4666666666666638,2009.0,2012,0,fir,0,82.3,Burn+Thin,fir
2,1963.0,CADE,2012,80.7,L,3.0,3.4000000000000057,1.1333333333333353,2009.0,2012,0,cedar,0,80.7,Burn+Thin,cedar
2,1964.0,CADE,2012,94.6,L,,,,,2012,0,cedar,0,94.6,Burn+Thin,cedar
2,1965.0,CADE,2012,84.2,L,3.0,3.299999999999997,1.099999999999999,2009.0,2012,0,cedar,0,84.2,Burn+Thin,cedar
2,1966.0,CADE,2012,23.5,L,3.0,0.6000000000000014,0.2000000000000004,2009.0,2012,0,cedar,0,23.5,Burn+Thin,cedar
2,1967.0,CADE,2012,56.9,L,3.0,1.5,0.5,2009.0,2012,0,cedar,0,56.9,Burn+Thin,cedar
2,1968.0,CADE,2012,73.3,L,3.0,1.5,0.5,2009.0,2012,0,cedar,0,73.3,Burn+Thin,cedar
2,1969.0,CADE,2012,71.9,L,3.0,1.8000000000000114,0.6000000000000038,2009.0,2012,0,cedar,0,71.9,Burn+Thin,cedar
2,1970.0,CADE,2012,42.4,L,3.0,1.5,0.5,2009.0,2012,0,cedar,0,42.4,Burn+Thin,cedar
2,1971.0,ABCO,2012,104.0,L,3.0,2.700000000000003,0.9000000000000009,2009.0,2012,0,fir,0,104.0,Burn+Thin,fir
2,1972.0,ABCO,2012,69.9,L,3.0,1.2000000000000028,0.4000000000000009,2009.0,2012,0,fir,0,69.9,Burn+Thin,fir
2,1973.0,ABCO,2012,115.0,L,3.0,-0.4000000000000057,-0.1333333333333352,2009.0,2012,0,fir,0,115.0,Burn+Thin,fir
2,1974.0,ABCO,2012,83.2,L,3.0,1.9000000000000057,0.6333333333333352,2009.0,2012,0,fir,0,83.2,Burn+Thin,fir
2,1975.0,PILA,2012,91.9,L,3.0,2.6000000000000085,0.8666666666666695,2009.0,2012,0,white_pine,0,91.9,Burn+Thin,pine
2,1976.0,PILA,2012,48.7,L,3.0,2.200000000000003,0.7333333333333343,2009.0,2012,0,white_pine,0,48.7,Burn+Thin,pine
2,1977.0,PILA,2012,50.5,L,3.0,0.7999999999999972,0.2666666666666657,2009.0,2012,0,white_pine,0,50.5,Burn+Thin,pine
2,1978.0,PILA,2012,43.9,L,3.0,1.6999999999999955,0.5666666666666652,2009.0,2012,0,white_pine,0,43.9,Burn+Thin,pine
2,1979.0,ABCO,2012,81.0,L,3.0,-0.5999999999999943,-0.1999999999999981,2009.0,2012,0,fir,0,81.0,Burn+Thin,fir
2,1981.0,ABCO,2012,99.4,D,3.0,-0.0999999999999943,-0.0333333333333314,2009.0,2012,0,fir,0,99.4,Burn+Thin,fir
2,1980.0,ABCO,2012,89.8,L,3.0,0.7000000000000028,0.2333333333333342,2009.0,2012,0,fir,0,89.8,Burn+Thin,fir
2,1982.0,ABCO,2012,88.0,L,3.0,2.799999999999997,0.9333333333333323,2009.0,2012,0,fir,0,88.0,Burn+Thin,fir
2,1983.0,PILA,2012,48.8,L,3.0,2.5,0.8333333333333334,2009.0,2012,0,white_pine,0,48.8,Burn+Thin,pine
2,1984.0,CADE,2012,95.0,L,3.0,1.0999999999999943,0.3666666666666647,2009.0,2012,0,cedar,0,95.0,Burn+Thin,cedar
2,1986.0,ABCO,2012,34.9,L,3.0,0.6999999999999957,0.2333333333333319,2009.0,2012,0,fir,0,34.9,Burn+Thin,fir
2,1985.0,ABCO,2012,42.7,L,3.0,1.4000000000000057,0.4666666666666685,2009.0,2012,0,fir,0,42.7,Burn+Thin,fir
2,1987.0,ABCO,2012,39.2,L,3.0,1.7000000000000028,0.5666666666666677,2009.0,2012,0,fir,0,39.2,Burn+Thin,fir
2,1989.0,CADE,2012,24.3,L,3.0,1.0,0.3333333333333333,2009.0,2012,0,cedar,0,24.3,Burn+Thin,cedar
2,1990.0,ABCO,2012,79.1,L,3.0,1.0,0.3333333333333333,2009.0,2012,0,fir,0,79.1,Burn+Thin,fir
2,1991.0,ABCO,2012,31.8,L,3.0,0.8000000000000007,0.2666666666666669,2009.0,2012,0,fir,0,31.8,Burn+Thin,fir
2,1992.0,CADE,2012,17.3,L,3.0,0.6000000000000014,0.2000000000000004,2009.0,2012,0,cedar,0,17.3,Burn+Thin,cedar
2,3103.0,ABCO,2012,60.0,D,3.0,0.1000000000000014,0.0333333333333338,2009.0,2012,0,fir,0,60.0,Burn+Thin,fir
2,3104.0,ABCO,2012,45.4,L,3.0,2.799999999999997,0.9333333333333323,2009.0,2012,0,fir,0,45.4,Burn+Thin,fir
2,3105.0,ABCO,2012,39.1,L,3.0,1.5,0.5,2009.0,2012,0,fir,0,39.1,Burn+Thin,fir
2,3106.0,ABCO,2012,67.3,L,3.0,1.2000000000000028,0.4000000000000009,2009.0,2012,0,fir,0,67.3,Burn+Thin,fir
2,3107.0,ABCO,2012,65.4,L,3.0,0.4000000000000057,0.1333333333333352,2009.0,2012,0,fir,0,65.4,Burn+Thin,fir
2,3108.0,ABCO,2012,80.9,L,3.0,2.700000000000003,0.9000000000000009,2009.0,2012,0,fir,0,80.9,Burn+Thin,fir
2,3109.0,PIPO,2012,25.6,L,3.0,1.0,0.3333333333333333,2009.0,2012,0,yellow_pine,0,25.6,Burn+Thin,pine
2,3110.0,ABCO,2012,68.2,L,3.0,1.7000000000000028,0.5666666666666677,2009.0,2012,0,fir,0,68.2,Burn+Thin,fir
2,3111.0,ABCO,2012,35.4,L,3.0,1.6000000000000014,0.5333333333333338,2009.0,2012,0,fir,0,35.4,Burn+Thin,fir
2,3114.0,ABCO,2012,77.1,L,3.0,3.0,1.0,2009.0,2012,0,fir,0,77.1,Burn+Thin,fir
2,3113.0,CADE,2012,67.8,L,3.0,1.2000000000000028,0.4000000000000009,2009.0,2012,0,cedar,0,67.8,Burn+Thin,cedar
2,3116.0,CADE,2012,33.1,L,3.0,2.6000000000000014,0.8666666666666671,2009.0,2012,0,cedar,0,33.1,Burn+Thin,cedar
2,3118.0,CADE,2012,47.1,L,3.0,2.5,0.8333333333333334,2009.0,2012,0,cedar,0,47.1,Burn+Thin,cedar
2,3119.0,CADE,2012,41.6,L,3.0,1.2000000000000028,0.4000000000000009,2009.0,2012,0,cedar,0,41.6,Burn+Thin,cedar
2,3120.0,PIPO,2012,81.9,L,3.0,1.2000000000000028,0.4000000000000009,2009.0,2012,0,yellow_pine,0,81.9,Burn+Thin,pine
2,3121.0,ABCO,2012,47.1,L,3.0,1.3999999999999986,0.4666666666666662,2009.0,2012,0,fir,0,47.1,Burn+Thin,fir
2,3122.0,ABCO,2012,50.4,L,3.0,1.1999999999999955,0.3999999999999986,2009.0,2012,0,fir,0,50.4,Burn+Thin,fir
2,3123.0,ABCO,2012,68.7,L,3.0,2.299999999999997,0.7666666666666657,2009.0,2012,0,fir,0,68.7,Burn+Thin,fir
3,3295.0,ABCO,2012,50.1,L,3.0,1.8999999999999984,0.6333333333333329,2009.0,2012,0,fir,0,50.1,Burn,fir
3,3298.0,ABCO,2012,26.8,L,3.0,0.1999999999999993,0.0666666666666664,2009.0,2012,0,fir,0,26.8,Burn,fir
3,3300.0,ABCO,2012,19.5,L,3.0,0.8999999999999986,0.2999999999999995,2009.0,2012,0,fir,0,19.5,Burn,fir
3,3301.0,ABCO,2012,67.5,L,3.0,3.0999999999999943,1.0333333333333314,2009.0,2012,0,fir,0,67.5,Burn,fir
3,3299.0,ABCO,2012,24.8,L,3.0,0.9000000000000021,0.3000000000000007,2009.0,2012,0,fir,0,24.8,Burn,fir
3,3302.0,ABCO,2012,32.4,L,3.0,1.099999999999998,0.366666666666666,2009.0,2012,0,fir,0,32.4,Burn,fir
3,3310.0,ABCO,2012,28.8,L,3.0,1.5,0.5,2009.0,2012,0,fir,0,28.8,Burn,fir
3,3303.0,CADE,2012,24.4,L,3.0,1.1999999999999993,0.3999999999999997,2009.0,2012,0,cedar,0,24.4,Burn,cedar
3,3312.0,ABCO,2012,34.7,L,3.0,1.6000000000000014,0.5333333333333338,2009.0,2012,0,fir,0,34.7,Burn,fir
3,3306.0,CADE,2012,19.0,L,3.0,1.0,0.3333333333333333,2009.0,2012,0,cedar,0,19.0,Burn,cedar
3,3307.0,ABCO,2012,31.5,L,3.0,0.6999999999999993,0.2333333333333331,2009.0,2012,0,fir,0,31.5,Burn,fir
3,3308.0,ABCO,2012,29.6,L,3.0,1.1000000000000014,0.3666666666666671,2009.0,2012,0,fir,0,29.6,Burn,fir
3,3314.0,PILA,2012,57.3,L,3.0,3.0,1.0,2009.0,2012,0,white_pine,0,57.3,Burn,pine
3,3315.0,PILA,2012,47.7,L,3.0,2.200000000000003,0.7333333333333343,2009.0,2012,0,white_pine,0,47.7,Burn,pine
3,3316.0,ABCO,2012,38.5,L,3.0,1.2999999999999972,0.4333333333333324,2009.0,2012,0,fir,0,38.5,Burn,fir
3,3309.0,PILA,2012,50.8,L,3.0,4.699999999999996,1.566666666666665,2009.0,2012,0,white_pine,0,50.8,Burn,pine
3,3319.0,ABCO,2012,15.5,L,3.0,0.5,0.1666666666666666,2009.0,2012,0,fir,0,15.5,Burn,fir
3,3322.0,CADE,2012,25.5,L,3.0,1.8999999999999984,0.6333333333333329,2009.0,2012,0,cedar,0,25.5,Burn,cedar
3,3320.0,CADE,2012,22.2,L,3.0,2.1999999999999997,0.7333333333333331,2009.0,2012,0,cedar,0,22.2,Burn,cedar
3,3323.0,PILA,2012,45.2,L,3.0,2.700000000000003,0.9000000000000009,2009.0,2012,0,white_pine,0,45.2,Burn,pine
3,3324.0,CADE,2012,24.0,L,3.0,1.3999999999999986,0.4666666666666662,2009.0,2012,0,cedar,0,24.0,Burn,cedar
3,3325.0,CADE,2012,21.5,L,3.0,0.8999999999999986,0.2999999999999995,2009.0,2012,0,cedar,0,21.5,Burn,cedar
3,3327.0,CADE,2012,20.8,L,3.0,1.6999999999999993,0.5666666666666664,2009.0,2012,0,cedar,0,20.8,Burn,cedar
3,4104.0,ABCO,2012,42.3,L,3.0,2.299999999999997,0.7666666666666657,2009.0,2012,0,fir,0,42.3,Burn,fir
3,3329.0,CADE,2012,24.5,L,3.0,1.3999999999999986,0.4666666666666662,2009.0,2012,0,cedar,0,24.5,Burn,cedar
3,3334.0,CADE,2012,17.0,L,3.0,1.5999999999999996,0.5333333333333332,2009.0,2012,0,cedar,0,17.0,Burn,cedar
3,3337.0,ABCO,2012,72.0,L,3.0,2.799999999999997,0.9333333333333323,2009.0,2012,0,fir,0,72.0,Burn,fir
3,3336.0,CADE,2012,37.6,L,3.0,2.700000000000003,0.9000000000000009,2009.0,2012,0,cedar,0,37.6,Burn,cedar
3,3338.0,CADE,2012,32.5,L,3.0,2.1000000000000014,0.7000000000000005,2009.0,2012,0,cedar,0,32.5,Burn,cedar
3,3341.0,ABCO,2012,48.7,L,3.0,1.8000000000000045,0.6000000000000014,2009.0,2012,0,fir,0,48.7,Burn,fir
3,3339.0,ABCO,2012,48.8,L,3.0,1.7999999999999972,0.5999999999999991,2009.0,2012,0,fir,0,48.8,Burn,fir
3,3340.0,CADE,2012,28.3,L,3.0,1.8000000000000007,0.6000000000000002,2009.0,2012,0,cedar,0,28.3,Burn,cedar
3,3343.0,CADE,2012,31.8,L,,,,,2012,0,cedar,0,31.8,Burn,cedar
3,3345.0,CADE,2012,22.7,L,3.0,1.6999999999999993,0.5666666666666664,2009.0,2012,0,cedar,0,22.7,Burn,cedar
3,3346.0,PILA,2012,62.7,L,3.0,4.0,1.3333333333333333,2009.0,2012,0,white_pine,0,62.7,Burn,pine
3,3348.0,ABCO,2012,45.3,L,3.0,2.5,0.8333333333333334,2009.0,2012,0,fir,0,45.3,Burn,fir
3,3349.0,CADE,2012,18.2,L,3.0,1.8999999999999984,0.6333333333333329,2009.0,2012,0,cedar,0,18.2,Burn,cedar
3,3353.0,ABCO,2012,25.3,L,3.0,1.1999999999999993,0.3999999999999997,2009.0,2012,0,fir,0,25.3,Burn,fir
3,3354.0,ABCO,2012,39.2,L,3.0,1.8000000000000045,0.6000000000000014,2009.0,2012,0,fir,0,39.2,Burn,fir
3,3355.0,ABCO,2012,54.5,L,3.0,2.6000000000000014,0.8666666666666671,2009.0,2012,0,fir,0,54.5,Burn,fir
3,3357.0,ABCO,2012,42.6,L,3.0,2.200000000000003,0.7333333333333343,2009.0,2012,0,fir,0,42.6,Burn,fir
3,3358.0,ABCO,2012,43.9,L,3.0,1.6999999999999955,0.5666666666666652,2009.0,2012,0,fir,0,43.9,Burn,fir
3,3359.0,ABCO,2012,55.5,L,3.0,3.299999999999997,1.099999999999999,2009.0,2012,0,fir,0,55.5,Burn,fir
3,3360.0,ABCO,2012,35.5,L,3.0,0.7999999999999972,0.2666666666666657,2009.0,2012,0,fir,0,35.5,Burn,fir
3,3362.0,ABCO,2012,51.5,L,3.0,2.1000000000000014,0.7000000000000005,2009.0,2012,0,fir,0,51.5,Burn,fir
3,3361.0,ABCO,2012,31.2,L,3.0,1.5,0.5,2009.0,2012,0,fir,0,31.2,Burn,fir
3,3126.0,ABCO,2012,46.6,L,3.0,2.3000000000000043,0.766666666666668,2009.0,2012,0,fir,0,46.6,Burn,fir
3,3128.0,CADE,2012,22.8,L,3.0,0.8000000000000007,0.2666666666666669,2009.0,2012,0,cedar,0,22.8,Burn,cedar
3,3132.0,ABCO,2012,49.9,L,3.0,1.5,0.5,2009.0,2012,0,fir,0,49.9,Burn,fir
3,3129.0,ABCO,2012,57.0,L,3.0,1.8999999999999984,0.6333333333333329,2009.0,2012,0,fir,0,57.0,Burn,fir
3,3131.0,PILA,2012,39.4,L,3.0,1.8999999999999984,0.6333333333333329,2009.0,2012,0,white_pine,0,39.4,Burn,pine
3,3130.0,CADE,2012,32.4,L,3.0,0.3999999999999986,0.1333333333333328,2009.0,2012,0,cedar,0,32.4,Burn,cedar
3,3134.0,ABCO,2012,25.3,L,3.0,1.900000000000002,0.6333333333333341,2009.0,2012,0,fir,0,25.3,Burn,fir
3,3135.0,CADE,2012,22.0,L,3.0,1.3999999999999986,0.4666666666666662,2009.0,2012,0,cedar,0,22.0,Burn,cedar
3,3138.0,ABCO,2012,40.5,L,3.0,2.200000000000003,0.7333333333333343,2009.0,2012,0,fir,0,40.5,Burn,fir
3,3139.0,ABCO,2012,44.7,L,3.0,1.6000000000000014,0.5333333333333338,2009.0,2012,0,fir,0,44.7,Burn,fir
3,3137.0,QUKE,2012,17.4,D,3.0,0.0999999999999978,0.0333333333333326,2009.0,2012,0,deciduous_oak,0,17.4,Burn,oak
3,3136.0,CADE,2012,23.6,L,3.0,0.5,0.1666666666666666,2009.0,2012,0,cedar,0,23.6,Burn,cedar
3,3141.0,CADE,2012,37.1,L,3.0,1.3999999999999986,0.4666666666666662,2009.0,2012,0,cedar,0,37.1,Burn,cedar
3,3142.0,CADE,2012,17.2,L,3.0,0.5,0.1666666666666666,2009.0,2012,0,cedar,0,17.2,Burn,cedar
3,3152.0,CADE,2012,33.5,L,3.0,0.7999999999999972,0.2666666666666657,2009.0,2012,0,cedar,0,33.5,Burn,cedar
3,3154.0,CADE,2012,23.7,L,3.0,1.099999999999998,0.366666666666666,2009.0,2012,0,cedar,0,23.7,Burn,cedar
3,3153.0,ABCO,2012,30.1,L,3.0,1.6000000000000014,0.5333333333333338,2009.0,2012,0,fir,0,30.1,Burn,fir
3,3146.0,PIPO,2012,48.2,L,3.0,3.3000000000000043,1.1000000000000014,2009.0,2012,0,yellow_pine,0,48.2,Burn,pine
3,3155.0,CADE,2012,15.3,L,3.0,0.1000000000000014,0.0333333333333338,2009.0,2012,0,cedar,0,15.3,Burn,cedar
3,3151.0,CADE,2012,22.0,L,3.0,0.8000000000000007,0.2666666666666669,2009.0,2012,0,cedar,0,22.0,Burn,cedar
3,3149.0,CADE,2012,20.9,L,3.0,0.5,0.1666666666666666,2009.0,2012,0,cedar,0,20.9,Burn,cedar
3,3156.0,CADE,2012,19.9,L,3.0,0.2999999999999971,0.099999999999999,2009.0,2012,0,cedar,0,19.9,Burn,cedar
3,3150.0,PILA,2012,23.8,L,3.0,0.9000000000000021,0.3000000000000007,2009.0,2012,0,white_pine,0,23.8,Burn,pine
3,3157.0,CADE,2012,21.7,L,3.0,0.5,0.1666666666666666,2009.0,2012,0,cedar,0,21.7,Burn,cedar
3,3158.0,ABCO,2012,16.3,L,3.0,0.7000000000000011,0.2333333333333337,2009.0,2012,0,fir,0,16.3,Burn,fir
3,3159.0,CADE,2012,28.7,L,3.0,0.6999999999999993,0.2333333333333331,2009.0,2012,0,cedar,0,28.7,Burn,cedar
3,3163.0,CADE,2012,25.2,L,3.0,0.5,0.1666666666666666,2009.0,2012,0,cedar,0,25.2,Burn,cedar
3,3161.0,CADE,2012,17.8,L,3.0,0.3000000000000007,0.1000000000000002,2009.0,2012,0,cedar,0,17.8,Burn,cedar
3,3164.0,ABCO,2012,34.6,L,3.0,2.0,0.6666666666666666,2009.0,2012,0,fir,0,34.6,Burn,fir
3,3165.0,CADE,2012,20.2,L,3.0,0.3000000000000007,0.1000000000000002,2009.0,2012,0,cedar,0,20.2,Burn,cedar
3,3166.0,ABCO,2012,33.6,L,3.0,2.1000000000000014,0.7000000000000005,2009.0,2012,0,fir,0,33.6,Burn,fir
3,3167.0,ABCO,2012,33.7,L,3.0,1.3000000000000045,0.4333333333333347,2009.0,2012,0,fir,0,33.7,Burn,fir
3,3171.0,ABCO,2012,45.3,L,3.0,1.5999999999999943,0.5333333333333314,2009.0,2012,0,fir,0,45.3,Burn,fir
3,3175.0,PILA,2012,25.1,L,3.0,1.2000000000000028,0.4000000000000009,2009.0,2012,0,white_pine,0,25.1,Burn,pine
3,3176.0,ABCO,2012,21.0,L,3.0,1.1999999999999993,0.3999999999999997,2009.0,2012,0,fir,0,21.0,Burn,fir
3,3177.0,PILA,2012,18.1,D,3.0,-0.1999999999999993,-0.0666666666666664,2009.0,2012,0,white_pine,0,18.1,Burn,pine
3,3180.0,ABCO,2012,34.0,L,3.0,0.7999999999999972,0.2666666666666657,2009.0,2012,0,fir,0,34.0,Burn,fir
3,3178.0,ABCO,2012,22.4,L,3.0,0.0999999999999978,0.0333333333333326,2009.0,2012,0,fir,0,22.4,Burn,fir
3,3181.0,ABCO,2012,53.3,L,3.0,1.5,0.5,2009.0,2012,0,fir,0,53.3,Burn,fir
3,3182.0,ABCO,2012,39.2,L,3.0,1.8000000000000045,0.6000000000000014,2009.0,2012,0,fir,0,39.2,Burn,fir
3,3184.0,ABCO,2012,34.0,L,3.0,0.7999999999999972,0.2666666666666657,2009.0,2012,0,fir,0,34.0,Burn,fir
3,3187.0,PILA,2012,20.8,L,3.0,0.0,0.0,2009.0,2012,0,white_pine,0,20.8,Burn,pine
3,3193.0,ABCO,2012,24.9,L,3.0,1.099999999999998,0.366666666666666,2009.0,2012,0,fir,0,24.9,Burn,fir
3,3194.0,ABCO,2012,26.0,L,3.0,0.3999999999999986,0.1333333333333328,2009.0,2012,0,fir,0,26.0,Burn,fir
3,3188.0,PIPO,2012,64.2,L,3.0,3.5,1.1666666666666667,2009.0,2012,0,yellow_pine,0,64.2,Burn,pine
3,3189.0,ABCO,2012,22.0,L,3.0,0.3999999999999986,0.1333333333333328,2009.0,2012,0,fir,0,22.0,Burn,fir
3,3190.0,ABCO,2012,23.4,L,3.0,0.1999999999999993,0.0666666666666664,2009.0,2012,0,fir,0,23.4,Burn,fir
3,3185.0,PIPO,2012,26.2,L,3.0,1.0,0.3333333333333333,2009.0,2012,0,yellow_pine,0,26.2,Burn,pine
3,3191.0,PILA,2012,40.2,L,3.0,1.0,0.3333333333333333,2009.0,2012,0,white_pine,0,40.2,Burn,pine
3,3195.0,PILA,2012,27.4,L,3.0,1.5,0.5,2009.0,2012,0,white_pine,0,27.4,Burn,pine
3,3198.0,ABCO,2012,37.9,L,3.0,1.3999999999999986,0.4666666666666662,2009.0,2012,0,fir,0,37.9,Burn,fir
3,3201.0,ABCO,2012,43.3,L,3.0,1.5,0.5,2009.0,2012,0,fir,0,43.3,Burn,fir
3,3202.0,PILA,2012,54.9,L,3.0,1.8999999999999984,0.6333333333333329,2009.0,2012,0,white_pine,0,54.9,Burn,pine
3,3203.0,CADE,2012,58.2,L,3.0,2.0,0.6666666666666666,2009.0,2012,0,cedar,0,58.2,Burn,cedar
3,3205.0,CADE,2012,58.5,L,3.0,1.2000000000000028,0.4000000000000009,2009.0,2012,0,cedar,0,58.5,Burn,cedar
3,3207.0,CADE,2012,30.3,L,3.0,0.3000000000000007,0.1000000000000002,2009.0,2012,0,cedar,0,30.3,Burn,cedar
3,3208.0,CADE,2012,41.7,L,3.0,0.4000000000000057,0.1333333333333352,2009.0,2012,0,cedar,0,41.7,Burn,cedar
3,3209.0,CADE,2012,37.3,L,3.0,1.5,0.5,2009.0,2012,0,cedar,0,37.3,Burn,cedar
3,3215.0,CADE,2012,22.9,L,3.0,0.2999999999999971,0.099999999999999,2009.0,2012,0,cedar,0,22.9,Burn,cedar
3,3217.0,ABCO,2012,28.7,L,3.0,0.5999999999999979,0.1999999999999993,2009.0,2012,0,fir,0,28.7,Burn,fir
3,3218.0,CADE,2012,24.4,L,3.0,0.1999999999999993,0.0666666666666664,2009.0,2012,0,cedar,0,24.4,Burn,cedar
3,3219.0,ABCO,2012,55.8,L,3.0,2.3999999999999986,0.7999999999999995,2009.0,2012,0,fir,0,55.8,Burn,fir
3,3221.0,CADE,2012,22.4,L,3.0,0.0,0.0,2009.0,2012,0,cedar,0,22.4,Burn,cedar
3,3223.0,PIPO,2012,68.9,L,3.0,3.700000000000003,1.2333333333333345,2009.0,2012,0,yellow_pine,0,68.9,Burn,pine
