Treatment,Plot,TreeID_clean,Species_clean,DBH_timeframe,dbh,Year,Status,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,Remove flag,PFT,Outlier,DBH_BA,Treatment_raw,PFT_simple
Burn+Thin,bc2,bc2_6749,abco,DBH_15Post,105.6,2016,1.0,5.0,-0.4000000000000057,-0.0800000000000011,2011.0,2016,0,fir,0,105.6,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_6770,abco,DBH_15Post,17.4,2016,1.0,5.0,0.0,0.0,2011.0,2016,0,fir,0,17.4,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_6771,abco,DBH_15Post,17.3,2016,1.0,5.0,0.0,0.0,2011.0,2016,0,fir,0,17.3,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_6778,cade,DBH_15Post,132.4,2016,1.0,5.0,-2.0,-0.4,2011.0,2016,0,cedar,0,132.4,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_6783,abco,DBH_15Post,25.6,2016,1.0,5.0,2.200000000000003,0.4400000000000005,2011.0,2016,0,fir,0,25.6,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_6818,cade,DBH_15Post,24.8,2016,1.0,5.0,1.8000000000000007,0.3600000000000001,2011.0,2016,0,cedar,0,24.8,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_6821,abco,DBH_15Post,22.1,2016,2.0,5.0,4.700000000000003,0.9400000000000006,2011.0,2016,0,fir,0,22.1,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_6823,abco,DBH_15Post,25.3,2016,2.0,5.0,2.900000000000002,0.5800000000000004,2011.0,2016,0,fir,0,25.3,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_6827,abco,DBH_15Post,18.5,2016,2.0,5.0,1.6999999999999993,0.3399999999999998,2011.0,2016,0,fir,0,18.5,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_6828,cade,DBH_15Post,166.8,2016,1.0,5.0,-1.3999999999999773,-0.2799999999999955,2011.0,2016,0,cedar,0,166.8,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_6834,cade,DBH_15Post,44.4,2016,1.0,5.0,8.299999999999997,1.6599999999999997,2011.0,2016,0,cedar,0,44.4,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_6840,cade,DBH_15Post,32.0,2016,1.0,5.0,5.0,1.0,2011.0,2016,0,cedar,0,32.0,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_6841,cade,DBH_15Post,31.5,2016,1.0,5.0,6.100000000000001,1.2200000000000002,2011.0,2016,0,cedar,0,31.5,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_6866,abco,DBH_15Post,24.0,2016,1.0,5.0,-4.100000000000001,-0.8200000000000003,2011.0,2016,0,fir,0,24.0,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_6873,abco,DBH_15Post,28.0,2016,1.0,5.0,4.800000000000001,0.9600000000000002,2011.0,2016,0,fir,0,28.0,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_6893,abco,DBH_15Post,28.0,2016,2.0,5.0,3.8000000000000007,0.7600000000000001,2011.0,2016,0,fir,0,28.0,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_6895,abco,DBH_15Post,17.7,2016,1.0,5.0,1.8999999999999984,0.3799999999999997,2011.0,2016,0,fir,0,17.7,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_6898,cade,DBH_15Post,80.5,2016,1.0,5.0,3.9000000000000057,0.7800000000000011,2011.0,2016,0,cedar,0,80.5,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_6899,abma,DBH_15Post,99.2,2016,2.0,5.0,5.200000000000003,1.0400000000000005,2011.0,2016,0,fir,0,99.2,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_6902a,cade,DBH_15Post,27.3,2017,1.0,6.0,8.0,1.3333333333333333,2011.0,2017,0,cedar,0,27.3,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_6904,pila,DBH_15Post,32.4,2016,1.0,5.0,10.4,2.08,2011.0,2016,0,white_pine,0,32.4,Burn/Understory Thin,pine
Burn+Thin,bc2,bc2_6917,abco,DBH_15Post,19.3,2016,2.0,5.0,-2.0,-0.4,2011.0,2016,0,fir,0,19.3,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_6923,quke,DBH_15Post,32.0,2016,1.0,5.0,2.0,0.4,2011.0,2016,0,deciduous_oak,0,32.0,Burn/Understory Thin,oak
Burn+Thin,bc2,bc2_6937,abco,DBH_15Post,29.6,2016,2.0,5.0,3.3000000000000007,0.6600000000000001,2011.0,2016,0,fir,0,29.6,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_6939,quke,DBH_15Post,25.4,2016,1.0,5.0,0.8999999999999986,0.1799999999999997,2011.0,2016,0,deciduous_oak,0,25.4,Burn/Understory Thin,oak
Burn+Thin,bc2,bc2_6942,quke,DBH_15Post,29.2,2016,1.0,5.0,1.3000000000000007,0.2600000000000001,2011.0,2016,0,deciduous_oak,0,29.2,Burn/Understory Thin,oak
Burn+Thin,bc2,bc2_6943,quke,DBH_15Post,30.3,2016,1.0,5.0,1.6999999999999993,0.3399999999999998,2011.0,2016,0,deciduous_oak,0,30.3,Burn/Understory Thin,oak
Burn+Thin,bc2,bc2_6946,abco,DBH_15Post,34.2,2016,2.0,5.0,3.700000000000003,0.7400000000000005,2011.0,2016,0,fir,0,34.2,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_6949,quke,DBH_15Post,24.8,2016,1.0,5.0,0.9000000000000021,0.1800000000000004,2011.0,2016,0,deciduous_oak,0,24.8,Burn/Understory Thin,oak
Burn+Thin,bc2,bc2_6950,quke,DBH_15Post,27.6,2016,1.0,5.0,1.2000000000000028,0.2400000000000005,2011.0,2016,0,deciduous_oak,0,27.6,Burn/Understory Thin,oak
Burn+Thin,bc2,bc2_6954,abco,DBH_15Post,21.4,2016,2.0,5.0,1.5,0.3,2011.0,2016,0,fir,0,21.4,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_6956,quke,DBH_15Post,26.1,2016,1.0,5.0,0.8000000000000007,0.1600000000000001,2011.0,2016,0,deciduous_oak,0,26.1,Burn/Understory Thin,oak
Burn+Thin,bc2,bc2_6957,quke,DBH_15Post,30.0,2016,1.0,5.0,1.1999999999999993,0.2399999999999998,2011.0,2016,0,deciduous_oak,0,30.0,Burn/Understory Thin,oak
Burn+Thin,bc2,bc2_6958,pije,DBH_15Post,133.5,2016,1.0,5.0,1.6999999999999886,0.3399999999999977,2011.0,2016,0,yellow_pine,0,133.5,Burn/Understory Thin,pine
Burn+Thin,bc2,bc2_6961,abco,DBH_15Post,107.4,2016,1.0,5.0,1.8000000000000114,0.3600000000000022,2011.0,2016,0,fir,0,107.4,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_6963,abco,DBH_15Post,32.9,2016,1.0,5.0,5.599999999999998,1.1199999999999997,2011.0,2016,0,fir,0,32.9,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_6973,cade,DBH_15Post,33.5,2016,1.0,5.0,4.800000000000001,0.9600000000000002,2011.0,2016,0,cedar,0,33.5,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_6979,quke,DBH_15Post,20.3,2016,2.0,5.0,-4.899999999999999,-0.9799999999999998,2011.0,2016,0,deciduous_oak,0,20.3,Burn/Understory Thin,oak
Burn+Thin,bc2,bc2_6982,quke,DBH_15Post,27.0,2016,1.0,5.0,0.8999999999999986,0.1799999999999997,2011.0,2016,0,deciduous_oak,0,27.0,Burn/Understory Thin,oak
Burn+Thin,bc2,bc2_6983,quke,DBH_15Post,17.4,2016,1.0,5.0,0.8999999999999986,0.1799999999999997,2011.0,2016,0,deciduous_oak,0,17.4,Burn/Understory Thin,oak
Burn+Thin,bc2,bc2_7003,cade,DBH_15Post,159.5,2016,1.0,5.0,6.699999999999989,1.3399999999999976,2011.0,2016,0,cedar,0,159.5,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_7004,abco,DBH_15Post,99.1,2016,1.0,5.0,2.0999999999999943,0.4199999999999989,2011.0,2016,0,fir,0,99.1,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_7010,cade,DBH_15Post,140.8,2016,1.0,5.0,7.400000000000006,1.480000000000001,2011.0,2016,0,cedar,0,140.8,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_7020,cade,DBH_15Post,18.4,2016,1.0,5.0,2.0,0.4,2011.0,2016,0,cedar,0,18.4,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_7026,abco,DBH_15Post,32.0,2016,2.0,5.0,-1.6000000000000014,-0.3200000000000003,2011.0,2016,0,fir,0,32.0,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_7040,cade,DBH_15Post,43.4,2016,1.0,5.0,8.5,1.7,2011.0,2016,0,cedar,0,43.4,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_7058,cade,DBH_15Post,107.0,2016,1.0,5.0,3.799999999999997,0.7599999999999995,2011.0,2016,0,cedar,0,107.0,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_7061,abco,DBH_15Post,25.3,2016,1.0,5.0,3.6999999999999993,0.7399999999999999,2011.0,2016,0,fir,0,25.3,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_7063,abco,DBH_15Post,107.5,2016,2.0,5.0,2.5999999999999943,0.5199999999999989,2011.0,2016,0,fir,0,107.5,Burn/Understory Thin,fir
Burn+Thin,bc2,bc2_7067,cade,DBH_15Post,124.4,2017,1.0,6.0,0.0,0.0,2011.0,2017,0,cedar,0,124.4,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_7079,cade,DBH_15Post,21.3,2016,1.0,5.0,5.600000000000001,1.1200000000000003,2011.0,2016,0,cedar,0,21.3,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_7084,cade,DBH_15Post,95.2,2016,2.0,5.0,-5.099999999999994,-1.019999999999999,2011.0,2016,0,cedar,0,95.2,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_7216,cade,DBH_15Post,16.2,2016,1.0,5.0,0.5999999999999996,0.1199999999999999,2011.0,2016,0,cedar,0,16.2,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_7259,cade,DBH_15Post,122.0,2016,2.0,5.0,-4.299999999999997,-0.8599999999999994,2011.0,2016,0,cedar,0,122.0,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_7261,cade,DBH_15Post,18.6,2016,2.0,5.0,0.7000000000000028,0.1400000000000005,2011.0,2016,0,cedar,0,18.6,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_7961,cade,DBH_15Post,22.0,2016,1.0,5.0,0.6999999999999993,0.1399999999999998,2011.0,2016,0,cedar,0,22.0,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_7963,cade,DBH_15Post,22.6,2016,1.0,5.0,1.5,0.3,2011.0,2016,0,cedar,0,22.6,Burn/Understory Thin,cedar
Burn+Thin,bc2,bc2_7973,abco,DBH_15Post,29.2,2017,1.0,6.0,-5.099999999999998,-0.8499999999999996,2011.0,2017,0,fir,0,29.2,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2002,pije,DBH_15Post,100.9,2016,1.0,5.0,2.800000000000012,0.5600000000000023,2011.0,2016,0,yellow_pine,0,100.9,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2003,pije,DBH_15Post,101.2,2016,1.0,5.0,1.7000000000000028,0.3400000000000006,2011.0,2016,0,yellow_pine,0,101.2,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2007,abco,DBH_15Post,73.1,2016,1.0,5.0,4.799999999999997,0.9599999999999994,2011.0,2016,0,fir,0,73.1,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2008,cade,DBH_15Post,31.5,2016,1.0,5.0,4.199999999999999,0.8399999999999999,2011.0,2016,0,cedar,0,31.5,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2009,cade,DBH_15Post,19.6,2016,1.0,5.0,3.5,0.7,2011.0,2016,0,cedar,0,19.6,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2013,abco,DBH_15Post,21.7,2016,1.0,5.0,4.699999999999999,0.9399999999999998,2011.0,2016,0,fir,0,21.7,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2014,abco,DBH_15Post,26.4,2016,1.0,5.0,5.299999999999997,1.0599999999999994,2011.0,2016,0,fir,0,26.4,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2017,abco,DBH_15Post,21.6,2016,1.0,5.0,2.1000000000000014,0.4200000000000002,2011.0,2016,0,fir,0,21.6,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2018,abco,DBH_15Post,34.0,2016,1.0,5.0,4.600000000000001,0.9200000000000004,2011.0,2016,0,fir,0,34.0,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2019,abco,DBH_15Post,130.8,2016,1.0,5.0,3.700000000000017,0.7400000000000034,2011.0,2016,0,fir,0,130.8,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2024,pije,DBH_15Post,149.6,2016,1.0,5.0,-3.5,-0.7,2011.0,2016,0,yellow_pine,0,149.6,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2042,abco,DBH_15Post,32.0,2016,1.0,5.0,6.800000000000001,1.36,2011.0,2016,0,fir,0,32.0,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2058,abco,DBH_15Post,27.5,2016,1.0,5.0,4.699999999999999,0.9399999999999998,2011.0,2016,0,fir,0,27.5,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2061,abco,DBH_15Post,21.6,2016,1.0,5.0,2.200000000000003,0.4400000000000005,2011.0,2016,0,fir,0,21.6,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2062,pije,DBH_15Post,139.1,2017,1.0,6.0,1.299999999999983,0.2166666666666638,2011.0,2017,0,yellow_pine,0,139.1,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2067,abco,DBH_15Post,25.6,2016,1.0,5.0,5.700000000000003,1.1400000000000006,2011.0,2016,0,fir,0,25.6,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2068,pila,DBH_15Post,166.0,2016,1.0,5.0,6.099999999999994,1.2199999999999989,2011.0,2016,0,white_pine,0,166.0,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2073,abco,DBH_15Post,92.9,2016,2.0,5.0,8.300000000000011,1.6600000000000024,2011.0,2016,0,fir,0,92.9,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2074,abco,DBH_15Post,44.6,2016,1.0,5.0,5.5,1.1,2011.0,2016,0,fir,0,44.6,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2075,abco,DBH_15Post,25.1,2016,1.0,5.0,4.100000000000001,0.8200000000000003,2011.0,2016,0,fir,0,25.1,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2077,abco,DBH_15Post,47.1,2016,1.0,5.0,5.100000000000001,1.0200000000000002,2011.0,2016,0,fir,0,47.1,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2079,quke,DBH_15Post,33.4,2016,1.0,5.0,-0.8999999999999986,-0.1799999999999997,2011.0,2016,0,deciduous_oak,0,33.4,Burn/Understory Thin,oak
Burn+Thin,bc3,bc3_2080,quke,DBH_15Post,30.3,2016,1.0,5.0,4.100000000000001,0.8200000000000003,2011.0,2016,0,deciduous_oak,0,30.3,Burn/Understory Thin,oak
Burn+Thin,bc3,bc3_2082,abco,DBH_15Post,22.0,2016,2.0,5.0,2.6000000000000014,0.5200000000000002,2011.0,2016,0,fir,0,22.0,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2089,pila,DBH_15Post,32.7,2017,1.0,6.0,3.400000000000002,0.566666666666667,2011.0,2017,0,white_pine,0,32.7,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2097,abco,DBH_15Post,94.8,2016,1.0,5.0,7.599999999999994,1.519999999999999,2011.0,2016,0,fir,0,94.8,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2104,abco,DBH_15Post,106.1,2016,1.0,5.0,5.699999999999989,1.1399999999999977,2011.0,2016,0,fir,0,106.1,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2106,abco,DBH_15Post,35.6,2016,1.0,5.0,5.200000000000003,1.0400000000000005,2011.0,2016,0,fir,0,35.6,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2108,abco,DBH_15Post,181.0,2016,1.0,5.0,1.8000000000000114,0.3600000000000022,2011.0,2016,0,fir,0,181.0,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2115,abco,DBH_15Post,23.6,2016,1.0,5.0,3.400000000000002,0.6800000000000004,2011.0,2016,0,fir,0,23.6,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2118,pije,DBH_15Post,98.4,2016,1.0,5.0,0.8000000000000114,0.1600000000000022,2011.0,2016,0,yellow_pine,0,98.4,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2126,pije,DBH_15Post,23.1,2016,1.0,5.0,2.200000000000003,0.4400000000000005,2011.0,2016,0,yellow_pine,0,23.1,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2131,cade,DBH_15Post,170.5,2016,1.0,5.0,0.8000000000000114,0.1600000000000022,2011.0,2016,0,cedar,0,170.5,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2147,pije,DBH_15Post,87.1,2016,1.0,5.0,1.8999999999999917,0.3799999999999983,2011.0,2016,0,yellow_pine,0,87.1,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2152,abco,DBH_15Post,28.6,2016,2.0,5.0,1.5,0.3,2011.0,2016,0,fir,0,28.6,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2156,pije,DBH_15Post,110.1,2016,1.0,5.0,3.5,0.7,2011.0,2016,0,yellow_pine,0,110.1,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2170,abco,DBH_15Post,29.1,2016,2.0,5.0,2.6000000000000014,0.5200000000000002,2011.0,2016,0,fir,0,29.1,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2176,cade,DBH_15Post,172.0,2016,1.0,5.0,7.400000000000006,1.480000000000001,2011.0,2016,0,cedar,0,172.0,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2187,pije,DBH_15Post,99.4,2016,1.0,5.0,3.300000000000012,0.6600000000000023,2011.0,2016,0,yellow_pine,0,99.4,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2531,cade,DBH_15Post,34.5,2016,1.0,5.0,6.800000000000001,1.36,2011.0,2016,0,cedar,0,34.5,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2535,pila,DBH_15Post,29.2,2017,1.0,6.0,3.5,0.5833333333333334,2011.0,2017,0,white_pine,0,29.2,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2536,cade,DBH_15Post,24.5,2016,1.0,5.0,2.8000000000000007,0.5600000000000002,2011.0,2016,0,cedar,0,24.5,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2543,pije,DBH_15Post,109.3,2017,1.0,6.0,0.0999999999999943,0.0166666666666657,2011.0,2017,0,yellow_pine,0,109.3,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2599,cade,DBH_15Post,122.7,2016,1.0,5.0,2.799999999999997,0.5599999999999994,2011.0,2016,0,cedar,0,122.7,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2605,cade,DBH_15Post,21.4,2016,1.0,5.0,2.0,0.4,2011.0,2016,0,cedar,0,21.4,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2609,cade,DBH_15Post,25.8,2016,1.0,5.0,2.0,0.4,2011.0,2016,0,cedar,0,25.8,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2612,cade,DBH_15Post,18.0,2016,1.0,5.0,1.5,0.3,2011.0,2016,0,cedar,0,18.0,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2635,cade,DBH_15Post,33.0,2016,1.0,5.0,6.300000000000001,1.2600000000000002,2011.0,2016,0,cedar,0,33.0,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2637,abco,DBH_15Post,29.3,2016,2.0,5.0,2.6999999999999997,0.5399999999999998,2011.0,2016,0,fir,0,29.3,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2640,cade,DBH_15Post,19.5,2016,1.0,5.0,1.0,0.2,2011.0,2016,0,cedar,0,19.5,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2650,cade,DBH_15Post,115.3,2016,1.0,5.0,3.799999999999997,0.7599999999999995,2011.0,2016,0,cedar,0,115.3,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2654,cade,DBH_15Post,30.8,2016,1.0,5.0,3.6999999999999993,0.7399999999999999,2011.0,2016,0,cedar,0,30.8,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2666,cade,DBH_15Post,26.7,2016,1.0,5.0,3.3999999999999986,0.6799999999999997,2011.0,2016,0,cedar,0,26.7,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2679,cade,DBH_15Post,33.5,2016,1.0,5.0,4.699999999999999,0.9399999999999998,2011.0,2016,0,cedar,0,33.5,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2681,cade,DBH_15Post,44.0,2016,1.0,5.0,3.899999999999999,0.7799999999999997,2011.0,2016,0,cedar,0,44.0,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2682,cade,DBH_15Post,21.7,2016,1.0,5.0,2.3999999999999986,0.4799999999999997,2011.0,2016,0,cedar,0,21.7,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2685,cade,DBH_15Post,22.5,2016,1.0,5.0,3.8000000000000007,0.7600000000000001,2011.0,2016,0,cedar,0,22.5,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2690,cade,DBH_15Post,33.0,2016,1.0,5.0,5.0,1.0,2011.0,2016,0,cedar,0,33.0,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2706,pije,DBH_15Post,169.1,2016,1.0,5.0,1.299999999999983,0.2599999999999965,2011.0,2016,0,yellow_pine,0,169.1,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2717,abco,DBH_15Post,24.2,2016,1.0,5.0,4.800000000000001,0.9600000000000002,2011.0,2016,0,fir,0,24.2,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2719,cade,DBH_15Post,30.8,2016,1.0,5.0,7.400000000000002,1.4800000000000004,2011.0,2016,0,cedar,0,30.8,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2745,abco,DBH_15Post,22.0,2016,1.0,5.0,4.100000000000001,0.8200000000000003,2011.0,2016,0,fir,0,22.0,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2746,abco,DBH_15Post,32.3,2016,1.0,5.0,3.599999999999998,0.7199999999999995,2011.0,2016,0,fir,0,32.3,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2747,cade,DBH_15Post,156.7,2016,1.0,5.0,-1.700000000000017,-0.3400000000000034,2011.0,2016,0,cedar,0,156.7,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2753,pije,DBH_15Post,141.0,2016,1.0,5.0,4.699999999999989,0.9399999999999976,2011.0,2016,0,yellow_pine,0,141.0,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2756,abco,DBH_15Post,15.3,2016,2.0,5.0,0.200000000000001,0.0400000000000002,2011.0,2016,0,fir,0,15.3,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2761,abco,DBH_15Post,28.7,2016,2.0,5.0,2.599999999999998,0.5199999999999996,2011.0,2016,0,fir,0,28.7,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2762,cade,DBH_15Post,146.4,2016,1.0,5.0,4.0,0.8,2011.0,2016,0,cedar,0,146.4,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2771,abco,DBH_15Post,24.6,2016,2.0,5.0,1.400000000000002,0.2800000000000004,2011.0,2016,0,fir,0,24.6,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2775,pije,DBH_15Post,133.2,2016,1.0,5.0,1.799999999999983,0.3599999999999966,2011.0,2016,0,yellow_pine,0,133.2,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2791,cade,DBH_15Post,136.4,2016,1.0,5.0,4.0,0.8,2011.0,2016,0,cedar,0,136.4,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2794,abco,DBH_15Post,93.5,2016,1.0,5.0,0.0999999999999943,0.0199999999999988,2011.0,2016,0,fir,0,93.5,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2799,cade,DBH_15Post,33.4,2016,1.0,5.0,-2.5,-0.5,2011.0,2016,0,cedar,0,33.4,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2801,abco,DBH_15Post,18.1,2016,2.0,5.0,-2.8999999999999986,-0.5799999999999997,2011.0,2016,0,fir,0,18.1,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2805,cade,DBH_15Post,27.7,2016,1.0,5.0,1.0,0.2,2011.0,2016,0,cedar,0,27.7,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2806,cade,DBH_15Post,23.1,2016,1.0,5.0,3.700000000000003,0.7400000000000005,2011.0,2016,0,cedar,0,23.1,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2813,pije,DBH_15Post,103.6,2017,1.0,6.0,1.2999999999999972,0.2166666666666662,2011.0,2017,0,yellow_pine,0,103.6,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2815,pije,DBH_15Post,37.2,2017,1.0,6.0,9.200000000000005,1.533333333333334,2011.0,2017,0,yellow_pine,0,37.2,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2848,pije,DBH_15Post,37.0,2016,1.0,5.0,3.0,0.6,2011.0,2016,0,yellow_pine,0,37.0,Burn/Understory Thin,pine
Burn+Thin,bc3,bc3_2866,abco,DBH_15Post,19.0,2016,2.0,5.0,4.0,0.8,2011.0,2016,0,fir,0,19.0,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2871,cade,DBH_15Post,30.2,2016,1.0,5.0,8.5,1.7,2011.0,2016,0,cedar,0,30.2,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2879,cade,DBH_15Post,34.9,2016,1.0,5.0,8.2,1.64,2011.0,2016,0,cedar,0,34.9,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2882,abco,DBH_15Post,30.0,2016,1.0,5.0,5.5,1.1,2011.0,2016,0,fir,0,30.0,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2919,cade,DBH_15Post,26.5,2016,1.0,5.0,0.3999999999999986,0.0799999999999997,2011.0,2016,0,cedar,0,26.5,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2922,abco,DBH_15Post,108.0,2016,2.0,5.0,2.700000000000003,0.5400000000000006,2011.0,2016,0,fir,0,108.0,Burn/Understory Thin,fir
Burn+Thin,bc3,bc3_2923,cade,DBH_15Post,139.5,2016,1.0,5.0,-8.800000000000011,-1.7600000000000022,2011.0,2016,0,cedar,0,139.5,Burn/Understory Thin,cedar
Burn+Thin,bc3,bc3_2925,pije,DBH_15Post,139.8,2016,1.0,5.0,3.4000000000000057,0.6800000000000012,2011.0,2016,0,yellow_pine,0,139.8,Burn/Understory Thin,pine
