Treatment,Plot,TreeID_clean,Species_clean,DBH_timeframe,dbh,Year,Status,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,Remove flag,PFT,Outlier,DBH_BA,Treatment_raw,PFT_simple,start_year_raw,end_year_raw
Burn,bn2,bn2_3819,cade,DBH_Post,23.6,2004,1.0,4.0,0.6000000000000014,0.1500000000000003,2000.0,2004,0,cedar,0,23.6,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_3820,cade,DBH_Post,20.1,2004,1.0,4.0,0.1000000000000014,0.0250000000000003,2000.0,2004,0,cedar,0,20.1,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_3824,abco,DBH_Post,71.1,2004,1.0,4.0,-2.9000000000000057,-0.7250000000000014,2000.0,2004,0,fir,0,71.1,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3826,abco,DBH_Post,35.8,2004,1.0,4.0,0.7999999999999972,0.1999999999999993,2000.0,2004,0,fir,0,35.8,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3832,abco,DBH_Post,33.0,2004,1.0,4.0,-2.0,-0.5,2000.0,2004,0,fir,0,33.0,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3835,pije,DBH_Post,42.9,2004,1.0,4.0,-0.1000000000000014,-0.0250000000000003,2000.0,2004,0,yellow_pine,0,42.9,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_3836,pila,DBH_Post,72.0,2004,1.0,4.0,3.0,0.75,2000.0,2004,0,white_pine,0,72.0,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_3837,abco,DBH_Post,36.0,2004,1.0,4.0,0.0,0.0,2000.0,2004,0,fir,0,36.0,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3838,abco,DBH_Post,71.3,2004,1.0,4.0,-0.7000000000000028,-0.1750000000000007,2000.0,2004,0,fir,0,71.3,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3840,pije,DBH_Post,46.5,2004,1.0,4.0,1.5,0.375,2000.0,2004,0,yellow_pine,0,46.5,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_3843,abco,DBH_Post,19.0,2004,1.0,4.0,0.0,0.0,2000.0,2004,0,fir,0,19.0,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3845,abco,DBH_Post,49.1,2004,1.0,4.0,0.1000000000000014,0.0250000000000003,2000.0,2004,0,fir,0,49.1,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3847,abco,DBH_Post,31.1,2004,1.0,4.0,1.1000000000000014,0.2750000000000003,2000.0,2004,0,fir,0,31.1,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3851,pije,DBH_Post,119.3,2004,1.0,4.0,0.2999999999999971,0.0749999999999992,2000.0,2004,0,yellow_pine,0,119.3,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_3858,pije,DBH_Post,98.9,2004,1.0,4.0,-1.0999999999999943,-0.2749999999999986,2000.0,2004,0,yellow_pine,0,98.9,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_3859,cade,DBH_Post,34.1,2004,1.0,4.0,0.1000000000000014,0.0250000000000003,2000.0,2004,0,cedar,0,34.1,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_3862,abco,DBH_Post,57.8,2004,1.0,4.0,1.7999999999999972,0.4499999999999993,2000.0,2004,0,fir,0,57.8,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3863,cade,DBH_Post,16.4,2004,1.0,4.0,-0.6000000000000014,-0.1500000000000003,2000.0,2004,0,cedar,0,16.4,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_3864,cade,DBH_Post,32.2,2004,1.0,4.0,0.2000000000000028,0.0500000000000007,2000.0,2004,0,cedar,0,32.2,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_3865,cade,DBH_Post,24.0,2004,1.0,4.0,0.0,0.0,2000.0,2004,0,cedar,0,24.0,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_3866,abco,DBH_Post,110.5,2004,1.0,4.0,-1.5,-0.375,2000.0,2004,0,fir,0,110.5,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3869,abco,DBH_Post,22.4,2004,1.0,4.0,3.3999999999999986,0.8499999999999996,2000.0,2004,0,fir,0,22.4,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3870,cade,DBH_Post,50.5,2004,1.0,4.0,1.5,0.375,2000.0,2004,0,cedar,0,50.5,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_3871,abco,DBH_Post,46.0,2004,1.0,4.0,1.0,0.25,2000.0,2004,0,fir,0,46.0,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3873,cade,DBH_Post,57.3,2004,1.0,4.0,0.2999999999999971,0.0749999999999992,2000.0,2004,0,cedar,0,57.3,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_3875,pila,DBH_Post,58.0,2004,1.0,4.0,2.0,0.5,2000.0,2004,0,white_pine,0,58.0,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_3876,cade,DBH_Post,26.3,2004,1.0,4.0,-0.6999999999999993,-0.1749999999999998,2000.0,2004,0,cedar,0,26.3,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_3877,cade,DBH_Post,23.2,2004,1.0,4.0,0.1999999999999993,0.0499999999999998,2000.0,2004,0,cedar,0,23.2,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_3878,pila,DBH_Post,35.4,2004,1.0,4.0,1.3999999999999986,0.3499999999999996,2000.0,2004,0,white_pine,0,35.4,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_3879,cade,DBH_Post,57.1,2004,1.0,4.0,0.1000000000000014,0.0250000000000003,2000.0,2004,0,cedar,0,57.1,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_3880,abco,DBH_Post,71.9,2004,1.0,4.0,-1.0999999999999943,-0.2749999999999986,2000.0,2004,0,fir,0,71.9,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3882,abco,DBH_Post,22.0,2004,1.0,4.0,3.0,0.75,2000.0,2004,0,fir,0,22.0,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3885,abco,DBH_Post,30.5,2004,1.0,4.0,4.5,1.125,2000.0,2004,0,fir,0,30.5,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3886,abco,DBH_Post,77.4,2004,1.0,4.0,-0.5999999999999943,-0.1499999999999985,2000.0,2004,0,fir,0,77.4,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3893,abco,DBH_Post,40.6,2004,1.0,4.0,-0.3999999999999986,-0.0999999999999996,2000.0,2004,0,fir,0,40.6,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3895,abco,DBH_Post,37.0,2004,1.0,4.0,11.0,2.75,2000.0,2004,0,fir,0,37.0,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3896,abco,DBH_Post,53.7,2004,1.0,4.0,0.7000000000000028,0.1750000000000007,2000.0,2004,0,fir,0,53.7,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3898,abco,DBH_Post,63.6,2004,1.0,4.0,-0.3999999999999986,-0.0999999999999996,2000.0,2004,0,fir,0,63.6,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3899,abco,DBH_Post,57.5,2004,1.0,4.0,0.5,0.125,2000.0,2004,0,fir,0,57.5,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3900,abco,DBH_Post,58.2,2004,1.0,4.0,5.200000000000003,1.3000000000000007,2000.0,2004,0,fir,0,58.2,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3911,cade,DBH_Post,57.9,2004,1.0,4.0,0.8999999999999986,0.2249999999999996,2000.0,2004,0,cedar,0,57.9,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_3912,pila,DBH_Post,16.1,2004,1.0,4.0,0.1000000000000014,0.0250000000000003,2000.0,2004,0,white_pine,0,16.1,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_3914,pije,DBH_Post,49.2,2004,1.0,4.0,0.2000000000000028,0.0500000000000007,2000.0,2004,0,yellow_pine,0,49.2,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_3915,abco,DBH_Post,27.1,2004,1.0,4.0,1.1000000000000014,0.2750000000000003,2000.0,2004,0,fir,0,27.1,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3922,cade,DBH_Post,21.9,2004,1.0,4.0,-0.1000000000000014,-0.0250000000000003,2000.0,2004,0,cedar,0,21.9,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_3923,cade,DBH_Post,26.4,2004,1.0,4.0,0.3999999999999986,0.0999999999999996,2000.0,2004,0,cedar,0,26.4,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_3924,abco,DBH_Post,21.1,2004,1.0,4.0,0.1000000000000014,0.0250000000000003,2000.0,2004,0,fir,0,21.1,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3925,abco,DBH_Post,75.8,2004,1.0,4.0,0.7999999999999972,0.1999999999999993,2000.0,2004,0,fir,0,75.8,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3927,cade,DBH_Post,49.6,2004,1.0,4.0,0.6000000000000014,0.1500000000000003,2000.0,2004,0,cedar,0,49.6,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_3929,abco,DBH_Post,160.4,2004,1.0,4.0,-1.5999999999999943,-0.3999999999999986,2000.0,2004,0,fir,0,160.4,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3931,abco,DBH_Post,115.0,2004,1.0,4.0,0.0,0.0,2000.0,2004,0,fir,0,115.0,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3933,abco,DBH_Post,18.1,2004,1.0,4.0,1.1000000000000014,0.2750000000000003,2000.0,2004,0,fir,0,18.1,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3938,abco,DBH_Post,58.2,2004,1.0,4.0,1.2000000000000028,0.3000000000000007,2000.0,2004,0,fir,0,58.2,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3941,abco,DBH_Post,66.3,2004,1.0,4.0,0.2999999999999971,0.0749999999999992,2000.0,2004,0,fir,0,66.3,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3942,abco,DBH_Post,71.2,2004,1.0,4.0,1.2000000000000028,0.3000000000000007,2000.0,2004,0,fir,0,71.2,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3943,abco,DBH_Post,51.0,2004,1.0,4.0,0.0,0.0,2000.0,2004,0,fir,0,51.0,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3944,abco,DBH_Post,34.0,2004,1.0,4.0,1.0,0.25,2000.0,2004,0,fir,0,34.0,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3946,abco,DBH_Post,22.1,2004,1.0,4.0,0.1000000000000014,0.0250000000000003,2000.0,2004,0,fir,0,22.1,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3949,abco,DBH_Post,17.2,2004,1.0,4.0,-0.8000000000000007,-0.2000000000000001,2000.0,2004,0,fir,0,17.2,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3950,abco,DBH_Post,58.5,2004,1.0,4.0,-0.5,-0.125,2000.0,2004,0,fir,0,58.5,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3953,abco,DBH_Post,60.3,2004,1.0,4.0,0.2999999999999971,0.0749999999999992,2000.0,2004,0,fir,0,60.3,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3954,abco,DBH_Post,62.4,2004,1.0,4.0,-0.6000000000000014,-0.1500000000000003,2000.0,2004,0,fir,0,62.4,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3955,abco,DBH_Post,78.7,2004,1.0,4.0,-0.2999999999999971,-0.0749999999999992,2000.0,2004,0,fir,0,78.7,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3963,abco,DBH_Post,81.8,2004,1.0,4.0,-0.2000000000000028,-0.0500000000000007,2000.0,2004,0,fir,0,81.8,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3976,abco,DBH_Post,95.3,2004,1.0,4.0,-0.7000000000000028,-0.1750000000000007,2000.0,2004,0,fir,0,95.3,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3977,abco,DBH_Post,106.6,2004,1.0,4.0,0.5999999999999943,0.1499999999999985,2000.0,2004,0,fir,0,106.6,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3978,abco,DBH_Post,23.8,2004,1.0,4.0,-0.1999999999999993,-0.0499999999999998,2000.0,2004,0,fir,0,23.8,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3980,abco,DBH_Post,31.4,2004,1.0,4.0,0.3999999999999986,0.0999999999999996,2000.0,2004,0,fir,0,31.4,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3981,abco,DBH_Post,26.1,2004,1.0,4.0,0.1000000000000014,0.0250000000000003,2000.0,2004,0,fir,0,26.1,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3984,abco,DBH_Post,59.0,2004,1.0,4.0,1.0,0.25,2000.0,2004,0,fir,0,59.0,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_3986,cade,DBH_Post,23.3,2004,1.0,4.0,0.3000000000000007,0.0750000000000001,2000.0,2004,0,cedar,0,23.3,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_3987,abco,DBH_Post,34.5,2004,1.0,4.0,2.5,0.625,2000.0,2004,0,fir,0,34.5,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_4079,abco,DBH_Post,16.5,2004,1.0,4.0,0.5,0.125,2000.0,2004,0,fir,0,16.5,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_4082,pila,DBH_Post,68.9,2004,1.0,4.0,-0.0999999999999943,-0.0249999999999985,2000.0,2004,0,white_pine,0,68.9,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_4083,pila,DBH_Post,52.1,2004,1.0,4.0,0.1000000000000014,0.0250000000000003,2000.0,2004,0,white_pine,0,52.1,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_4084,pila,DBH_Post,48.2,2004,1.0,4.0,1.2000000000000028,0.3000000000000007,2000.0,2004,0,white_pine,0,48.2,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_4085,abco,DBH_Post,15.5,2004,1.0,4.0,0.5,0.125,2000.0,2004,0,fir,0,15.5,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_4086,abco,DBH_Post,42.2,2004,1.0,4.0,1.2000000000000028,0.3000000000000007,2000.0,2004,0,fir,0,42.2,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_4088,abco,DBH_Post,30.3,2004,1.0,4.0,0.3000000000000007,0.0750000000000001,2000.0,2004,0,fir,0,30.3,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_4089,abco,DBH_Post,25.8,2004,1.0,4.0,-0.1999999999999993,-0.0499999999999998,2000.0,2004,0,fir,0,25.8,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_4090,pije,DBH_Post,86.7,2004,1.0,4.0,-1.2999999999999972,-0.3249999999999993,2000.0,2004,0,yellow_pine,0,86.7,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_4091,abco,DBH_Post,19.9,2004,1.0,4.0,0.8999999999999986,0.2249999999999996,2000.0,2004,0,fir,0,19.9,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_4092,abco,DBH_Post,81.5,2004,1.0,4.0,0.5,0.125,2000.0,2004,0,fir,0,81.5,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_4093,cade,DBH_Post,20.6,2004,1.0,4.0,0.6000000000000014,0.1500000000000003,2000.0,2004,0,cedar,0,20.6,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_4097,abco,DBH_Post,44.5,2004,1.0,4.0,1.5,0.375,2000.0,2004,0,fir,0,44.5,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_4098,abco,DBH_Post,49.2,2004,1.0,4.0,1.2000000000000028,0.3000000000000007,2000.0,2004,0,fir,0,49.2,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_4100,cade,DBH_Post,15.3,2004,1.0,4.0,0.3000000000000007,0.0750000000000001,2000.0,2004,0,cedar,0,15.3,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_4313,abco,DBH_Post,18.9,2004,1.0,4.0,1.8999999999999984,0.4749999999999996,2000.0,2004,0,fir,0,18.9,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_4314,abco,DBH_Post,23.4,2004,1.0,4.0,2.3999999999999986,0.5999999999999996,2000.0,2004,0,fir,0,23.4,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_4489,abco,DBH_Post,46.6,2004,1.0,4.0,-0.3999999999999986,-0.0999999999999996,2000.0,2004,0,fir,0,46.6,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_4490,abco,DBH_Post,21.5,2004,1.0,4.0,0.5,0.125,2000.0,2004,0,fir,0,21.5,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_4498,abco,DBH_Post,67.0,2004,1.0,4.0,1.0,0.25,2000.0,2004,0,fir,0,67.0,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6201,abco,DBH_Post,57.3,2004,1.0,4.0,0.2999999999999971,0.0749999999999992,2000.0,2004,0,fir,0,57.3,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6204,abco,DBH_Post,164.0,2004,1.0,4.0,3.0,0.75,2000.0,2004,0,fir,0,164.0,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6217,cade,DBH_Post,124.2,2004,1.0,4.0,-0.7999999999999972,-0.1999999999999993,2000.0,2004,0,cedar,0,124.2,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_6220,abco,DBH_Post,31.2,2004,1.0,4.0,2.1999999999999997,0.5499999999999998,2000.0,2004,0,fir,0,31.2,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6225,abco,DBH_Post,21.8,2004,1.0,4.0,1.8000000000000007,0.4500000000000002,2000.0,2004,0,fir,0,21.8,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6228,cade,DBH_Post,39.8,2004,1.0,4.0,1.7999999999999972,0.4499999999999993,2000.0,2004,0,cedar,0,39.8,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_6234,abco,DBH_Post,18.0,2004,1.0,4.0,1.0,0.25,2000.0,2004,0,fir,0,18.0,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6325,pije,DBH_Post,84.7,2004,1.0,4.0,-1.2999999999999972,-0.3249999999999993,2000.0,2004,0,yellow_pine,0,84.7,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_6403,abco,DBH_Post,59.0,2004,1.0,4.0,-1.0,-0.25,2000.0,2004,0,fir,0,59.0,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6404,cade,DBH_Post,18.0,2004,1.0,4.0,0.0,0.0,2000.0,2004,0,cedar,0,18.0,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_6406,cade,DBH_Post,27.4,2004,1.0,4.0,0.3999999999999986,0.0999999999999996,2000.0,2004,0,cedar,0,27.4,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_6407,cade,DBH_Post,55.6,2004,1.0,4.0,0.6000000000000014,0.1500000000000003,2000.0,2004,0,cedar,0,55.6,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_6410,pila,DBH_Post,39.0,2004,1.0,4.0,0.0,0.0,2000.0,2004,0,white_pine,0,39.0,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_6411,pila,DBH_Post,32.0,2004,1.0,4.0,1.0,0.25,2000.0,2004,0,white_pine,0,32.0,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_6412,abco,DBH_Post,91.0,2004,1.0,4.0,0.0,0.0,2000.0,2004,0,fir,0,91.0,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6414,cade,DBH_Post,107.0,2004,1.0,4.0,0.0,0.0,2000.0,2004,0,cedar,0,107.0,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_6424,abco,DBH_Post,53.8,2004,1.0,4.0,0.7999999999999972,0.1999999999999993,2000.0,2004,0,fir,0,53.8,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6425,abco,DBH_Post,37.6,2004,1.0,4.0,0.6000000000000014,0.1500000000000003,2000.0,2004,0,fir,0,37.6,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6426,abco,DBH_Post,39.2,2004,1.0,4.0,1.2000000000000028,0.3000000000000007,2000.0,2004,0,fir,0,39.2,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6428,abco,DBH_Post,51.9,2004,1.0,,,,2000.0,2004,0,fir,0,51.9,Burn Only,fir,,2004
Burn,bn2,bn2_6429,abco,DBH_Post,28.7,2004,1.0,4.0,0.6999999999999993,0.1749999999999998,2000.0,2004,0,fir,0,28.7,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6430,pila,DBH_Post,25.2,2004,1.0,4.0,1.1999999999999993,0.2999999999999998,2000.0,2004,0,white_pine,0,25.2,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_6434,pila,DBH_Post,24.5,2004,1.0,4.0,-0.5,-0.125,2000.0,2004,0,white_pine,0,24.5,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_6436,abco,DBH_Post,78.9,2004,1.0,4.0,-1.0999999999999943,-0.2749999999999986,2000.0,2004,0,fir,0,78.9,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6440,abco,DBH_Post,31.1,2004,1.0,4.0,1.1000000000000014,0.2750000000000003,2000.0,2004,0,fir,0,31.1,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6441,pije,DBH_Post,47.3,2004,1.0,4.0,-4.700000000000003,-1.1750000000000007,2000.0,2004,0,yellow_pine,0,47.3,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_6449,cade,DBH_Post,32.2,2004,1.0,4.0,-0.7999999999999972,-0.1999999999999993,2000.0,2004,0,cedar,0,32.2,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_6450,cade,DBH_Post,32.6,2004,1.0,4.0,-0.3999999999999986,-0.0999999999999996,2000.0,2004,0,cedar,0,32.6,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_6452,cade,DBH_Post,63.8,2004,1.0,4.0,-5.200000000000003,-1.3000000000000007,2000.0,2004,0,cedar,0,63.8,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_6454,pila,DBH_Post,25.1,2004,1.0,4.0,0.1000000000000014,0.0250000000000003,2000.0,2004,0,white_pine,0,25.1,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_6460,pije,DBH_Post,107.8,2004,1.0,4.0,5.799999999999997,1.4499999999999993,2000.0,2004,0,yellow_pine,0,107.8,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_6465,abco,DBH_Post,32.1,2004,1.0,4.0,2.1000000000000014,0.5250000000000004,2000.0,2004,0,fir,0,32.1,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6468,abco,DBH_Post,39.1,2004,1.0,4.0,1.1000000000000014,0.2750000000000003,2000.0,2004,0,fir,0,39.1,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6472,cade,DBH_Post,21.7,2004,1.0,4.0,-0.3000000000000007,-0.0750000000000001,2000.0,2004,0,cedar,0,21.7,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_6482,cade,DBH_Post,22.7,2004,1.0,4.0,-0.3000000000000007,-0.0750000000000001,2000.0,2004,0,cedar,0,22.7,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_6486,abco,DBH_Post,55.8,2004,1.0,4.0,1.7999999999999972,0.4499999999999993,2000.0,2004,0,fir,0,55.8,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6492,abco,DBH_Post,61.5,2004,1.0,4.0,2.5,0.625,2000.0,2004,0,fir,0,61.5,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6495,abco,DBH_Post,36.5,2004,1.0,4.0,0.5,0.125,2000.0,2004,0,fir,0,36.5,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6496,abco,DBH_Post,38.7,2004,1.0,4.0,0.7000000000000028,0.1750000000000007,2000.0,2004,0,fir,0,38.7,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6501,pila,DBH_Post,38.0,2004,2.0,4.0,0.0,0.0,2000.0,2004,0,white_pine,0,38.0,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_6508,abco,DBH_Post,105.3,2004,1.0,4.0,-0.7000000000000028,-0.1750000000000007,2000.0,2004,0,fir,0,105.3,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6515,abco,DBH_Post,18.4,2004,1.0,4.0,2.3999999999999986,0.5999999999999996,2000.0,2004,0,fir,0,18.4,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6518,pila,DBH_Post,18.0,2004,1.0,4.0,0.0,0.0,2000.0,2004,0,white_pine,0,18.0,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_6521,pije,DBH_Post,81.0,2004,1.0,4.0,0.0,0.0,2000.0,2004,0,yellow_pine,0,81.0,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_6523,pije,DBH_Post,74.7,2004,1.0,4.0,0.7000000000000028,0.1750000000000007,2000.0,2004,0,yellow_pine,0,74.7,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_6524,cade,DBH_Post,85.3,2004,1.0,4.0,1.2999999999999972,0.3249999999999993,2000.0,2004,0,cedar,0,85.3,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_6525,pila,DBH_Post,81.8,2004,1.0,4.0,1.7999999999999972,0.4499999999999993,2000.0,2004,0,white_pine,0,81.8,Burn Only,pine,2000.0,2004
Burn,bn2,bn2_6528,abco,DBH_Post,35.2,2004,1.0,4.0,0.2000000000000028,0.0500000000000007,2000.0,2004,0,fir,0,35.2,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6529,abco,DBH_Post,69.1,2004,1.0,4.0,-2.9000000000000057,-0.7250000000000014,2000.0,2004,0,fir,0,69.1,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6531,abco,DBH_Post,81.9,2004,1.0,4.0,-1.0999999999999943,-0.2749999999999986,2000.0,2004,0,fir,0,81.9,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6532,abco,DBH_Post,97.6,2004,1.0,4.0,-1.4000000000000057,-0.3500000000000014,2000.0,2004,0,fir,0,97.6,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6536,abco,DBH_Post,30.4,2004,1.0,4.0,2.3999999999999986,0.5999999999999996,2000.0,2004,0,fir,0,30.4,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6537,abco,DBH_Post,44.0,2004,1.0,4.0,0.0,0.0,2000.0,2004,0,fir,0,44.0,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6541,cade,DBH_Post,36.6,2004,1.0,4.0,0.6000000000000014,0.1500000000000003,2000.0,2004,0,cedar,0,36.6,Burn Only,cedar,2000.0,2004
Burn,bn2,bn2_6545,abco,DBH_Post,15.5,2004,1.0,4.0,0.5,0.125,2000.0,2004,0,fir,0,15.5,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6546,abco,DBH_Post,31.8,2004,1.0,4.0,0.8000000000000007,0.2000000000000001,2000.0,2004,0,fir,0,31.8,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6547,abco,DBH_Post,105.0,2004,1.0,4.0,-1.0,-0.25,2000.0,2004,0,fir,0,105.0,Burn Only,fir,2000.0,2004
Burn,bn2,bn2_6548,abco,DBH_Post,70.2,2004,1.0,4.0,1.2000000000000028,0.3000000000000007,2000.0,2004,0,fir,0,70.2,Burn Only,fir,2000.0,2004
