Treatment,Plot,TreeID_clean,Species_clean,DBH_timeframe,dbh,Year,Status,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,Remove flag,PFT,Outlier,DBH_BA,Treatment_raw,PFT_simple,start_year_raw,end_year_raw
None,un1,un1_5840,abco,DBH_10Post,53.4,2011,1.0,9.0,4.399999999999999,0.4888888888888887,2002.0,2011,0,fir,0,53.4,Control,fir,2002.0,2011
None,un1,un1_5843,abco,DBH_10Post,40.1,2011,1.0,9.0,5.0,0.5555555555555556,2002.0,2011,0,fir,0,40.1,Control,fir,2002.0,2011
None,un1,un1_5844,abco,DBH_10Post,62.4,2011,1.0,9.0,5.299999999999997,0.5888888888888886,2002.0,2011,0,fir,0,62.4,Control,fir,2002.0,2011
None,un1,un1_5846,abco,DBH_10Post,29.3,2011,1.0,9.0,2.1000000000000014,0.2333333333333335,2002.0,2011,0,fir,0,29.3,Control,fir,2002.0,2011
None,un1,un1_5847,abco,DBH_10Post,24.6,2011,1.0,9.0,2.8000000000000007,0.3111111111111111,2002.0,2011,0,fir,0,24.6,Control,fir,2002.0,2011
None,un1,un1_5849,abco,DBH_10Post,26.0,2011,1.0,9.0,4.0,0.4444444444444444,2002.0,2011,0,fir,0,26.0,Control,fir,2002.0,2011
None,un1,un1_5853,abco,DBH_10Post,19.0,2011,1.0,9.0,2.0,0.2222222222222222,2002.0,2011,0,fir,0,19.0,Control,fir,2002.0,2011
None,un1,un1_5857,abco,DBH_10Post,30.9,2011,1.0,9.0,4.199999999999999,0.4666666666666665,2002.0,2011,0,fir,0,30.9,Control,fir,2002.0,2011
None,un1,un1_5859,abco,DBH_10Post,30.2,2011,1.0,9.0,2.6999999999999997,0.2999999999999999,2002.0,2011,0,fir,0,30.2,Control,fir,2002.0,2011
None,un1,un1_5899,abco,DBH_10Post,23.4,2011,1.0,9.0,1.1999999999999993,0.1333333333333332,2002.0,2011,0,fir,0,23.4,Control,fir,2002.0,2011
None,un1,un1_5900,pije,DBH_10Post,133.9,2011,1.0,3.0,-0.2999999999999829,-0.0999999999999943,2008.0,2011,0,yellow_pine,0,133.9,Control,pine,2008.0,2011
None,un1,un1_5915,abco,DBH_10Post,53.2,2011,1.0,9.0,2.4000000000000057,0.2666666666666673,2002.0,2011,0,fir,0,53.2,Control,fir,2002.0,2011
None,un1,un1_5936,abco,DBH_10Post,25.7,2011,1.0,9.0,4.199999999999999,0.4666666666666665,2002.0,2011,0,fir,0,25.7,Control,fir,2002.0,2011
None,un1,un1_5937,abco,DBH_10Post,63.0,2011,1.0,9.0,4.5,0.5,2002.0,2011,0,fir,0,63.0,Control,fir,2002.0,2011
None,un1,un1_5941,abco,DBH_10Post,37.2,2011,1.0,9.0,4.200000000000003,0.466666666666667,2002.0,2011,0,fir,0,37.2,Control,fir,2002.0,2011
None,un1,un1_5947,abco,DBH_10Post,23.0,2011,1.0,9.0,1.1000000000000014,0.1222222222222223,2002.0,2011,0,fir,0,23.0,Control,fir,2002.0,2011
None,un1,un1_5949,abco,DBH_10Post,44.0,2011,1.0,9.0,1.5,0.1666666666666666,2002.0,2011,0,fir,0,44.0,Control,fir,2002.0,2011
None,un1,un1_5956,abco,DBH_10Post,36.6,2011,1.0,9.0,4.800000000000001,0.5333333333333334,2002.0,2011,0,fir,0,36.6,Control,fir,2002.0,2011
None,un1,un1_5967,abco,DBH_10Post,20.9,2011,1.0,9.0,4.599999999999998,0.5111111111111108,2002.0,2011,0,fir,0,20.9,Control,fir,2002.0,2011
None,un1,un1_5970,abma,DBH_10Post,25.9,2011,1.0,9.0,0.8999999999999986,0.0999999999999998,2002.0,2011,0,fir,0,25.9,Control,fir,2002.0,2011
None,un1,un1_5971,abco,DBH_10Post,51.0,2011,1.0,9.0,6.700000000000003,0.7444444444444448,2002.0,2011,0,fir,0,51.0,Control,fir,2002.0,2011
None,un1,un1_5973,abco,DBH_10Post,23.3,2011,1.0,9.0,4.800000000000001,0.5333333333333334,2002.0,2011,0,fir,0,23.3,Control,fir,2002.0,2011
None,un1,un1_5976,abco,DBH_10Post,17.3,2011,1.0,9.0,1.9000000000000004,0.2111111111111111,2002.0,2011,0,fir,0,17.3,Control,fir,2002.0,2011
None,un1,un1_5978,abma,DBH_10Post,51.4,2011,1.0,9.0,5.899999999999999,0.6555555555555554,2002.0,2011,0,fir,0,51.4,Control,fir,2002.0,2011
None,un1,un1_5981,abma,DBH_10Post,83.0,2011,1.0,3.0,2.700000000000003,0.9000000000000009,2008.0,2011,0,fir,0,83.0,Control,fir,2008.0,2011
None,un1,un1_5982,abco,DBH_10Post,40.6,2011,1.0,9.0,5.700000000000003,0.6333333333333336,2002.0,2011,0,fir,0,40.6,Control,fir,2002.0,2011
None,un1,un1_5983,abco,DBH_10Post,31.1,2011,1.0,9.0,7.200000000000003,0.8000000000000003,2002.0,2011,0,fir,0,31.1,Control,fir,2002.0,2011
None,un1,un1_5984,abco,DBH_10Post,44.2,2011,1.0,9.0,4.100000000000001,0.4555555555555557,2002.0,2011,0,fir,0,44.2,Control,fir,2002.0,2011
None,un1,un1_5991,abma,DBH_10Post,35.8,2011,1.0,9.0,1.2999999999999972,0.1444444444444441,2002.0,2011,0,fir,0,35.8,Control,fir,2002.0,2011
None,un1,un1_5993,abco,DBH_10Post,34.8,2011,1.0,9.0,4.099999999999998,0.4555555555555553,2002.0,2011,0,fir,0,34.8,Control,fir,2002.0,2011
None,un1,un1_5998,abco,DBH_10Post,52.9,2011,1.0,9.0,4.299999999999997,0.4777777777777774,2002.0,2011,0,fir,0,52.9,Control,fir,2002.0,2011
None,un1,un1_6000,abco,DBH_10Post,34.2,2011,1.0,9.0,3.900000000000002,0.4333333333333335,2002.0,2011,0,fir,0,34.2,Control,fir,2002.0,2011
None,un1,un1_6504,abco,DBH_10Post,22.8,2011,1.0,9.0,4.600000000000001,0.5111111111111113,2002.0,2011,0,fir,0,22.8,Control,fir,2002.0,2011
None,un1,un1_6506,pila,DBH_10Post,81.7,2011,1.0,3.0,1.5,0.5,2008.0,2011,0,white_pine,0,81.7,Control,pine,2008.0,2011
None,un1,un1_6507,abco,DBH_10Post,27.6,2011,1.0,9.0,2.6000000000000014,0.288888888888889,2002.0,2011,0,fir,0,27.6,Control,fir,2002.0,2011
None,un1,un1_6509,abco,DBH_10Post,63.3,2011,1.0,9.0,4.599999999999994,0.5111111111111105,2002.0,2011,0,fir,0,63.3,Control,fir,2002.0,2011
None,un1,un1_6514,abco,DBH_10Post,19.9,2011,1.0,9.0,4.099999999999998,0.4555555555555553,2002.0,2011,0,fir,0,19.9,Control,fir,2002.0,2011
